f;n;t;u;r;value
Punta;8;159;160;2;0.0
Punta;8;159;161;2;0.0
Punta;8;159;162;2;0.0
Punta;8;159;163;2;0.0
Punta;8;159;164;2;0.0
Punta;8;159;165;2;0.0
Jamoncito;8;159;160;2;0.0
Jamoncito;8;159;161;2;0.0
Jamoncito;8;159;162;2;0.0
Jamoncito;8;159;163;2;0.0
Jamoncito;8;159;164;2;0.0
Jamoncito;8;159;165;2;0.0
Medio Muslo;8;159;160;2;0.0
Medio Muslo;8;159;161;2;0.0
Medio Muslo;8;159;162;2;0.0
Medio Muslo;8;159;163;2;0.0
Medio Muslo;8;159;164;2;0.0
Medio Muslo;8;159;165;2;0.0
Entero;8;160;161;2;0.0
Entero;8;160;162;2;0.0
Entero;8;160;163;2;0.0
Entero;8;160;164;2;0.0
Entero;8;160;165;2;0.0
Entero;8;160;166;2;0.0
Medio Pollo;8;160;161;2;0.0
Medio Pollo;8;160;162;2;0.0
Medio Pollo;8;160;163;2;0.0
Medio Pollo;8;160;164;2;0.0
Medio Pollo;8;160;165;2;0.0
Medio Pollo;8;160;166;2;0.0
Medio Pollo Superior;8;160;161;2;0.0
Medio Pollo Superior;8;160;162;2;0.0
Medio Pollo Superior;8;160;163;2;0.0
Medio Pollo Superior;8;160;164;2;0.0
Medio Pollo Superior;8;160;165;2;0.0
Medio Pollo Superior;8;160;166;2;0.0
Medio Pollo Inferior;8;160;161;2;0.0
Medio Pollo Inferior;8;160;162;2;0.0
Medio Pollo Inferior;8;160;163;2;0.0
Medio Pollo Inferior;8;160;164;2;0.0
Medio Pollo Inferior;8;160;165;2;0.0
Medio Pollo Inferior;8;160;166;2;0.0
Cuarto de Pollo Superior;8;160;161;2;0.0
Cuarto de Pollo Superior;8;160;162;2;0.0
Cuarto de Pollo Superior;8;160;163;2;0.0
Cuarto de Pollo Superior;8;160;164;2;0.0
Cuarto de Pollo Superior;8;160;165;2;0.0
Cuarto de Pollo Superior;8;160;166;2;0.0
Muslo Entero;8;160;161;2;0.0
Muslo Entero;8;160;162;2;0.0
Muslo Entero;8;160;163;2;0.0
Muslo Entero;8;160;164;2;0.0
Muslo Entero;8;160;165;2;0.0
Muslo Entero;8;160;166;2;0.0
Pechuga Completa;8;160;161;2;0.0
Pechuga Completa;8;160;162;2;0.0
Pechuga Completa;8;160;163;2;0.0
Pechuga Completa;8;160;164;2;0.0
Pechuga Completa;8;160;165;2;0.0
Pechuga Completa;8;160;166;2;0.0
Ala Completa;8;160;161;2;0.0
Ala Completa;8;160;162;2;0.0
Ala Completa;8;160;163;2;0.0
Ala Completa;8;160;164;2;0.0
Ala Completa;8;160;165;2;0.0
Ala Completa;8;160;166;2;0.0
Media Pechuga;8;160;161;2;0.0
Media Pechuga;8;160;162;2;0.0
Media Pechuga;8;160;163;2;0.0
Media Pechuga;8;160;164;2;0.0
Media Pechuga;8;160;165;2;0.0
Media Pechuga;8;160;166;2;0.0
Blanqueta;8;160;161;2;0.0
Blanqueta;8;160;162;2;0.0
Blanqueta;8;160;163;2;0.0
Blanqueta;8;160;164;2;0.0
Blanqueta;8;160;165;2;0.0
Blanqueta;8;160;166;2;0.0
Alón;8;160;161;2;0.0
Alón;8;160;162;2;0.0
Alón;8;160;163;2;0.0
Alón;8;160;164;2;0.0
Alón;8;160;165;2;0.0
Alón;8;160;166;2;0.0
Punta;8;160;161;2;0.0
Punta;8;160;162;2;0.0
Punta;8;160;163;2;0.0
Punta;8;160;164;2;0.0
Punta;8;160;165;2;0.0
Punta;8;160;166;2;0.0
Jamoncito;8;160;161;2;0.0
Jamoncito;8;160;162;2;0.0
Jamoncito;8;160;163;2;0.0
Jamoncito;8;160;164;2;0.0
Jamoncito;8;160;165;2;0.0
Jamoncito;8;160;166;2;0.0
Medio Muslo;8;160;161;2;0.0
Medio Muslo;8;160;162;2;0.0
Medio Muslo;8;160;163;2;0.0
Medio Muslo;8;160;164;2;0.0
Medio Muslo;8;160;165;2;0.0
Medio Muslo;8;160;166;2;0.0
Entero;8;161;162;2;0.0
Entero;8;161;163;2;0.0
Entero;8;161;164;2;0.0
Entero;8;161;165;2;0.0
Entero;8;161;166;2;0.0
Entero;8;161;167;2;0.0
Medio Pollo;8;161;162;2;0.0
Medio Pollo;8;161;163;2;0.0
Medio Pollo;8;161;164;2;0.0
Medio Pollo;8;161;165;2;0.0
Medio Pollo;8;161;166;2;0.0
Medio Pollo;8;161;167;2;0.0
Medio Pollo Superior;8;161;162;2;0.0
Medio Pollo Superior;8;161;163;2;0.0
Medio Pollo Superior;8;161;164;2;0.0
Medio Pollo Superior;8;161;165;2;0.0
Medio Pollo Superior;8;161;166;2;0.0
Medio Pollo Superior;8;161;167;2;0.0
Medio Pollo Inferior;8;161;162;2;0.0
Medio Pollo Inferior;8;161;163;2;0.0
Medio Pollo Inferior;8;161;164;2;0.0
Medio Pollo Inferior;8;161;165;2;0.0
Medio Pollo Inferior;8;161;166;2;0.0
Medio Pollo Inferior;8;161;167;2;0.0
Cuarto de Pollo Superior;8;161;162;2;0.0
Cuarto de Pollo Superior;8;161;163;2;0.0
Cuarto de Pollo Superior;8;161;164;2;0.0
Cuarto de Pollo Superior;8;161;165;2;0.0
Cuarto de Pollo Superior;8;161;166;2;0.0
Cuarto de Pollo Superior;8;161;167;2;0.0
Muslo Entero;8;161;162;2;0.0
Muslo Entero;8;161;163;2;0.0
Muslo Entero;8;161;164;2;0.0
Muslo Entero;8;161;165;2;0.0
Muslo Entero;8;161;166;2;0.0
Muslo Entero;8;161;167;2;0.0
Pechuga Completa;8;161;162;2;0.0
Pechuga Completa;8;161;163;2;0.0
Pechuga Completa;8;161;164;2;0.0
Pechuga Completa;8;161;165;2;0.0
Pechuga Completa;8;161;166;2;0.0
Pechuga Completa;8;161;167;2;0.0
Ala Completa;8;161;162;2;0.0
Ala Completa;8;161;163;2;0.0
Ala Completa;8;161;164;2;0.0
Ala Completa;8;161;165;2;0.0
Ala Completa;8;161;166;2;0.0
Ala Completa;8;161;167;2;0.0
Media Pechuga;8;161;162;2;0.0
Media Pechuga;8;161;163;2;0.0
Media Pechuga;8;161;164;2;0.0
Media Pechuga;8;161;165;2;0.0
Media Pechuga;8;161;166;2;0.0
Media Pechuga;8;161;167;2;0.0
Blanqueta;8;161;162;2;0.0
Blanqueta;8;161;163;2;0.0
Blanqueta;8;161;164;2;0.0
Blanqueta;8;161;165;2;0.0
Blanqueta;8;161;166;2;0.0
Blanqueta;8;161;167;2;0.0
Alón;8;161;162;2;0.0
Alón;8;161;163;2;0.0
Alón;8;161;164;2;0.0
Alón;8;161;165;2;0.0
Alón;8;161;166;2;0.0
Alón;8;161;167;2;0.0
Punta;8;161;162;2;0.0
Punta;8;161;163;2;0.0
Punta;8;161;164;2;0.0
Punta;8;161;165;2;0.0
Punta;8;161;166;2;0.0
Punta;8;161;167;2;0.0
Jamoncito;8;161;162;2;0.0
Jamoncito;8;161;163;2;0.0
Jamoncito;8;161;164;2;0.0
Jamoncito;8;161;165;2;0.0
Jamoncito;8;161;166;2;0.0
Jamoncito;8;161;167;2;0.0
Medio Muslo;8;161;162;2;0.0
Medio Muslo;8;161;163;2;0.0
Medio Muslo;8;161;164;2;0.0
Medio Muslo;8;161;165;2;0.0
Medio Muslo;8;161;166;2;0.0
Medio Muslo;8;161;167;2;0.0
Entero;8;162;163;2;0.0
Entero;8;162;164;2;0.0
Entero;8;162;165;2;0.0
Entero;8;162;166;2;0.0
Entero;8;162;167;2;0.0
Entero;8;162;168;2;0.0
Medio Pollo;8;162;163;2;0.0
Medio Pollo;8;162;164;2;0.0
Medio Pollo;8;162;165;2;0.0
Medio Pollo;8;162;166;2;0.0
Medio Pollo;8;162;167;2;0.0
Medio Pollo;8;162;168;2;0.0
Medio Pollo Superior;8;162;163;2;0.0
Medio Pollo Superior;8;162;164;2;0.0
Medio Pollo Superior;8;162;165;2;0.0
Medio Pollo Superior;8;162;166;2;0.0
Medio Pollo Superior;8;162;167;2;0.0
Medio Pollo Superior;8;162;168;2;0.0
Medio Pollo Inferior;8;162;163;2;0.0
Medio Pollo Inferior;8;162;164;2;0.0
Medio Pollo Inferior;8;162;165;2;0.0
Medio Pollo Inferior;8;162;166;2;0.0
Medio Pollo Inferior;8;162;167;2;0.0
Medio Pollo Inferior;8;162;168;2;0.0
Cuarto de Pollo Superior;8;162;163;2;0.0
Cuarto de Pollo Superior;8;162;164;2;0.0
Cuarto de Pollo Superior;8;162;165;2;0.0
Cuarto de Pollo Superior;8;162;166;2;0.0
Cuarto de Pollo Superior;8;162;167;2;0.0
Cuarto de Pollo Superior;8;162;168;2;0.0
Muslo Entero;8;162;163;2;0.0
Muslo Entero;8;162;164;2;0.0
Muslo Entero;8;162;165;2;0.0
Muslo Entero;8;162;166;2;0.0
Muslo Entero;8;162;167;2;0.0
Muslo Entero;8;162;168;2;0.0
Pechuga Completa;8;162;163;2;0.0
Pechuga Completa;8;162;164;2;0.0
Pechuga Completa;8;162;165;2;0.0
Pechuga Completa;8;162;166;2;0.0
Pechuga Completa;8;162;167;2;0.0
Pechuga Completa;8;162;168;2;0.0
Ala Completa;8;162;163;2;0.0
Ala Completa;8;162;164;2;0.0
Ala Completa;8;162;165;2;0.0
Ala Completa;8;162;166;2;0.0
Ala Completa;8;162;167;2;0.0
Ala Completa;8;162;168;2;0.0
Media Pechuga;8;162;163;2;0.0
Media Pechuga;8;162;164;2;0.0
Media Pechuga;8;162;165;2;0.0
Media Pechuga;8;162;166;2;0.0
Media Pechuga;8;162;167;2;0.0
Media Pechuga;8;162;168;2;0.0
Blanqueta;8;162;163;2;0.0
Blanqueta;8;162;164;2;0.0
Blanqueta;8;162;165;2;0.0
Blanqueta;8;162;166;2;0.0
Blanqueta;8;162;167;2;0.0
Blanqueta;8;162;168;2;0.0
Alón;8;162;163;2;0.0
Alón;8;162;164;2;0.0
Alón;8;162;165;2;0.0
Alón;8;162;166;2;0.0
Alón;8;162;167;2;0.0
Alón;8;162;168;2;0.0
Punta;8;162;163;2;0.0
Punta;8;162;164;2;0.0
Punta;8;162;165;2;0.0
Punta;8;162;166;2;0.0
Punta;8;162;167;2;0.0
Punta;8;162;168;2;-9.094947017729282e-12
Jamoncito;8;162;163;2;0.0
Jamoncito;8;162;164;2;0.0
Jamoncito;8;162;165;2;0.0
Jamoncito;8;162;166;2;0.0
Jamoncito;8;162;167;2;0.0
Jamoncito;8;162;168;2;0.0
Medio Muslo;8;162;163;2;0.0
Medio Muslo;8;162;164;2;0.0
Medio Muslo;8;162;165;2;0.0
Medio Muslo;8;162;166;2;0.0
Medio Muslo;8;162;167;2;0.0
Medio Muslo;8;162;168;2;0.0
Entero;8;163;164;2;0.0
Entero;8;163;165;2;0.0
Entero;8;163;166;2;0.0
Entero;8;163;167;2;0.0
Entero;8;163;168;2;0.0
Entero;8;163;169;2;0.0
Medio Pollo;8;163;164;2;0.0
Medio Pollo;8;163;165;2;0.0
Medio Pollo;8;163;166;2;0.0
Medio Pollo;8;163;167;2;0.0
Medio Pollo;8;163;168;2;0.0
Medio Pollo;8;163;169;2;0.0
Medio Pollo Superior;8;163;164;2;0.0
Medio Pollo Superior;8;163;165;2;0.0
Medio Pollo Superior;8;163;166;2;0.0
Medio Pollo Superior;8;163;167;2;0.0
Medio Pollo Superior;8;163;168;2;0.0
Medio Pollo Superior;8;163;169;2;0.0
Medio Pollo Inferior;8;163;164;2;0.0
Medio Pollo Inferior;8;163;165;2;0.0
Medio Pollo Inferior;8;163;166;2;0.0
Medio Pollo Inferior;8;163;167;2;0.0
Medio Pollo Inferior;8;163;168;2;0.0
Medio Pollo Inferior;8;163;169;2;0.0
Cuarto de Pollo Superior;8;163;164;2;0.0
Cuarto de Pollo Superior;8;163;165;2;0.0
Cuarto de Pollo Superior;8;163;166;2;0.0
Cuarto de Pollo Superior;8;163;167;2;0.0
Cuarto de Pollo Superior;8;163;168;2;0.0
Cuarto de Pollo Superior;8;163;169;2;0.0
Muslo Entero;8;163;164;2;0.0
Muslo Entero;8;163;165;2;0.0
Muslo Entero;8;163;166;2;0.0
Muslo Entero;8;163;167;2;0.0
Muslo Entero;8;163;168;2;0.0
Muslo Entero;8;163;169;2;0.0
Pechuga Completa;8;163;164;2;0.0
Pechuga Completa;8;163;165;2;0.0
Pechuga Completa;8;163;166;2;0.0
Pechuga Completa;8;163;167;2;0.0
Pechuga Completa;8;163;168;2;0.0
Pechuga Completa;8;163;169;2;0.0
Ala Completa;8;163;164;2;0.0
Ala Completa;8;163;165;2;0.0
Ala Completa;8;163;166;2;0.0
Ala Completa;8;163;167;2;0.0
Ala Completa;8;163;168;2;0.0
Ala Completa;8;163;169;2;0.0
Media Pechuga;8;163;164;2;0.0
Media Pechuga;8;163;165;2;0.0
Media Pechuga;8;163;166;2;0.0
Media Pechuga;8;163;167;2;0.0
Media Pechuga;8;163;168;2;0.0
Media Pechuga;8;163;169;2;0.0
Blanqueta;8;163;164;2;0.0
Blanqueta;8;163;165;2;0.0
Blanqueta;8;163;166;2;0.0
Blanqueta;8;163;167;2;0.0
Blanqueta;8;163;168;2;0.0
Blanqueta;8;163;169;2;0.0
Alón;8;163;164;2;0.0
Alón;8;163;165;2;0.0
Alón;8;163;166;2;0.0
Alón;8;163;167;2;0.0
Alón;8;163;168;2;0.0
Alón;8;163;169;2;0.0
Punta;8;163;164;2;0.0
Punta;8;163;165;2;0.0
Punta;8;163;166;2;0.0
Punta;8;163;167;2;0.0
Punta;8;163;168;2;-7.275957614183426e-12
Punta;8;163;169;2;0.0
Jamoncito;8;163;164;2;0.0
Jamoncito;8;163;165;2;0.0
Jamoncito;8;163;166;2;0.0
Jamoncito;8;163;167;2;0.0
Jamoncito;8;163;168;2;0.0
Jamoncito;8;163;169;2;0.0
Medio Muslo;8;163;164;2;0.0
Medio Muslo;8;163;165;2;0.0
Medio Muslo;8;163;166;2;0.0
Medio Muslo;8;163;167;2;0.0
Medio Muslo;8;163;168;2;0.0
Medio Muslo;8;163;169;2;0.0
Entero;8;164;165;2;0.0
Entero;8;164;166;2;0.0
Entero;8;164;167;2;0.0
Entero;8;164;168;2;0.0
Entero;8;164;169;2;0.0
Entero;8;164;170;2;0.0
Medio Pollo;8;164;165;2;0.0
Medio Pollo;8;164;166;2;0.0
Medio Pollo;8;164;167;2;0.0
Medio Pollo;8;164;168;2;0.0
Medio Pollo;8;164;169;2;0.0
Medio Pollo;8;164;170;2;0.0
Medio Pollo Superior;8;164;165;2;0.0
Medio Pollo Superior;8;164;166;2;0.0
Medio Pollo Superior;8;164;167;2;0.0
Medio Pollo Superior;8;164;168;2;0.0
Medio Pollo Superior;8;164;169;2;0.0
Medio Pollo Superior;8;164;170;2;0.0
Medio Pollo Inferior;8;164;165;2;0.0
Medio Pollo Inferior;8;164;166;2;0.0
Medio Pollo Inferior;8;164;167;2;0.0
Medio Pollo Inferior;8;164;168;2;0.0
Medio Pollo Inferior;8;164;169;2;0.0
Medio Pollo Inferior;8;164;170;2;0.0
Cuarto de Pollo Superior;8;164;165;2;0.0
Cuarto de Pollo Superior;8;164;166;2;0.0
Cuarto de Pollo Superior;8;164;167;2;0.0
Cuarto de Pollo Superior;8;164;168;2;0.0
Cuarto de Pollo Superior;8;164;169;2;0.0
Cuarto de Pollo Superior;8;164;170;2;0.0
Muslo Entero;8;164;165;2;0.0
Muslo Entero;8;164;166;2;0.0
Muslo Entero;8;164;167;2;0.0
Muslo Entero;8;164;168;2;0.0
Muslo Entero;8;164;169;2;0.0
Muslo Entero;8;164;170;2;0.0
Pechuga Completa;8;164;165;2;0.0
Pechuga Completa;8;164;166;2;0.0
Pechuga Completa;8;164;167;2;0.0
Pechuga Completa;8;164;168;2;0.0
Pechuga Completa;8;164;169;2;0.0
Pechuga Completa;8;164;170;2;0.0
Ala Completa;8;164;165;2;0.0
Ala Completa;8;164;166;2;0.0
Ala Completa;8;164;167;2;0.0
Ala Completa;8;164;168;2;0.0
Ala Completa;8;164;169;2;0.0
Ala Completa;8;164;170;2;0.0
Media Pechuga;8;164;165;2;0.0
Media Pechuga;8;164;166;2;0.0
Media Pechuga;8;164;167;2;0.0
Media Pechuga;8;164;168;2;0.0
Media Pechuga;8;164;169;2;0.0
Media Pechuga;8;164;170;2;0.0
Blanqueta;8;164;165;2;0.0
Blanqueta;8;164;166;2;0.0
Blanqueta;8;164;167;2;0.0
Blanqueta;8;164;168;2;0.0
Blanqueta;8;164;169;2;0.0
Blanqueta;8;164;170;2;0.0
Alón;8;164;165;2;0.0
Alón;8;164;166;2;0.0
Alón;8;164;167;2;0.0
Alón;8;164;168;2;0.0
Alón;8;164;169;2;0.0
Alón;8;164;170;2;0.0
Punta;8;164;165;2;0.0
Punta;8;164;166;2;0.0
Punta;8;164;167;2;0.0
Punta;8;164;168;2;-5.4569682106375694e-12
Punta;8;164;169;2;0.0
Punta;8;164;170;2;0.0
Jamoncito;8;164;165;2;0.0
Jamoncito;8;164;166;2;0.0
Jamoncito;8;164;167;2;0.0
Jamoncito;8;164;168;2;0.0
Jamoncito;8;164;169;2;0.0
Jamoncito;8;164;170;2;0.0
Medio Muslo;8;164;165;2;0.0
Medio Muslo;8;164;166;2;0.0
Medio Muslo;8;164;167;2;0.0
Medio Muslo;8;164;168;2;0.0
Medio Muslo;8;164;169;2;0.0
Medio Muslo;8;164;170;2;0.0
Entero;8;165;166;2;0.0
Entero;8;165;167;2;0.0
Entero;8;165;168;2;0.0
Entero;8;165;169;2;0.0
Entero;8;165;170;2;0.0
Entero;8;165;171;2;0.0
Medio Pollo;8;165;166;2;0.0
Medio Pollo;8;165;167;2;0.0
Medio Pollo;8;165;168;2;0.0
Medio Pollo;8;165;169;2;0.0
Medio Pollo;8;165;170;2;0.0
Medio Pollo;8;165;171;2;0.0
Medio Pollo Superior;8;165;166;2;0.0
Medio Pollo Superior;8;165;167;2;0.0
Medio Pollo Superior;8;165;168;2;0.0
Medio Pollo Superior;8;165;169;2;0.0
Medio Pollo Superior;8;165;170;2;0.0
Medio Pollo Superior;8;165;171;2;0.0
Medio Pollo Inferior;8;165;166;2;0.0
Medio Pollo Inferior;8;165;167;2;0.0
Medio Pollo Inferior;8;165;168;2;0.0
Medio Pollo Inferior;8;165;169;2;0.0
Medio Pollo Inferior;8;165;170;2;0.0
Medio Pollo Inferior;8;165;171;2;0.0
Cuarto de Pollo Superior;8;165;166;2;0.0
Cuarto de Pollo Superior;8;165;167;2;0.0
Cuarto de Pollo Superior;8;165;168;2;0.0
Cuarto de Pollo Superior;8;165;169;2;0.0
Cuarto de Pollo Superior;8;165;170;2;0.0
Cuarto de Pollo Superior;8;165;171;2;0.0
Muslo Entero;8;165;166;2;0.0
Muslo Entero;8;165;167;2;0.0
Muslo Entero;8;165;168;2;0.0
Muslo Entero;8;165;169;2;0.0
Muslo Entero;8;165;170;2;0.0
Muslo Entero;8;165;171;2;0.0
Pechuga Completa;8;165;166;2;0.0
Pechuga Completa;8;165;167;2;0.0
Pechuga Completa;8;165;168;2;0.0
Pechuga Completa;8;165;169;2;0.0
Pechuga Completa;8;165;170;2;0.0
Pechuga Completa;8;165;171;2;0.0
Ala Completa;8;165;166;2;0.0
Ala Completa;8;165;167;2;0.0
Ala Completa;8;165;168;2;0.0
Ala Completa;8;165;169;2;0.0
Ala Completa;8;165;170;2;0.0
Ala Completa;8;165;171;2;0.0
Media Pechuga;8;165;166;2;0.0
Media Pechuga;8;165;167;2;0.0
Media Pechuga;8;165;168;2;0.0
Media Pechuga;8;165;169;2;0.0
Media Pechuga;8;165;170;2;0.0
Media Pechuga;8;165;171;2;0.0
Blanqueta;8;165;166;2;0.0
Blanqueta;8;165;167;2;0.0
Blanqueta;8;165;168;2;0.0
Blanqueta;8;165;169;2;0.0
Blanqueta;8;165;170;2;0.0
Blanqueta;8;165;171;2;0.0
Alón;8;165;166;2;0.0
Alón;8;165;167;2;0.0
Alón;8;165;168;2;0.0
Alón;8;165;169;2;0.0
Alón;8;165;170;2;0.0
Alón;8;165;171;2;0.0
Punta;8;165;166;2;0.0
Punta;8;165;167;2;0.0
Punta;8;165;168;2;-3.637978807091713e-12
Punta;8;165;169;2;0.0
Punta;8;165;170;2;0.0
Punta;8;165;171;2;0.0
Jamoncito;8;165;166;2;0.0
Jamoncito;8;165;167;2;0.0
Jamoncito;8;165;168;2;0.0
Jamoncito;8;165;169;2;0.0
Jamoncito;8;165;170;2;0.0
Jamoncito;8;165;171;2;0.0
Medio Muslo;8;165;166;2;0.0
Medio Muslo;8;165;167;2;0.0
Medio Muslo;8;165;168;2;0.0
Medio Muslo;8;165;169;2;0.0
Medio Muslo;8;165;170;2;0.0
Medio Muslo;8;165;171;2;0.0
Entero;8;166;167;2;0.0
Entero;8;166;168;2;0.0
Entero;8;166;169;2;0.0
Entero;8;166;170;2;0.0
Entero;8;166;171;2;0.0
Entero;8;166;172;2;0.0
Medio Pollo;8;166;167;2;0.0
Medio Pollo;8;166;168;2;0.0
Medio Pollo;8;166;169;2;0.0
Medio Pollo;8;166;170;2;0.0
Medio Pollo;8;166;171;2;0.0
Medio Pollo;8;166;172;2;0.0
Medio Pollo Superior;8;166;167;2;0.0
Medio Pollo Superior;8;166;168;2;0.0
Medio Pollo Superior;8;166;169;2;0.0
Medio Pollo Superior;8;166;170;2;0.0
Medio Pollo Superior;8;166;171;2;0.0
Medio Pollo Superior;8;166;172;2;0.0
Medio Pollo Inferior;8;166;167;2;0.0
Medio Pollo Inferior;8;166;168;2;0.0
Medio Pollo Inferior;8;166;169;2;0.0
Medio Pollo Inferior;8;166;170;2;0.0
Medio Pollo Inferior;8;166;171;2;0.0
Medio Pollo Inferior;8;166;172;2;0.0
Cuarto de Pollo Superior;8;166;167;2;0.0
Cuarto de Pollo Superior;8;166;168;2;0.0
Cuarto de Pollo Superior;8;166;169;2;0.0
Cuarto de Pollo Superior;8;166;170;2;0.0
Cuarto de Pollo Superior;8;166;171;2;0.0
Cuarto de Pollo Superior;8;166;172;2;0.0
Muslo Entero;8;166;167;2;0.0
Muslo Entero;8;166;168;2;0.0
Muslo Entero;8;166;169;2;0.0
Muslo Entero;8;166;170;2;0.0
Muslo Entero;8;166;171;2;0.0
Muslo Entero;8;166;172;2;0.0
Pechuga Completa;8;166;167;2;0.0
Pechuga Completa;8;166;168;2;0.0
Pechuga Completa;8;166;169;2;0.0
Pechuga Completa;8;166;170;2;0.0
Pechuga Completa;8;166;171;2;0.0
Pechuga Completa;8;166;172;2;0.0
Ala Completa;8;166;167;2;0.0
Ala Completa;8;166;168;2;0.0
Ala Completa;8;166;169;2;0.0
Ala Completa;8;166;170;2;0.0
Ala Completa;8;166;171;2;0.0
Ala Completa;8;166;172;2;0.0
Media Pechuga;8;166;167;2;0.0
Media Pechuga;8;166;168;2;0.0
Media Pechuga;8;166;169;2;0.0
Media Pechuga;8;166;170;2;0.0
Media Pechuga;8;166;171;2;0.0
Media Pechuga;8;166;172;2;0.0
Blanqueta;8;166;167;2;0.0
Blanqueta;8;166;168;2;0.0
Blanqueta;8;166;169;2;0.0
Blanqueta;8;166;170;2;0.0
Blanqueta;8;166;171;2;0.0
Blanqueta;8;166;172;2;0.0
Alón;8;166;167;2;0.0
Alón;8;166;168;2;0.0
Alón;8;166;169;2;0.0
Alón;8;166;170;2;0.0
Alón;8;166;171;2;0.0
Alón;8;166;172;2;0.0
Punta;8;166;167;2;0.0
Punta;8;166;168;2;-1.8189894035458565e-12
Punta;8;166;169;2;0.0
Punta;8;166;170;2;0.0
Punta;8;166;171;2;0.0
Punta;8;166;172;2;0.0
Jamoncito;8;166;167;2;0.0
Jamoncito;8;166;168;2;0.0
Jamoncito;8;166;169;2;0.0
Jamoncito;8;166;170;2;0.0
Jamoncito;8;166;171;2;0.0
Jamoncito;8;166;172;2;0.0
Medio Muslo;8;166;167;2;0.0
Medio Muslo;8;166;168;2;0.0
Medio Muslo;8;166;169;2;0.0
Medio Muslo;8;166;170;2;0.0
Medio Muslo;8;166;171;2;0.0
Medio Muslo;8;166;172;2;0.0
Entero;8;167;168;2;0.0
Entero;8;167;169;2;0.0
Entero;8;167;170;2;0.0
Entero;8;167;171;2;0.0
Entero;8;167;172;2;0.0
Entero;8;167;173;2;0.0
Medio Pollo;8;167;168;2;0.0
Medio Pollo;8;167;169;2;0.0
Medio Pollo;8;167;170;2;0.0
Medio Pollo;8;167;171;2;0.0
Medio Pollo;8;167;172;2;0.0
Medio Pollo;8;167;173;2;0.0
Medio Pollo Superior;8;167;168;2;0.0
Medio Pollo Superior;8;167;169;2;0.0
Medio Pollo Superior;8;167;170;2;0.0
Medio Pollo Superior;8;167;171;2;0.0
Medio Pollo Superior;8;167;172;2;0.0
Medio Pollo Superior;8;167;173;2;0.0
Medio Pollo Inferior;8;167;168;2;0.0
Medio Pollo Inferior;8;167;169;2;0.0
Medio Pollo Inferior;8;167;170;2;0.0
Medio Pollo Inferior;8;167;171;2;0.0
Medio Pollo Inferior;8;167;172;2;0.0
Medio Pollo Inferior;8;167;173;2;0.0
Cuarto de Pollo Superior;8;167;168;2;0.0
Cuarto de Pollo Superior;8;167;169;2;0.0
Cuarto de Pollo Superior;8;167;170;2;0.0
Cuarto de Pollo Superior;8;167;171;2;0.0
Cuarto de Pollo Superior;8;167;172;2;0.0
Cuarto de Pollo Superior;8;167;173;2;0.0
Muslo Entero;8;167;168;2;0.0
Muslo Entero;8;167;169;2;0.0
Muslo Entero;8;167;170;2;0.0
Muslo Entero;8;167;171;2;0.0
Muslo Entero;8;167;172;2;0.0
Muslo Entero;8;167;173;2;0.0
Pechuga Completa;8;167;168;2;0.0
Pechuga Completa;8;167;169;2;0.0
Pechuga Completa;8;167;170;2;0.0
Pechuga Completa;8;167;171;2;0.0
Pechuga Completa;8;167;172;2;0.0
Pechuga Completa;8;167;173;2;0.0
Ala Completa;8;167;168;2;0.0
Ala Completa;8;167;169;2;0.0
Ala Completa;8;167;170;2;0.0
Ala Completa;8;167;171;2;0.0
Ala Completa;8;167;172;2;0.0
Ala Completa;8;167;173;2;0.0
Media Pechuga;8;167;168;2;0.0
Media Pechuga;8;167;169;2;0.0
Media Pechuga;8;167;170;2;0.0
Media Pechuga;8;167;171;2;0.0
Media Pechuga;8;167;172;2;0.0
Media Pechuga;8;167;173;2;0.0
Blanqueta;8;167;168;2;0.0
Blanqueta;8;167;169;2;0.0
Blanqueta;8;167;170;2;0.0
Blanqueta;8;167;171;2;0.0
Blanqueta;8;167;172;2;0.0
Blanqueta;8;167;173;2;0.0
Alón;8;167;168;2;0.0
Alón;8;167;169;2;0.0
Alón;8;167;170;2;0.0
Alón;8;167;171;2;0.0
Alón;8;167;172;2;0.0
Alón;8;167;173;2;0.0
Punta;8;167;168;2;0.0
Punta;8;167;169;2;0.0
Punta;8;167;170;2;0.0
Punta;8;167;171;2;0.0
Punta;8;167;172;2;0.0
Punta;8;167;173;2;0.0
Jamoncito;8;167;168;2;0.0
Jamoncito;8;167;169;2;0.0
Jamoncito;8;167;170;2;0.0
Jamoncito;8;167;171;2;0.0
Jamoncito;8;167;172;2;0.0
Jamoncito;8;167;173;2;0.0
Medio Muslo;8;167;168;2;0.0
Medio Muslo;8;167;169;2;0.0
Medio Muslo;8;167;170;2;0.0
Medio Muslo;8;167;171;2;0.0
Medio Muslo;8;167;172;2;0.0
Medio Muslo;8;167;173;2;0.0
Entero;8;168;169;2;0.0
Entero;8;168;170;2;0.0
Entero;8;168;171;2;0.0
Entero;8;168;172;2;0.0
Entero;8;168;173;2;0.0
Entero;8;168;174;2;0.0
Medio Pollo;8;168;169;2;0.0
Medio Pollo;8;168;170;2;0.0
Medio Pollo;8;168;171;2;0.0
Medio Pollo;8;168;172;2;0.0
Medio Pollo;8;168;173;2;0.0
Medio Pollo;8;168;174;2;0.0
