k;t;r;value
p25;9;1;0.0
p26;9;1;0.0
p27;9;1;0.0
p28;9;1;0.0
p1;10;1;13053.425000000001
p2;10;1;0.0
p3;10;1;32718.780000000006
p4;10;1;0.0
p5;10;1;0.0
p6;10;1;0.0
p7;10;1;19432.663
p8;10;1;0.0
p9;10;1;0.0
p10;10;1;0.0
p11;10;1;12983.250999999998
p12;10;1;28115.250000000004
p13;10;1;0.0
p14;10;1;0.0
p15;10;1;35698.785
p16;10;1;8027.075999999999
p17;10;1;27015.069
p18;10;1;0.0
p19;10;1;0.0
p20;10;1;0.0
p21;10;1;11.547
p22;10;1;0.0
p23;10;1;-0.0
p24;10;1;67417.27199999998
p25;10;1;0.0
p26;10;1;0.0
p27;10;1;0.0
p28;10;1;0.0
p1;11;1;13053.425000000001
p2;11;1;0.0
p3;11;1;16326.834000000003
p4;11;1;0.0
p5;11;1;20492.450000000004
p6;11;1;0.0
p7;11;1;28315.41
p8;11;1;0.0
p9;11;1;0.0
p10;11;1;0.0
p11;11;1;0.0
p12;11;1;28115.250000000004
p13;11;1;0.0
p14;11;1;9.506
p15;11;1;35698.785
p16;11;1;8027.075999999999
p17;11;1;27015.069
p18;11;1;0.0
p19;11;1;0.0
p20;11;1;0.0
p21;11;1;0.0
p22;11;1;0.0
p23;11;1;-0.0
p24;11;1;67417.27199999998
p25;11;1;0.0
p26;11;1;0.0
p27;11;1;0.0
p28;11;1;0.0
p1;12;1;13053.425000000001
p2;12;1;0.0
p3;12;1;32718.780000000006
p4;12;1;8.818
p5;12;1;0.0
p6;12;1;0.0
p7;12;1;19432.663
p8;12;1;0.0
p9;12;1;0.0
p10;12;1;0.0
p11;12;1;12983.250999999998
p12;12;1;28115.250000000004
p13;12;1;0.0
p14;12;1;0.0
p15;12;1;35698.785
p16;12;1;8027.075999999999
p17;12;1;27015.069
p18;12;1;0.0
p19;12;1;0.0
p20;12;1;0.0
p21;12;1;0.0
p22;12;1;0.0
p23;12;1;-0.0
p24;12;1;67417.27199999998
p25;12;1;0.0
p26;12;1;0.0
p27;12;1;0.0
p28;12;1;0.0
p1;13;1;13053.425000000001
p2;13;1;0.0
p3;13;1;32718.780000000006
p4;13;1;0.0
p5;13;1;10.175000000000002
p6;13;1;0.0
p7;13;1;19432.663
p8;13;1;0.0
p9;13;1;0.0
p10;13;1;0.0
p11;13;1;12983.250999999998
p12;13;1;28115.250000000004
p13;13;1;0.0
p14;13;1;0.0
p15;13;1;35698.785
p16;13;1;8027.075999999999
p17;13;1;27015.069
p18;13;1;0.0
p19;13;1;0.0
p20;13;1;0.0
p21;13;1;0.0
p22;13;1;0.0
p23;13;1;-0.0
p24;13;1;67417.27199999998
p25;13;1;0.0
p26;13;1;0.0
p27;13;1;0.0
p28;13;1;0.0
p1;14;1;13053.425000000001
p2;14;1;0.0
p3;14;1;16326.834000000003
p4;14;1;0.0
p5;14;1;20492.450000000004
p6;14;1;0.0
p7;14;1;28315.41
p8;14;1;0.0
p9;14;1;0.0
p10;14;1;0.0
p11;14;1;0.0
p12;14;1;28115.250000000004
p13;14;1;0.0
p14;14;1;0.0
p15;14;1;35698.785
p16;14;1;8027.075999999999
p17;14;1;27015.069
p18;14;1;0.0
p19;14;1;0.0
p20;14;1;0.0
p21;14;1;11.547
p22;14;1;0.0
p23;14;1;-0.0
p24;14;1;67417.27199999998
p25;14;1;0.0
p26;14;1;0.0
p27;14;1;0.0
p28;14;1;0.0
p1;15;1;13053.425000000001
p2;15;1;0.0
p3;15;1;16326.834000000003
p4;15;1;0.0
p5;15;1;20492.450000000004
p6;15;1;0.0
p7;15;1;28315.41
p8;15;1;0.0
p9;15;1;0.0
p10;15;1;0.0
p11;15;1;0.0
p12;15;1;28115.250000000004
p13;15;1;0.0
p14;15;1;9.506
p15;15;1;35698.785
p16;15;1;8027.075999999999
p17;15;1;27015.069
p18;15;1;0.0
p19;15;1;0.0
p20;15;1;0.0
p21;15;1;0.0
p22;15;1;0.0
p23;15;1;-0.0
p24;15;1;67417.27199999998
p25;15;1;0.0
p26;15;1;0.0
p27;15;1;0.0
p28;15;1;0.0
p1;16;1;13053.425000000001
p2;16;1;0.0
p3;16;1;16326.834000000003
p4;16;1;0.0
p5;16;1;20492.450000000004
p6;16;1;0.0
p7;16;1;28315.41
p8;16;1;0.0
p9;16;1;0.0
p10;16;1;0.0
p11;16;1;0.0
p12;16;1;28115.250000000004
p13;16;1;0.0
p14;16;1;0.0
p15;16;1;35698.785
p16;16;1;8027.075999999999
p17;16;1;27024.578
p18;16;1;0.0
p19;16;1;0.0
p20;16;1;0.0
p21;16;1;0.0
p22;16;1;0.0
p23;16;1;-0.0
p24;16;1;67417.27199999998
p25;16;1;0.0
p26;16;1;0.0
p27;16;1;0.0
p28;16;1;0.0
p1;17;1;13060.206000000002
p2;17;1;0.0
p3;17;1;32718.780000000006
p4;17;1;0.0
p5;17;1;0.0
p6;17;1;0.0
p7;17;1;19423.842
p8;17;1;0.0
p9;17;1;0.0
p10;17;1;0.0
p11;17;1;12983.250999999998
p12;17;1;28115.250000000004
p13;17;1;0.0
p14;17;1;0.0
p15;17;1;35698.785
p16;17;1;8027.075999999999
p17;17;1;27024.578
p18;17;1;0.0
p19;17;1;0.0
p20;17;1;0.0
p21;17;1;0.0
p22;17;1;0.0
p23;17;1;-0.0
p24;17;1;67417.27199999998
p25;17;1;0.0
p26;17;1;0.0
p27;17;1;0.0
p28;17;1;0.0
p1;18;1;13053.425000000001
p2;18;1;0.0
p3;18;1;32718.780000000006
p4;18;1;0.0
p5;18;1;0.0
p6;18;1;0.0
p7;18;1;19423.842
p8;18;1;0.0
p9;18;1;0.0
p10;18;1;0.0
p11;18;1;12983.250999999998
p12;18;1;28115.250000000004
p13;18;1;0.0
p14;18;1;0.0
p15;18;1;35698.785
p16;18;1;8034.549999999999
p17;18;1;27015.069
p18;18;1;0.0
p19;18;1;0.0
p20;18;1;0.0
p21;18;1;0.0
p22;18;1;0.0
p23;18;1;-0.0
p24;18;1;67417.27199999998
p25;18;1;0.0
p26;18;1;13.586
p27;18;1;0.0
p28;18;1;0.0
p1;19;1;13039.863000000001
p2;19;1;0.0
p3;19;1;16326.834000000003
p4;19;1;0.0
p5;19;1;20492.450000000004
p6;19;1;0.0
p7;19;1;28315.41
p8;19;1;0.0
p9;19;1;0.0
p10;19;1;0.0
p11;19;1;0.0
p12;19;1;28115.250000000004
p13;19;1;0.0
p14;19;1;0.0
p15;19;1;35698.785
p16;19;1;8027.075999999999
p17;19;1;27024.578
p18;19;1;0.0
p19;19;1;10.189000000000002
p20;19;1;0.0
p21;19;1;0.0
p22;19;1;0.0
p23;19;1;-0.0
p24;19;1;67417.27199999998
p25;19;1;0.0
p26;19;1;13.586
p27;19;1;0.0
p28;19;1;0.0
p1;20;1;13046.644
p2;20;1;0.0
p3;20;1;16326.834000000003
p4;20;1;0.0
p5;20;1;20492.450000000004
p6;20;1;0.0
p7;20;1;28315.41
p8;20;1;0.0
p9;20;1;0.0
p10;20;1;0.0
p11;20;1;0.0
p12;20;1;28115.250000000004
p13;20;1;0.0
p14;20;1;0.0
p15;20;1;35698.785
p16;20;1;8034.549999999999
p17;20;1;27015.069
p18;20;1;0.0
p19;20;1;0.0
p20;20;1;0.0
p21;20;1;0.0
p22;20;1;0.0
p23;20;1;-0.0
p24;20;1;67417.27199999998
p25;20;1;0.0
p26;20;1;13.586
p27;20;1;0.0
p28;20;1;0.0
p1;21;1;13060.206000000002
p2;21;1;0.0
p3;21;1;32718.780000000006
p4;21;1;0.0
p5;21;1;0.0
p6;21;1;10.854
p7;21;1;19432.663
p8;21;1;0.0
p9;21;1;0.0
p10;21;1;0.0
p11;21;1;12970.357999999998
p12;21;1;28086.750000000004
p13;21;1;0.0
p14;21;1;0.0
p15;21;1;35698.785
p16;21;1;8034.549999999999
p17;21;1;27015.069
p18;21;1;0.0
p19;21;1;0.0
p20;21;1;0.0
p21;21;1;0.0
p22;21;1;0.0
p23;21;1;-0.0
p24;21;1;67417.27199999998
p25;21;1;0.0
p26;21;1;0.0
p27;21;1;9.519
p28;21;1;0.0
p1;22;1;16111.656
p2;22;1;-0.0
p3;22;1;6299.586000000001
p4;22;1;-0.0
p5;22;1;-0.0
p6;22;1;-0.0
p7;22;1;2311.102
p8;22;1;-0.0
p9;22;1;-0.0
p10;22;1;-0.0
p11;22;1;-0.0
p12;22;1;197106.00000000003
p13;22;1;-0.0
p14;22;1;-0.0
p15;22;1;-0.0
p16;22;1;4678.723999999999
p17;22;1;-0.0
p18;22;1;-0.0
p19;22;1;-0.0
p20;22;1;-0.0
p21;22;1;-0.0
p22;22;1;-0.0
p23;22;1;-0.0
p24;22;1;63133.70399999999
p25;22;1;-0.0
p26;22;1;17974.278000000002
p27;22;1;-0.0
p28;22;1;-0.0
p1;23;1;0.0
p2;23;1;-0.0
p3;23;1;52968.61200000001
p4;23;1;-0.0
p5;23;1;-0.0
p6;23;1;-0.0
p7;23;1;23763.773999999998
p8;23;1;-0.0
p9;23;1;-0.0
p10;23;1;-0.0
p11;23;1;-0.0
p12;23;1;179079.75000000003
p13;23;1;-0.0
p14;23;1;-0.0
p15;23;1;-0.0
p16;23;1;24148.494
p17;23;1;-0.0
p18;23;1;-0.0
p19;23;1;-0.0
p20;23;1;-0.0
p21;23;1;-0.0
p22;23;1;-0.0
p23;23;1;-0.0
p24;23;1;-0.0
p25;23;1;-0.0
p26;23;1;-0.0
p27;23;1;-0.0
p28;23;1;-0.0
p1;24;1;0.0
p2;24;1;-0.0
p3;24;1;-0.0
p4;24;1;-0.0
p5;24;1;-0.0
p6;24;1;-0.0
p7;24;1;33555.084
p8;24;1;-0.0
p9;24;1;-0.0
p10;24;1;-0.0
p11;24;1;-0.0
p12;24;1;66661.50000000001
p13;24;1;-0.0
p14;24;1;-0.0
p15;24;1;-0.0
p16;24;1;37257.89
p17;24;1;-0.0
p18;24;1;-0.0
p19;24;1;-0.0
p20;24;1;-0.0
p21;24;1;-0.0
p22;24;1;-0.0
p23;24;1;-0.0
p24;24;1;125386.77599999998
p25;24;1;-0.0
p26;24;1;-0.0
p27;24;1;-0.0
p28;24;1;-0.0
p1;25;1;13812.8970000002
p2;25;1;-0.0
p3;25;1;38611.416000000005
p4;25;1;-0.0
p5;25;1;-0.0
p6;25;1;-0.0
p7;25;1;21487.956
p8;25;1;-0.0
p9;25;1;-0.0
p10;25;1;-0.0
p11;25;1;-0.0
p12;25;1;110323.50000000001
p13;25;1;-0.0
p14;25;1;-0.0
p15;25;1;21647.439000000002
p16;25;1;33834.79799999978
p17;25;1;-0.0
p18;25;1;-0.0
p19;25;1;-0.0
p20;25;1;-0.0
p21;25;1;-0.0
p22;25;1;-0.0
p23;25;1;-0.0
p24;25;1;13448.663999999997
p25;25;1;-0.0
p26;25;1;-0.0
p27;25;1;-0.0
p28;25;1;-0.0
p1;26;1;15358.965000000002
p2;26;1;-0.0
p3;26;1;38163.77100000001
p4;26;1;-0.0
p5;26;1;-0.0
p6;26;1;-0.0
p7;26;1;21329.178
p8;26;1;-0.0
p9;26;1;-0.0
p10;26;1;-0.0
p11;26;1;-0.0
p12;26;1;60306.00000000001
p13;26;1;-0.0
p14;26;1;-0.0
p15;26;1;-0.0
p16;26;1;33483.52
p17;26;1;-0.0
p18;26;1;-0.0
p19;26;1;-0.0
p20;26;1;-0.0
p21;26;1;-0.0
p22;26;1;-0.0
p23;26;1;-0.0
p24;26;1;75190.752
p25;26;1;-0.0
p26;26;1;-0.0
p27;26;1;-0.0
p28;26;1;-0.0
p1;27;1;15169.097000000002
p2;27;1;-0.0
p3;27;1;37716.126000000004
p4;27;1;-0.0
p5;27;1;-0.0
p6;27;1;-0.0
p7;27;1;21170.399999999998
p8;27;1;-0.0
p9;27;1;-0.0
p10;27;1;-0.0
p11;27;1;-0.0
p12;27;1;47281.50000000001
p13;27;1;-0.0
p14;27;1;-0.0
p15;27;1;14498.175000000003
p16;27;1;30060.427999999996
p17;27;1;-0.0
p18;27;1;-0.0
p19;27;1;-0.0
p20;27;1;-0.0
p21;27;1;-0.0
p22;27;1;-0.0
p23;27;1;-0.0
p24;27;1;74625.40799999998
p25;27;1;-0.0
p26;27;1;-0.0
p27;27;1;-0.0
p28;27;1;-0.0
p1;28;1;14979.229000000001
p2;28;1;-0.0
p3;28;1;37276.62
p4;28;1;-0.0
p5;28;1;-0.0
p6;28;1;-0.0
p7;28;1;21011.622
p8;28;1;-0.0
p9;28;1;-0.0
p10;28;1;-0.0
p11;28;1;-0.0
p12;28;1;26191.500000000004
p13;28;1;-0.0
p14;28;1;-0.0
p15;28;1;26553.051000000003
p16;28;1;20374.124
p17;28;1;15794.449
p18;28;1;-0.0
p19;28;1;-0.0
p20;28;1;-0.0
p21;28;1;-0.0
p22;28;1;-0.0
p23;28;1;-0.0
p24;28;1;74049.19199999998
p25;28;1;-0.0
p26;28;1;-0.0
p27;28;1;-0.0
p28;28;1;-0.0
p1;29;1;14789.361000000223
p2;29;1;-0.0
p3;29;1;36828.97499999974
p4;29;1;-0.0
p5;29;1;-0.0
p6;29;1;-0.0
p7;29;1;20861.665
p8;29;1;-0.0
p9;29;1;-0.0
p10;29;1;-0.0
p11;29;1;-0.0
p12;29;1;14506.500000000002
p13;29;1;-0.0
p14;29;1;-0.0
p15;29;1;36240.68400000001
p16;29;1;32444.634
p17;29;1;-0.0
p18;29;1;-0.0
p19;29;1;-0.0
p20;29;1;-0.0
p21;29;1;-0.0
p22;29;1;-0.0
p23;29;1;-0.0
p24;29;1;73472.97599999998
p25;29;1;-0.0
p26;29;1;-0.0
p27;29;1;-0.0
p28;29;1;-0.0
p1;30;1;14606.274000000001
p2;30;1;-0.0
p3;30;1;36381.33
p4;30;1;-0.0
p5;30;1;-0.0
p6;30;1;-0.0
p7;30;1;20702.887
p8;30;1;-0.0
p9;30;1;-0.0
p10;30;1;-0.0
p11;30;1;-0.0
p12;30;1;19907.250000000004
p13;30;1;-0.0
p14;30;1;-0.0
p15;30;1;34529.424000000006
p16;30;1;-0.0
p17;30;1;40841.155
p18;30;1;-0.0
p19;30;1;-0.0
p20;30;1;-0.0
p21;30;1;-0.0
p22;30;1;-0.0
p23;30;1;-0.0
p24;30;1;72896.75999999998
p25;30;1;-0.0
p26;30;1;-0.0
p27;30;1;-0.0
p28;30;1;-0.0
p1;31;1;14416.406
p2;31;1;-0.0
p3;31;1;35941.82400000001
p4;31;1;-0.0
p5;31;1;-0.0
p6;31;1;-0.0
p7;31;1;20552.93
p8;31;1;-0.0
p9;31;1;-0.0
p10;31;1;-0.0
p11;31;1;-0.0
p12;31;1;25308.000000000004
p13;31;1;-0.0
p14;31;1;-0.0
p15;31;1;-0.0
p16;31;1;31757.025999999998
p17;31;1;-0.0
p18;31;1;-0.0
p19;31;1;-0.0
p20;31;1;-0.0
p21;31;1;-0.0
p22;31;1;-0.0
p23;31;1;-0.0
p24;31;1;109839.81599999998
p25;31;1;-0.0
p26;31;1;-0.0
p27;31;1;-0.0
p28;31;1;-0.0
p1;32;1;14240.1
p2;32;1;-0.0
p3;32;1;35510.457
p4;32;1;-0.0
p5;32;1;-0.0
p6;32;1;-0.0
p7;32;1;20411.793999999998
p8;32;1;-0.0
p9;32;1;-0.0
p10;32;1;-0.0
p11;32;1;-0.0
p12;32;1;29255.250000000004
p13;32;1;-0.0
p14;32;1;-0.0
p15;32;1;13547.475000000002
p16;32;1;31435.643999999997
p17;32;1;-0.0
p18;32;1;-0.0
p19;32;1;-0.0
p20;32;1;-0.0
p21;32;1;-0.0
p22;32;1;-0.0
p23;32;1;-0.0
p24;32;1;92836.00799999999
p25;32;1;-0.0
p26;32;1;-0.0
p27;32;1;-0.0
p28;32;1;-0.0
p1;33;1;14050.232000000211
p2;33;1;-0.0
p3;33;1;35087.22900000001
p4;33;1;-0.0
p5;33;1;-0.0
p6;33;1;-0.0
p7;33;1;20279.479
p8;33;1;-0.0
p9;33;1;-0.0
p10;33;1;-0.0
p11;33;1;-0.0
p12;33;1;33088.50000000001
p13;33;1;-0.0
p14;33;1;-0.0
p15;33;1;52003.29000000001
p16;33;1;-0.0
p17;33;1;39585.966999999706
p18;33;1;-0.0
p19;33;1;-0.0
p20;33;1;-0.0
p21;33;1;-0.0
p22;33;1;-0.0
p23;33;1;-0.0
p24;33;1;47434.53599999999
p25;33;1;-0.0
p26;33;1;-0.0
p27;33;1;-0.0
p28;33;1;-0.0
p1;34;1;13873.926000000249
p2;34;1;-0.0
p3;34;1;34672.139999999694
p4;34;1;-0.0
p5;34;1;-0.0
p6;34;1;-0.0
p7;34;1;20147.164
p8;34;1;-0.0
p9;34;1;-0.0
p10;34;1;-0.0
p11;34;1;-0.0
p12;34;1;36209.25000000001
p13;34;1;-0.0
p14;34;1;-0.0
p15;34;1;35641.743
p16;34;1;10037.581999999999
p17;34;1;26425.511000000002
p18;34;1;-0.0
p19;34;1;-0.0
p20;34;1;-0.0
p21;34;1;-0.0
p22;34;1;-0.0
p23;34;1;-0.0
p24;34;1;65210.25599999999
p25;34;1;-0.0
p26;34;1;-0.0
p27;34;1;-0.0
p28;34;1;-0.0
p1;35;1;13704.401000000296
p2;35;1;-0.0
p3;35;1;34273.32899999966
p4;35;1;-0.0
p5;35;1;-0.0
p6;35;1;-0.0
p7;35;1;20041.311999999998
p8;35;1;-0.0
p9;35;1;-0.0
p10;35;1;-0.0
p11;35;1;12183.884999999998
p12;35;1;23940.000000000004
p13;35;1;-0.0
p14;35;1;-0.0
p15;35;1;41250.87300000001
p16;35;1;-0.0
p17;35;1;38834.756
p18;35;1;-0.0
p19;35;1;-0.0
p20;35;1;-0.0
p21;35;1;-0.0
p22;35;1;-0.0
p23;35;1;-0.0
p24;35;1;59230.65599999999
p25;35;1;-0.0
p26;35;1;-0.0
p27;35;1;-0.0
p28;35;1;-0.0
p1;36;1;13541.657000000001
p2;36;1;-0.0
p3;36;1;17270.958000000002
p4;36;1;-0.0
p5;36;1;20757.000000000004
p6;36;1;-0.0
p7;36;1;28924.058999999997
p8;36;1;-0.0
p9;36;1;-0.0
p10;36;1;-0.0
p11;36;1;-0.0
p12;36;1;24068.250000000004
p13;36;1;-0.0
p14;36;1;-0.0
p15;36;1;47278.31100000001
p16;36;1;-0.0
p17;36;1;38473.414000000004
p18;36;1;-0.0
p19;36;1;-0.0
p20;36;1;-0.0
p21;36;1;-0.0
p22;36;1;-0.0
p23;36;1;-0.0
p24;36;1;52772.68799999999
p25;36;1;-0.0
p26;36;1;-0.0
p27;36;1;-0.0
p28;36;1;-0.0
p1;37;1;13372.132000000247
p2;37;1;-0.0
p3;37;1;33491.98500000001
p4;37;1;-0.0
p5;37;1;-0.0
p6;37;1;-0.0
p7;37;1;19811.965999999673
p8;37;1;-0.0
p9;37;1;-0.0
p10;37;1;-0.0
p11;37;1;12892.999999999998
p12;37;1;25536.000000000004
p13;37;1;-0.0
p14;37;1;-0.0
p15;37;1;31382.607000000004
p16;37;1;12063.035999999998
p17;37;1;22774.055
p18;37;1;-0.0
p19;37;1;-0.0
p20;37;1;-0.0
p21;37;1;-0.0
p22;37;1;-0.0
p23;37;1;-0.0
p24;37;1;71374.68
p25;37;1;-0.0
p26;37;1;-0.0
p27;37;1;-0.0
p28;37;1;-0.0
p1;38;1;13250.074000000297
p2;38;1;-0.0
p3;38;1;16766.340000000004
p4;38;1;-0.0
p5;38;1;20543.325000000004
p6;38;1;-0.0
p7;38;1;28553.576999999626
p8;38;1;-0.0
p9;38;1;-0.0
p10;38;1;-0.0
p11;38;1;-0.0
p12;38;1;26462.250000000004
p13;38;1;-0.0
p14;38;1;-0.0
p15;38;1;37495.60800000001
p16;38;1;7047.981999999999
p17;38;1;28793.252
p18;38;1;-0.0
p19;38;1;-0.0
p20;38;1;-0.0
p21;38;1;-0.0
p22;38;1;-0.0
p23;38;1;-0.0
p24;38;1;64775.37599999999
p25;38;1;-0.0
p26;38;1;-0.0
p27;38;1;-0.0
p28;38;1;-0.0
p1;39;1;13134.797
p2;39;1;-0.0
p3;39;1;16318.695000000002
p4;39;1;-0.0
p5;39;1;20736.650000000005
p6;39;1;-0.0
p7;39;1;28465.367
p8;39;1;-0.0
p9;39;1;-0.0
p10;39;1;-0.0
p11;39;1;-0.0
p12;39;1;27402.750000000004
p13;39;1;-0.0
p14;39;1;-0.0
p15;39;1;36297.726
p16;39;1;7780.433999999999
p17;39;1;27490.519
p18;39;1;-0.0
p19;39;1;-0.0
p20;39;1;-0.0
p21;39;1;-0.0
p22;39;1;-0.0
p23;39;1;-0.0
p24;39;1;66536.63999999998
p25;39;1;-0.0
p26;39;1;-0.0
p27;39;1;-0.0
p28;39;1;-0.0
p1;40;1;13060.206000000002
p2;40;1;-0.0
p3;40;1;16326.834000000003
p4;40;1;-0.0
p5;40;1;20492.450000000004
p6;40;1;-0.0
p7;40;1;28315.41
p8;40;1;-0.0
p9;40;1;-0.0
p10;40;1;-0.0
p11;40;1;-0.0
p12;40;1;28115.250000000004
p13;40;1;-0.0
p14;40;1;-0.0
p15;40;1;35698.785
p16;40;1;8027.075999999999
p17;40;1;27015.069
p18;40;1;-0.0
p19;40;1;-0.0
p20;40;1;-0.0
p21;40;1;-0.0
p22;40;1;-0.0
p23;40;1;-0.0
p24;40;1;67417.27199999998
p25;40;1;-0.0
p26;40;1;-0.0
p27;40;1;-0.0
p28;40;1;-0.0
p1;41;1;13060.206000000002
p2;41;1;-0.0
p3;41;1;16326.834000000003
p4;41;1;-0.0
p5;41;1;20492.450000000004
p6;41;1;-0.0
p7;41;1;28315.41
p8;41;1;-0.0
p9;41;1;-0.0
p10;41;1;-0.0
p11;41;1;-0.0
p12;41;1;28115.250000000004
p13;41;1;-0.0
p14;41;1;-0.0
p15;41;1;35698.785
p16;41;1;8027.075999999999
p17;41;1;27015.069
