f;n;t;u;r;value
Medio Pollo Inferior;1;5;7;2;0.0
Medio Pollo Inferior;1;5;8;2;0.0
Medio Pollo Inferior;1;5;9;2;0.0
Medio Pollo Inferior;1;5;10;2;0.0
Medio Pollo Inferior;1;5;11;2;0.0
Cuarto de Pollo Superior;1;5;6;2;0.0
Cuarto de Pollo Superior;1;5;7;2;0.0
Cuarto de Pollo Superior;1;5;8;2;0.0
Cuarto de Pollo Superior;1;5;9;2;0.0
Cuarto de Pollo Superior;1;5;10;2;0.0
Cuarto de Pollo Superior;1;5;11;2;0.0
Muslo Entero;1;5;6;2;0.0
Muslo Entero;1;5;7;2;0.0
Muslo Entero;1;5;8;2;0.0
Muslo Entero;1;5;9;2;0.0
Muslo Entero;1;5;10;2;0.0
Muslo Entero;1;5;11;2;0.0
Pechuga Completa;1;5;6;2;0.0
Pechuga Completa;1;5;7;2;0.0
Pechuga Completa;1;5;8;2;0.0
Pechuga Completa;1;5;9;2;0.0
Pechuga Completa;1;5;10;2;0.0
Pechuga Completa;1;5;11;2;0.0
Ala Completa;1;5;6;2;0.0
Ala Completa;1;5;7;2;0.0
Ala Completa;1;5;8;2;0.0
Ala Completa;1;5;9;2;0.0
Ala Completa;1;5;10;2;0.0
Ala Completa;1;5;11;2;0.0
Media Pechuga;1;5;6;2;0.0
Media Pechuga;1;5;7;2;0.0
Media Pechuga;1;5;8;2;0.0
Media Pechuga;1;5;9;2;0.0
Media Pechuga;1;5;10;2;0.0
Media Pechuga;1;5;11;2;0.0
Blanqueta;1;5;6;2;0.0
Blanqueta;1;5;7;2;0.0
Blanqueta;1;5;8;2;0.0
Blanqueta;1;5;9;2;0.0
Blanqueta;1;5;10;2;0.0
Blanqueta;1;5;11;2;0.0
Alón;1;5;6;2;0.0
Alón;1;5;7;2;0.0
Alón;1;5;8;2;0.0
Alón;1;5;9;2;0.0
Alón;1;5;10;2;0.0
Alón;1;5;11;2;0.0
Punta;1;5;6;2;0.0
Punta;1;5;7;2;0.0
Punta;1;5;8;2;0.0
Punta;1;5;9;2;0.0
Punta;1;5;10;2;0.0
Punta;1;5;11;2;0.0
Jamoncito;1;5;6;2;0.0
Jamoncito;1;5;7;2;0.0
Jamoncito;1;5;8;2;0.0
Jamoncito;1;5;9;2;0.0
Jamoncito;1;5;10;2;0.0
Jamoncito;1;5;11;2;0.0
Medio Muslo;1;5;6;2;0.0
Medio Muslo;1;5;7;2;0.0
Medio Muslo;1;5;8;2;0.0
Medio Muslo;1;5;9;2;0.0
Medio Muslo;1;5;10;2;0.0
Medio Muslo;1;5;11;2;0.0
Entero;1;6;7;2;0.0
Entero;1;6;8;2;0.0
Entero;1;6;9;2;0.0
Entero;1;6;10;2;0.0
Entero;1;6;11;2;0.0
Entero;1;6;12;2;0.0
Medio Pollo;1;6;7;2;0.0
Medio Pollo;1;6;8;2;0.0
Medio Pollo;1;6;9;2;0.0
Medio Pollo;1;6;10;2;0.0
Medio Pollo;1;6;11;2;0.0
Medio Pollo;1;6;12;2;0.0
Medio Pollo Superior;1;6;7;2;0.0
Medio Pollo Superior;1;6;8;2;0.0
Medio Pollo Superior;1;6;9;2;0.0
Medio Pollo Superior;1;6;10;2;0.0
Medio Pollo Superior;1;6;11;2;0.0
Medio Pollo Superior;1;6;12;2;0.0
Medio Pollo Inferior;1;6;7;2;0.0
Medio Pollo Inferior;1;6;8;2;0.0
Medio Pollo Inferior;1;6;9;2;0.0
Medio Pollo Inferior;1;6;10;2;0.0
Medio Pollo Inferior;1;6;11;2;0.0
Medio Pollo Inferior;1;6;12;2;0.0
Cuarto de Pollo Superior;1;6;7;2;0.0
Cuarto de Pollo Superior;1;6;8;2;0.0
Cuarto de Pollo Superior;1;6;9;2;0.0
Cuarto de Pollo Superior;1;6;10;2;0.0
Cuarto de Pollo Superior;1;6;11;2;0.0
Cuarto de Pollo Superior;1;6;12;2;0.0
Muslo Entero;1;6;7;2;0.0
Muslo Entero;1;6;8;2;0.0
Muslo Entero;1;6;9;2;0.0
Muslo Entero;1;6;10;2;0.0
Muslo Entero;1;6;11;2;0.0
Muslo Entero;1;6;12;2;0.0
Pechuga Completa;1;6;7;2;0.0
Pechuga Completa;1;6;8;2;0.0
Pechuga Completa;1;6;9;2;0.0
Pechuga Completa;1;6;10;2;0.0
Pechuga Completa;1;6;11;2;0.0
Pechuga Completa;1;6;12;2;0.0
Ala Completa;1;6;7;2;0.0
Ala Completa;1;6;8;2;0.0
Ala Completa;1;6;9;2;0.0
Ala Completa;1;6;10;2;0.0
Ala Completa;1;6;11;2;0.0
Ala Completa;1;6;12;2;0.0
Media Pechuga;1;6;7;2;0.0
Media Pechuga;1;6;8;2;0.0
Media Pechuga;1;6;9;2;0.0
Media Pechuga;1;6;10;2;0.0
Media Pechuga;1;6;11;2;0.0
Media Pechuga;1;6;12;2;0.0
Blanqueta;1;6;7;2;0.0
Blanqueta;1;6;8;2;0.0
Blanqueta;1;6;9;2;0.0
Blanqueta;1;6;10;2;0.0
Blanqueta;1;6;11;2;0.0
Blanqueta;1;6;12;2;0.0
Alón;1;6;7;2;0.0
Alón;1;6;8;2;0.0
Alón;1;6;9;2;0.0
Alón;1;6;10;2;0.0
Alón;1;6;11;2;0.0
Alón;1;6;12;2;0.0
Punta;1;6;7;2;0.0
Punta;1;6;8;2;0.0
Punta;1;6;9;2;0.0
Punta;1;6;10;2;0.0
Punta;1;6;11;2;0.0
Punta;1;6;12;2;0.0
Jamoncito;1;6;7;2;0.0
Jamoncito;1;6;8;2;0.0
Jamoncito;1;6;9;2;0.0
Jamoncito;1;6;10;2;0.0
Jamoncito;1;6;11;2;0.0
Jamoncito;1;6;12;2;0.0
Medio Muslo;1;6;7;2;0.0
Medio Muslo;1;6;8;2;0.0
Medio Muslo;1;6;9;2;0.0
Medio Muslo;1;6;10;2;0.0
Medio Muslo;1;6;11;2;0.0
Medio Muslo;1;6;12;2;0.0
Entero;1;7;8;2;0.0
Entero;1;7;9;2;0.0
Entero;1;7;10;2;0.0
Entero;1;7;11;2;0.0
Entero;1;7;12;2;0.0
Entero;1;7;13;2;0.0
Medio Pollo;1;7;8;2;0.0
Medio Pollo;1;7;9;2;0.0
Medio Pollo;1;7;10;2;0.0
Medio Pollo;1;7;11;2;0.0
Medio Pollo;1;7;12;2;0.0
Medio Pollo;1;7;13;2;0.0
Medio Pollo Superior;1;7;8;2;0.0
Medio Pollo Superior;1;7;9;2;0.0
Medio Pollo Superior;1;7;10;2;0.0
Medio Pollo Superior;1;7;11;2;0.0
Medio Pollo Superior;1;7;12;2;0.0
Medio Pollo Superior;1;7;13;2;0.0
Medio Pollo Inferior;1;7;8;2;0.0
Medio Pollo Inferior;1;7;9;2;0.0
Medio Pollo Inferior;1;7;10;2;0.0
Medio Pollo Inferior;1;7;11;2;0.0
Medio Pollo Inferior;1;7;12;2;0.0
Medio Pollo Inferior;1;7;13;2;0.0
Cuarto de Pollo Superior;1;7;8;2;0.0
Cuarto de Pollo Superior;1;7;9;2;0.0
Cuarto de Pollo Superior;1;7;10;2;0.0
Cuarto de Pollo Superior;1;7;11;2;0.0
Cuarto de Pollo Superior;1;7;12;2;0.0
Cuarto de Pollo Superior;1;7;13;2;0.0
Muslo Entero;1;7;8;2;0.0
Muslo Entero;1;7;9;2;0.0
Muslo Entero;1;7;10;2;0.0
Muslo Entero;1;7;11;2;0.0
Muslo Entero;1;7;12;2;0.0
Muslo Entero;1;7;13;2;0.0
Pechuga Completa;1;7;8;2;0.0
Pechuga Completa;1;7;9;2;0.0
Pechuga Completa;1;7;10;2;0.0
Pechuga Completa;1;7;11;2;0.0
Pechuga Completa;1;7;12;2;0.0
Pechuga Completa;1;7;13;2;0.0
Ala Completa;1;7;8;2;0.0
Ala Completa;1;7;9;2;0.0
Ala Completa;1;7;10;2;0.0
Ala Completa;1;7;11;2;0.0
Ala Completa;1;7;12;2;0.0
Ala Completa;1;7;13;2;0.0
Media Pechuga;1;7;8;2;0.0
Media Pechuga;1;7;9;2;0.0
Media Pechuga;1;7;10;2;0.0
Media Pechuga;1;7;11;2;0.0
Media Pechuga;1;7;12;2;0.0
Media Pechuga;1;7;13;2;0.0
Blanqueta;1;7;8;2;0.0
Blanqueta;1;7;9;2;0.0
Blanqueta;1;7;10;2;0.0
Blanqueta;1;7;11;2;0.0
Blanqueta;1;7;12;2;0.0
Blanqueta;1;7;13;2;0.0
Alón;1;7;8;2;0.0
Alón;1;7;9;2;0.0
Alón;1;7;10;2;0.0
Alón;1;7;11;2;0.0
Alón;1;7;12;2;0.0
Alón;1;7;13;2;0.0
Punta;1;7;8;2;0.0
Punta;1;7;9;2;0.0
Punta;1;7;10;2;0.0
Punta;1;7;11;2;0.0
Punta;1;7;12;2;0.0
Punta;1;7;13;2;0.0
Jamoncito;1;7;8;2;0.0
Jamoncito;1;7;9;2;0.0
Jamoncito;1;7;10;2;0.0
Jamoncito;1;7;11;2;0.0
Jamoncito;1;7;12;2;0.0
Jamoncito;1;7;13;2;0.0
Medio Muslo;1;7;8;2;0.0
Medio Muslo;1;7;9;2;0.0
Medio Muslo;1;7;10;2;0.0
Medio Muslo;1;7;11;2;0.0
Medio Muslo;1;7;12;2;0.0
Medio Muslo;1;7;13;2;0.0
Entero;1;8;9;2;0.0
Entero;1;8;10;2;0.0
Entero;1;8;11;2;0.0
Entero;1;8;12;2;0.0
Entero;1;8;13;2;0.0
Entero;1;8;14;2;0.0
Medio Pollo;1;8;9;2;0.0
Medio Pollo;1;8;10;2;0.0
Medio Pollo;1;8;11;2;0.0
Medio Pollo;1;8;12;2;0.0
Medio Pollo;1;8;13;2;0.0
Medio Pollo;1;8;14;2;0.0
Medio Pollo Superior;1;8;9;2;0.0
Medio Pollo Superior;1;8;10;2;0.0
Medio Pollo Superior;1;8;11;2;0.0
Medio Pollo Superior;1;8;12;2;0.0
Medio Pollo Superior;1;8;13;2;0.0
Medio Pollo Superior;1;8;14;2;0.0
Medio Pollo Inferior;1;8;9;2;0.0
Medio Pollo Inferior;1;8;10;2;0.0
Medio Pollo Inferior;1;8;11;2;0.0
Medio Pollo Inferior;1;8;12;2;0.0
Medio Pollo Inferior;1;8;13;2;0.0
Medio Pollo Inferior;1;8;14;2;0.0
Cuarto de Pollo Superior;1;8;9;2;0.0
Cuarto de Pollo Superior;1;8;10;2;0.0
Cuarto de Pollo Superior;1;8;11;2;0.0
Cuarto de Pollo Superior;1;8;12;2;0.0
Cuarto de Pollo Superior;1;8;13;2;0.0
Cuarto de Pollo Superior;1;8;14;2;0.0
Muslo Entero;1;8;9;2;0.0
Muslo Entero;1;8;10;2;0.0
Muslo Entero;1;8;11;2;0.0
Muslo Entero;1;8;12;2;0.0
Muslo Entero;1;8;13;2;0.0
Muslo Entero;1;8;14;2;0.0
Pechuga Completa;1;8;9;2;0.0
Pechuga Completa;1;8;10;2;0.0
Pechuga Completa;1;8;11;2;0.0
Pechuga Completa;1;8;12;2;0.0
Pechuga Completa;1;8;13;2;0.0
Pechuga Completa;1;8;14;2;0.0
Ala Completa;1;8;9;2;0.0
Ala Completa;1;8;10;2;0.0
Ala Completa;1;8;11;2;0.0
Ala Completa;1;8;12;2;0.0
Ala Completa;1;8;13;2;0.0
Ala Completa;1;8;14;2;0.0
Media Pechuga;1;8;9;2;0.0
Media Pechuga;1;8;10;2;0.0
Media Pechuga;1;8;11;2;0.0
Media Pechuga;1;8;12;2;0.0
Media Pechuga;1;8;13;2;0.0
Media Pechuga;1;8;14;2;0.0
Blanqueta;1;8;9;2;0.0
Blanqueta;1;8;10;2;0.0
Blanqueta;1;8;11;2;0.0
Blanqueta;1;8;12;2;0.0
Blanqueta;1;8;13;2;0.0
Blanqueta;1;8;14;2;0.0
Alón;1;8;9;2;0.0
Alón;1;8;10;2;0.0
Alón;1;8;11;2;0.0
Alón;1;8;12;2;0.0
Alón;1;8;13;2;0.0
Alón;1;8;14;2;0.0
Punta;1;8;9;2;0.0
Punta;1;8;10;2;0.0
Punta;1;8;11;2;0.0
Punta;1;8;12;2;0.0
Punta;1;8;13;2;0.0
Punta;1;8;14;2;0.0
Jamoncito;1;8;9;2;0.0
Jamoncito;1;8;10;2;0.0
Jamoncito;1;8;11;2;0.0
Jamoncito;1;8;12;2;0.0
Jamoncito;1;8;13;2;0.0
Jamoncito;1;8;14;2;0.0
Medio Muslo;1;8;9;2;0.0
Medio Muslo;1;8;10;2;0.0
Medio Muslo;1;8;11;2;0.0
Medio Muslo;1;8;12;2;0.0
Medio Muslo;1;8;13;2;0.0
Medio Muslo;1;8;14;2;0.0
Entero;1;9;10;2;0.0
Entero;1;9;11;2;0.0
Entero;1;9;12;2;0.0
Entero;1;9;13;2;0.0
Entero;1;9;14;2;0.0
Entero;1;9;15;2;0.0
Medio Pollo;1;9;10;2;0.0
Medio Pollo;1;9;11;2;0.0
Medio Pollo;1;9;12;2;0.0
Medio Pollo;1;9;13;2;0.0
Medio Pollo;1;9;14;2;0.0
Medio Pollo;1;9;15;2;0.0
Medio Pollo Superior;1;9;10;2;0.0
Medio Pollo Superior;1;9;11;2;0.0
Medio Pollo Superior;1;9;12;2;0.0
Medio Pollo Superior;1;9;13;2;0.0
Medio Pollo Superior;1;9;14;2;0.0
Medio Pollo Superior;1;9;15;2;0.0
Medio Pollo Inferior;1;9;10;2;0.0
Medio Pollo Inferior;1;9;11;2;0.0
Medio Pollo Inferior;1;9;12;2;0.0
Medio Pollo Inferior;1;9;13;2;0.0
Medio Pollo Inferior;1;9;14;2;0.0
Medio Pollo Inferior;1;9;15;2;0.0
Cuarto de Pollo Superior;1;9;10;2;0.0
Cuarto de Pollo Superior;1;9;11;2;0.0
Cuarto de Pollo Superior;1;9;12;2;0.0
Cuarto de Pollo Superior;1;9;13;2;0.0
Cuarto de Pollo Superior;1;9;14;2;0.0
Cuarto de Pollo Superior;1;9;15;2;0.0
Muslo Entero;1;9;10;2;0.0
Muslo Entero;1;9;11;2;0.0
Muslo Entero;1;9;12;2;0.0
Muslo Entero;1;9;13;2;0.0
Muslo Entero;1;9;14;2;0.0
Muslo Entero;1;9;15;2;0.0
Pechuga Completa;1;9;10;2;0.0
Pechuga Completa;1;9;11;2;0.0
Pechuga Completa;1;9;12;2;0.0
Pechuga Completa;1;9;13;2;0.0
Pechuga Completa;1;9;14;2;0.0
Pechuga Completa;1;9;15;2;0.0
Ala Completa;1;9;10;2;0.0
Ala Completa;1;9;11;2;0.0
Ala Completa;1;9;12;2;0.0
Ala Completa;1;9;13;2;0.0
Ala Completa;1;9;14;2;0.0
Ala Completa;1;9;15;2;0.0
Media Pechuga;1;9;10;2;0.0
Media Pechuga;1;9;11;2;0.0
Media Pechuga;1;9;12;2;0.0
Media Pechuga;1;9;13;2;0.0
Media Pechuga;1;9;14;2;0.0
Media Pechuga;1;9;15;2;0.0
Blanqueta;1;9;10;2;0.0
Blanqueta;1;9;11;2;0.0
Blanqueta;1;9;12;2;0.0
Blanqueta;1;9;13;2;0.0
Blanqueta;1;9;14;2;0.0
Blanqueta;1;9;15;2;0.0
Alón;1;9;10;2;0.0
Alón;1;9;11;2;0.0
Alón;1;9;12;2;0.0
Alón;1;9;13;2;0.0
Alón;1;9;14;2;0.0
Alón;1;9;15;2;0.0
Punta;1;9;10;2;0.0
Punta;1;9;11;2;0.0
Punta;1;9;12;2;0.0
Punta;1;9;13;2;0.0
Punta;1;9;14;2;0.0
Punta;1;9;15;2;0.0
Jamoncito;1;9;10;2;0.0
Jamoncito;1;9;11;2;0.0
Jamoncito;1;9;12;2;0.0
Jamoncito;1;9;13;2;0.0
Jamoncito;1;9;14;2;0.0
Jamoncito;1;9;15;2;0.0
Medio Muslo;1;9;10;2;0.0
Medio Muslo;1;9;11;2;0.0
Medio Muslo;1;9;12;2;0.0
Medio Muslo;1;9;13;2;0.0
Medio Muslo;1;9;14;2;0.0
Medio Muslo;1;9;15;2;0.0
Entero;1;10;11;2;0.0
Entero;1;10;12;2;0.0
Entero;1;10;13;2;0.0
Entero;1;10;14;2;0.0
Entero;1;10;15;2;0.0
Entero;1;10;16;2;0.0
Medio Pollo;1;10;11;2;0.0
Medio Pollo;1;10;12;2;0.0
Medio Pollo;1;10;13;2;0.0
Medio Pollo;1;10;14;2;0.0
Medio Pollo;1;10;15;2;0.0
Medio Pollo;1;10;16;2;0.0
Medio Pollo Superior;1;10;11;2;0.0
Medio Pollo Superior;1;10;12;2;0.0
Medio Pollo Superior;1;10;13;2;0.0
Medio Pollo Superior;1;10;14;2;0.0
Medio Pollo Superior;1;10;15;2;0.0
Medio Pollo Superior;1;10;16;2;0.0
Medio Pollo Inferior;1;10;11;2;0.0
Medio Pollo Inferior;1;10;12;2;0.0
Medio Pollo Inferior;1;10;13;2;0.0
Medio Pollo Inferior;1;10;14;2;0.0
Medio Pollo Inferior;1;10;15;2;0.0
Medio Pollo Inferior;1;10;16;2;0.0
Cuarto de Pollo Superior;1;10;11;2;0.0
Cuarto de Pollo Superior;1;10;12;2;0.0
Cuarto de Pollo Superior;1;10;13;2;0.0
Cuarto de Pollo Superior;1;10;14;2;0.0
Cuarto de Pollo Superior;1;10;15;2;0.0
Cuarto de Pollo Superior;1;10;16;2;0.0
Muslo Entero;1;10;11;2;0.0
Muslo Entero;1;10;12;2;0.0
Muslo Entero;1;10;13;2;0.0
Muslo Entero;1;10;14;2;0.0
Muslo Entero;1;10;15;2;0.0
Muslo Entero;1;10;16;2;0.0
Pechuga Completa;1;10;11;2;0.0
Pechuga Completa;1;10;12;2;0.0
Pechuga Completa;1;10;13;2;0.0
Pechuga Completa;1;10;14;2;0.0
Pechuga Completa;1;10;15;2;0.0
Pechuga Completa;1;10;16;2;0.0
Ala Completa;1;10;11;2;0.0
Ala Completa;1;10;12;2;0.0
Ala Completa;1;10;13;2;0.0
Ala Completa;1;10;14;2;0.0
Ala Completa;1;10;15;2;0.0
Ala Completa;1;10;16;2;0.0
Media Pechuga;1;10;11;2;0.0
Media Pechuga;1;10;12;2;0.0
Media Pechuga;1;10;13;2;0.0
Media Pechuga;1;10;14;2;0.0
Media Pechuga;1;10;15;2;0.0
Media Pechuga;1;10;16;2;0.0
Blanqueta;1;10;11;2;0.0
Blanqueta;1;10;12;2;0.0
Blanqueta;1;10;13;2;0.0
Blanqueta;1;10;14;2;0.0
Blanqueta;1;10;15;2;0.0
Blanqueta;1;10;16;2;0.0
Alón;1;10;11;2;0.0
Alón;1;10;12;2;0.0
Alón;1;10;13;2;0.0
Alón;1;10;14;2;0.0
Alón;1;10;15;2;0.0
Alón;1;10;16;2;0.0
Punta;1;10;11;2;0.0
Punta;1;10;12;2;0.0
Punta;1;10;13;2;0.0
Punta;1;10;14;2;0.0
Punta;1;10;15;2;0.0
Punta;1;10;16;2;0.0
Jamoncito;1;10;11;2;0.0
Jamoncito;1;10;12;2;0.0
Jamoncito;1;10;13;2;0.0
Jamoncito;1;10;14;2;0.0
Jamoncito;1;10;15;2;0.0
Jamoncito;1;10;16;2;0.0
Medio Muslo;1;10;11;2;0.0
Medio Muslo;1;10;12;2;0.0
Medio Muslo;1;10;13;2;0.0
Medio Muslo;1;10;14;2;0.0
Medio Muslo;1;10;15;2;0.0
Medio Muslo;1;10;16;2;0.0
Entero;1;11;12;2;0.0
Entero;1;11;13;2;0.0
Entero;1;11;14;2;0.0
Entero;1;11;15;2;0.0
Entero;1;11;16;2;0.0
Entero;1;11;17;2;0.0
Medio Pollo;1;11;12;2;0.0
Medio Pollo;1;11;13;2;0.0
Medio Pollo;1;11;14;2;0.0
Medio Pollo;1;11;15;2;0.0
Medio Pollo;1;11;16;2;0.0
Medio Pollo;1;11;17;2;0.0
Medio Pollo Superior;1;11;12;2;0.0
Medio Pollo Superior;1;11;13;2;0.0
Medio Pollo Superior;1;11;14;2;0.0
Medio Pollo Superior;1;11;15;2;0.0
Medio Pollo Superior;1;11;16;2;0.0
Medio Pollo Superior;1;11;17;2;0.0
Medio Pollo Inferior;1;11;12;2;0.0
Medio Pollo Inferior;1;11;13;2;0.0
Medio Pollo Inferior;1;11;14;2;0.0
Medio Pollo Inferior;1;11;15;2;0.0
Medio Pollo Inferior;1;11;16;2;0.0
Medio Pollo Inferior;1;11;17;2;0.0
Cuarto de Pollo Superior;1;11;12;2;0.0
Cuarto de Pollo Superior;1;11;13;2;0.0
Cuarto de Pollo Superior;1;11;14;2;0.0
Cuarto de Pollo Superior;1;11;15;2;0.0
Cuarto de Pollo Superior;1;11;16;2;0.0
Cuarto de Pollo Superior;1;11;17;2;0.0
Muslo Entero;1;11;12;2;0.0
Muslo Entero;1;11;13;2;0.0
Muslo Entero;1;11;14;2;0.0
Muslo Entero;1;11;15;2;0.0
Muslo Entero;1;11;16;2;0.0
Muslo Entero;1;11;17;2;0.0
Pechuga Completa;1;11;12;2;0.0
Pechuga Completa;1;11;13;2;0.0
Pechuga Completa;1;11;14;2;0.0
Pechuga Completa;1;11;15;2;0.0
Pechuga Completa;1;11;16;2;0.0
Pechuga Completa;1;11;17;2;0.0
Ala Completa;1;11;12;2;0.0
Ala Completa;1;11;13;2;0.0
Ala Completa;1;11;14;2;0.0
Ala Completa;1;11;15;2;0.0
Ala Completa;1;11;16;2;0.0
Ala Completa;1;11;17;2;0.0
Media Pechuga;1;11;12;2;0.0
Media Pechuga;1;11;13;2;0.0
Media Pechuga;1;11;14;2;0.0
Media Pechuga;1;11;15;2;0.0
Media Pechuga;1;11;16;2;0.0
Media Pechuga;1;11;17;2;0.0
Blanqueta;1;11;12;2;0.0
Blanqueta;1;11;13;2;0.0
Blanqueta;1;11;14;2;0.0
Blanqueta;1;11;15;2;0.0
Blanqueta;1;11;16;2;0.0
Blanqueta;1;11;17;2;0.0
Alón;1;11;12;2;0.0
Alón;1;11;13;2;0.0
Alón;1;11;14;2;0.0
Alón;1;11;15;2;0.0
Alón;1;11;16;2;0.0
Alón;1;11;17;2;0.0
Punta;1;11;12;2;0.0
Punta;1;11;13;2;0.0
Punta;1;11;14;2;0.0
Punta;1;11;15;2;0.0
Punta;1;11;16;2;0.0
Punta;1;11;17;2;0.0
Jamoncito;1;11;12;2;0.0
Jamoncito;1;11;13;2;0.0
Jamoncito;1;11;14;2;0.0
Jamoncito;1;11;15;2;0.0
Jamoncito;1;11;16;2;0.0
Jamoncito;1;11;17;2;0.0
Medio Muslo;1;11;12;2;0.0
Medio Muslo;1;11;13;2;0.0
Medio Muslo;1;11;14;2;0.0
Medio Muslo;1;11;15;2;0.0
Medio Muslo;1;11;16;2;0.0
Medio Muslo;1;11;17;2;0.0
Entero;1;12;13;2;0.0
Entero;1;12;14;2;0.0
Entero;1;12;15;2;0.0
Entero;1;12;16;2;0.0
Entero;1;12;17;2;0.0
Entero;1;12;18;2;0.0
Medio Pollo;1;12;13;2;0.0
Medio Pollo;1;12;14;2;0.0
Medio Pollo;1;12;15;2;0.0
Medio Pollo;1;12;16;2;0.0
Medio Pollo;1;12;17;2;0.0
Medio Pollo;1;12;18;2;0.0
Medio Pollo Superior;1;12;13;2;0.0
Medio Pollo Superior;1;12;14;2;0.0
Medio Pollo Superior;1;12;15;2;0.0
Medio Pollo Superior;1;12;16;2;0.0
Medio Pollo Superior;1;12;17;2;0.0
Medio Pollo Superior;1;12;18;2;0.0
Medio Pollo Inferior;1;12;13;2;0.0
Medio Pollo Inferior;1;12;14;2;0.0
Medio Pollo Inferior;1;12;15;2;0.0
Medio Pollo Inferior;1;12;16;2;0.0
Medio Pollo Inferior;1;12;17;2;0.0
Medio Pollo Inferior;1;12;18;2;0.0
Cuarto de Pollo Superior;1;12;13;2;0.0
Cuarto de Pollo Superior;1;12;14;2;0.0
Cuarto de Pollo Superior;1;12;15;2;0.0
Cuarto de Pollo Superior;1;12;16;2;0.0
Cuarto de Pollo Superior;1;12;17;2;0.0
Cuarto de Pollo Superior;1;12;18;2;0.0
Muslo Entero;1;12;13;2;0.0
Muslo Entero;1;12;14;2;0.0
Muslo Entero;1;12;15;2;0.0
Muslo Entero;1;12;16;2;0.0
Muslo Entero;1;12;17;2;0.0
Muslo Entero;1;12;18;2;0.0
Pechuga Completa;1;12;13;2;0.0
Pechuga Completa;1;12;14;2;0.0
Pechuga Completa;1;12;15;2;0.0
Pechuga Completa;1;12;16;2;0.0
Pechuga Completa;1;12;17;2;0.0
Pechuga Completa;1;12;18;2;0.0
Ala Completa;1;12;13;2;0.0
Ala Completa;1;12;14;2;0.0
Ala Completa;1;12;15;2;0.0
Ala Completa;1;12;16;2;0.0
Ala Completa;1;12;17;2;0.0
Ala Completa;1;12;18;2;0.0
Media Pechuga;1;12;13;2;0.0
Media Pechuga;1;12;14;2;0.0
Media Pechuga;1;12;15;2;0.0
Media Pechuga;1;12;16;2;0.0
Media Pechuga;1;12;17;2;0.0
Media Pechuga;1;12;18;2;0.0
Blanqueta;1;12;13;2;0.0
Blanqueta;1;12;14;2;0.0
Blanqueta;1;12;15;2;0.0
Blanqueta;1;12;16;2;0.0
Blanqueta;1;12;17;2;0.0
Blanqueta;1;12;18;2;0.0
Alón;1;12;13;2;0.0
Alón;1;12;14;2;0.0
Alón;1;12;15;2;0.0
Alón;1;12;16;2;0.0
Alón;1;12;17;2;0.0
Alón;1;12;18;2;0.0
Punta;1;12;13;2;0.0
Punta;1;12;14;2;0.0
Punta;1;12;15;2;0.0
Punta;1;12;16;2;0.0
Punta;1;12;17;2;0.0
Punta;1;12;18;2;0.0
Jamoncito;1;12;13;2;0.0
Jamoncito;1;12;14;2;0.0
Jamoncito;1;12;15;2;0.0
Jamoncito;1;12;16;2;0.0
Jamoncito;1;12;17;2;0.0
Jamoncito;1;12;18;2;0.0
Medio Muslo;1;12;13;2;0.0
Medio Muslo;1;12;14;2;0.0
Medio Muslo;1;12;15;2;0.0
Medio Muslo;1;12;16;2;0.0
Medio Muslo;1;12;17;2;0.0
Medio Muslo;1;12;18;2;0.0
Entero;1;13;14;2;0.0
Entero;1;13;15;2;0.0
Entero;1;13;16;2;0.0
Entero;1;13;17;2;0.0
Entero;1;13;18;2;0.0
Entero;1;13;19;2;0.0
Medio Pollo;1;13;14;2;0.0
Medio Pollo;1;13;15;2;0.0
Medio Pollo;1;13;16;2;0.0
Medio Pollo;1;13;17;2;0.0
Medio Pollo;1;13;18;2;0.0
Medio Pollo;1;13;19;2;0.0
Medio Pollo Superior;1;13;14;2;0.0
Medio Pollo Superior;1;13;15;2;0.0
Medio Pollo Superior;1;13;16;2;0.0
Medio Pollo Superior;1;13;17;2;0.0
Medio Pollo Superior;1;13;18;2;0.0
Medio Pollo Superior;1;13;19;2;0.0
Medio Pollo Inferior;1;13;14;2;0.0
Medio Pollo Inferior;1;13;15;2;0.0
Medio Pollo Inferior;1;13;16;2;0.0
Medio Pollo Inferior;1;13;17;2;0.0
Medio Pollo Inferior;1;13;18;2;0.0
Medio Pollo Inferior;1;13;19;2;0.0
Cuarto de Pollo Superior;1;13;14;2;0.0
Cuarto de Pollo Superior;1;13;15;2;0.0
Cuarto de Pollo Superior;1;13;16;2;0.0
Cuarto de Pollo Superior;1;13;17;2;0.0
Cuarto de Pollo Superior;1;13;18;2;0.0
Cuarto de Pollo Superior;1;13;19;2;0.0
Muslo Entero;1;13;14;2;0.0
Muslo Entero;1;13;15;2;0.0
Muslo Entero;1;13;16;2;0.0
Muslo Entero;1;13;17;2;0.0
Muslo Entero;1;13;18;2;0.0
Muslo Entero;1;13;19;2;0.0
Pechuga Completa;1;13;14;2;0.0
Pechuga Completa;1;13;15;2;0.0
Pechuga Completa;1;13;16;2;0.0
Pechuga Completa;1;13;17;2;0.0
Pechuga Completa;1;13;18;2;0.0
Pechuga Completa;1;13;19;2;0.0
Ala Completa;1;13;14;2;0.0
Ala Completa;1;13;15;2;0.0
Ala Completa;1;13;16;2;0.0
