k;t;r;value
p25;9;1;0.0
p26;9;1;0.0
p27;9;1;0.0
p28;9;1;0.0
p1;10;1;13053.425000000001
p2;10;1;0.0
p3;10;1;32718.780000000006
p4;10;1;0.0
p5;10;1;0.0
p6;10;1;0.0
p7;10;1;19432.663
p8;10;1;0.0
p9;10;1;0.0
p10;10;1;0.0
p11;10;1;12983.250999999998
p12;10;1;28115.250000000004
p13;10;1;0.0
p14;10;1;0.0
p15;10;1;35698.785
p16;10;1;8027.075999999999
p17;10;1;27015.069
p18;10;1;0.0
p19;10;1;0.0
p20;10;1;0.0
p21;10;1;11.547
p22;10;1;0.0
p23;10;1;-0.0
p24;10;1;67417.27199999998
p25;10;1;0.0
p26;10;1;0.0
p27;10;1;0.0
p28;10;1;0.0
p1;11;1;13053.425000000001
p2;11;1;0.0
p3;11;1;16326.834000000003
p4;11;1;0.0
p5;11;1;20492.450000000004
p6;11;1;0.0
p7;11;1;28315.41
p8;11;1;0.0
p9;11;1;0.0
p10;11;1;0.0
p11;11;1;0.0
p12;11;1;28115.250000000004
p13;11;1;0.0
p14;11;1;9.506
p15;11;1;35698.785
p16;11;1;8027.075999999999
p17;11;1;27015.069
p18;11;1;0.0
p19;11;1;0.0
p20;11;1;0.0
p21;11;1;0.0
p22;11;1;0.0
p23;11;1;-0.0
p24;11;1;67417.27199999998
p25;11;1;0.0
p26;11;1;0.0
p27;11;1;0.0
p28;11;1;0.0
p1;12;1;13053.425000000001
p2;12;1;0.0
p3;12;1;32718.780000000006
p4;12;1;8.818
p5;12;1;0.0
p6;12;1;0.0
p7;12;1;19432.663
p8;12;1;0.0
p9;12;1;0.0
p10;12;1;0.0
p11;12;1;12983.250999999998
p12;12;1;28115.250000000004
p13;12;1;0.0
p14;12;1;0.0
p15;12;1;35698.785
p16;12;1;8027.075999999999
p17;12;1;27015.069
p18;12;1;0.0
p19;12;1;0.0
p20;12;1;0.0
p21;12;1;0.0
p22;12;1;0.0
p23;12;1;-0.0
p24;12;1;67417.27199999998
p25;12;1;0.0
p26;12;1;0.0
p27;12;1;0.0
p28;12;1;0.0
p1;13;1;13053.425000000001
p2;13;1;0.0
p3;13;1;32718.780000000006
p4;13;1;0.0
p5;13;1;10.175000000000002
p6;13;1;0.0
p7;13;1;19432.663
p8;13;1;0.0
p9;13;1;0.0
p10;13;1;0.0
p11;13;1;12983.250999999998
p12;13;1;28115.250000000004
p13;13;1;0.0
p14;13;1;0.0
p15;13;1;35698.785
p16;13;1;8027.075999999999
p17;13;1;27015.069
p18;13;1;0.0
p19;13;1;0.0
p20;13;1;0.0
p21;13;1;0.0
p22;13;1;0.0
p23;13;1;-0.0
p24;13;1;67417.27199999998
p25;13;1;0.0
p26;13;1;0.0
p27;13;1;0.0
p28;13;1;0.0
p1;14;1;13053.425000000001
p2;14;1;0.0
p3;14;1;16326.834000000003
p4;14;1;0.0
p5;14;1;20492.450000000004
p6;14;1;0.0
p7;14;1;28315.41
p8;14;1;0.0
p9;14;1;0.0
p10;14;1;0.0
p11;14;1;0.0
p12;14;1;28115.250000000004
p13;14;1;0.0
p14;14;1;0.0
p15;14;1;35698.785
p16;14;1;8027.075999999999
p17;14;1;27015.069
p18;14;1;0.0
p19;14;1;0.0
p20;14;1;0.0
p21;14;1;11.547
p22;14;1;0.0
p23;14;1;-0.0
p24;14;1;67417.27199999998
p25;14;1;0.0
p26;14;1;0.0
p27;14;1;0.0
p28;14;1;0.0
p1;15;1;2664.9330000000004
p2;15;1;-0.0
p3;15;1;19330.125000000004
p4;15;1;-0.0
p5;15;1;-0.0
p6;15;1;-0.0
p7;15;1;33872.64
p8;15;1;-0.0
p9;15;1;-0.0
p10;15;1;-0.0
p11;15;1;-0.0
p12;15;1;175902.00000000003
p13;15;1;-0.0
p14;15;1;-0.0
p15;15;1;-0.0
p16;15;1;34111.335999999996
p17;15;1;-0.0
p18;15;1;-0.0
p19;15;1;-0.0
p20;15;1;-0.0
p21;15;1;-0.0
p22;15;1;-0.0
p23;15;1;-0.0
p24;15;1;16134.047999999997
p25;15;1;-0.0
p26;15;1;-0.0
p27;15;1;-0.0
p28;15;1;-0.0
p1;16;1;15433.556
p2;16;1;-0.0
p3;16;1;38350.96800000001
p4;16;1;-0.0
p5;16;1;-0.0
p6;16;1;-0.0
p7;16;1;-0.0
p8;16;1;-0.0
p9;16;1;-0.0
p10;16;1;-0.0
p11;16;1;-0.0
p12;16;1;133323.00000000003
p13;16;1;-0.0
p14;16;1;-0.0
p15;16;1;-0.0
p16;16;1;18498.149999999998
p17;16;1;-0.0
p18;16;1;-0.0
p19;16;1;-0.0
p20;16;1;-0.0
p21;16;1;-0.0
p22;16;1;-0.0
p23;16;1;-0.0
p24;16;1;67199.832
p25;16;1;-0.0
p26;16;1;-0.0
p27;16;1;-0.0
p28;16;1;-0.0
p1;17;1;15243.688000000002
p2;17;1;-0.0
p3;17;1;40458.969000000005
p4;17;1;-0.0
p5;17;1;-0.0
p6;17;1;-0.0
p7;17;1;18524.1
p8;17;1;-0.0
p9;17;1;-0.0
p10;17;1;-0.0
p11;17;1;-0.0
p12;17;1;106575.75000000001
p13;17;1;-0.0
p14;17;1;-0.0
p15;17;1;-0.0
p16;17;1;33416.25399999999
p17;17;1;-0.0
p18;17;1;-0.0
p19;17;1;-0.0
p20;17;1;-0.0
p21;17;1;-0.0
p22;17;1;-0.0
p23;17;1;-0.0
p24;17;1;40563.43199999999
p25;17;1;-0.0
p26;17;1;-0.0
p27;17;1;-0.0
p28;17;1;-0.0
p1;18;1;15060.601
p2;18;1;-0.0
p3;18;1;-0.0
p4;18;1;-0.0
p5;18;1;43630.40000000001
p6;18;1;-0.0
p7;18;1;41529.268
p8;18;1;-0.0
p9;18;1;-0.0
p10;18;1;-0.0
p11;18;1;-0.0
p12;18;1;35838.75000000001
p13;18;1;-0.0
p14;18;1;-0.0
p15;18;1;-0.0
p16;18;1;33064.975999999995
p17;18;1;-0.0
p18;18;1;-0.0
p19;18;1;-0.0
p20;18;1;-0.0
p21;18;1;-0.0
p22;18;1;-0.0
p23;18;1;-0.0
p24;18;1;74407.968
p25;18;1;-0.0
p26;18;1;-0.0
p27;18;1;-0.0
p28;18;1;-0.0
p1;19;1;14863.952000000001
p2;19;1;-0.0
p3;19;1;37455.67800000001
p4;19;1;-0.0
p5;19;1;-0.0
p6;19;1;-0.0
p7;19;1;20835.202
p8;19;1;-0.0
p9;19;1;-0.0
p10;19;1;-0.0
p11;19;1;-0.0
p12;19;1;53765.25000000001
p13;19;1;-0.0
p14;19;1;-0.0
p15;19;1;1121.8260000000002
p16;19;1;32721.172
p17;19;1;-0.0
p18;19;1;-0.0
p19;19;1;-0.0
p20;19;1;-0.0
p21;19;1;-0.0
p22;19;1;-0.0
p23;19;1;-0.0
p24;19;1;82355.39999999998
p25;19;1;-0.0
p26;19;1;-0.0
p27;19;1;-0.0
p28;19;1;-0.0
p1;20;1;14680.865000000002
p2;20;1;-0.0
p3;20;1;33150.147000000004
p4;20;1;-0.0
p5;20;1;3703.7000000000007
p6;20;1;-0.0
p7;20;1;22767.001
p8;20;1;-0.0
p9;20;1;-0.0
p10;20;1;-0.0
p11;20;1;-0.0
p12;20;1;10986.750000000002
p13;20;1;-0.0
p14;20;1;-0.0
p15;20;1;45243.81300000001
p16;20;1;4394.7119999999995
p17;20;1;35592.187
p18;20;1;-0.0
p19;20;1;-0.0
p20;20;1;-0.0
p21;20;1;-0.0
p22;20;1;-0.0
p23;20;1;-0.0
p24;20;1;64753.63199999999
p25;20;1;-0.0
p26;20;1;-0.0
p27;20;1;-0.0
p28;20;1;-0.0
p1;21;1;14484.216
p2;21;1;-0.0
p3;21;1;36120.882000000005
p4;21;1;-0.0
p5;21;1;-0.0
p6;21;1;-0.0
p7;21;1;20764.634
p8;21;1;-0.0
p9;21;1;-0.0
p10;21;1;-0.0
p11;21;1;-0.0
p12;21;1;18582.000000000004
p13;21;1;-0.0
p14;21;1;-0.0
p15;21;1;36088.57200000001
p16;21;1;18445.832
p17;21;1;17287.362
p18;21;1;-0.0
p19;21;1;-0.0
p20;21;1;-0.0
p21;21;1;-0.0
p22;21;1;-0.0
p23;21;1;-0.0
p24;21;1;72690.19199999998
p25;21;1;-0.0
p26;21;1;-0.0
p27;21;1;-0.0
p28;21;1;-0.0
p1;22;1;14301.129
p2;22;1;-0.0
p3;22;1;35673.23700000001
p4;22;1;-0.0
p5;22;1;-0.0
p6;22;1;-0.0
p7;22;1;20614.677
p8;22;1;-0.0
p9;22;1;-0.0
p10;22;1;-0.0
p11;22;1;4112.866999999999
p12;22;1;19437.000000000004
p13;22;1;-0.0
p14;22;1;-0.0
p15;22;1;-0.0
p16;22;1;31682.285999999996
p17;22;1;-0.0
p18;22;1;-0.0
p19;22;1;-0.0
p20;22;1;-0.0
p21;22;1;-0.0
p22;22;1;-0.0
p23;22;1;-0.0
p24;22;1;111427.12799999998
p25;22;1;-0.0
p26;22;1;-0.0
p27;22;1;-0.0
p28;22;1;-0.0
p1;23;1;14124.823
p2;23;1;-0.0
p3;23;1;35233.73100000001
p4;23;1;-0.0
p5;23;1;-0.0
p6;23;1;-0.0
p7;23;1;20464.72
p8;23;1;-0.0
p9;23;1;-0.0
p10;23;1;-0.0
p11;23;1;-0.0
p12;23;1;28956.000000000004
p13;23;1;-0.0
p14;23;1;-0.0
p15;23;1;49018.092000000004
p16;23;1;-0.0
p17;23;1;39880.746
p18;23;1;-0.0
p19;23;1;-0.0
p20;23;1;-0.0
p21;23;1;-0.0
p22;23;1;-0.0
p23;23;1;-0.0
p24;23;1;53120.59199999999
p25;23;1;-0.0
p26;23;1;-0.0
p27;23;1;-0.0
p28;23;1;-0.0
p1;24;1;13948.517000000002
p2;24;1;-0.0
p3;24;1;34810.503000000004
p4;24;1;-0.0
p5;24;1;-0.0
p6;24;1;-0.0
p7;24;1;20323.584
p8;24;1;-0.0
p9;24;1;-0.0
p10;24;1;-0.0
p11;24;1;-0.0
p12;24;1;32789.25000000001
p13;24;1;-0.0
p14;24;1;-0.0
p15;24;1;18557.664000000004
p16;24;1;25822.67
p17;24;1;6618.264
p18;24;1;-0.0
p19;24;1;-0.0
p20;24;1;-0.0
p21;24;1;-0.0
p22;24;1;-0.0
p23;24;1;-0.0
p24;24;1;86519.37599999999
p25;24;1;-0.0
p26;24;1;-0.0
p27;24;1;-0.0
p28;24;1;-0.0
p1;25;1;13765.43
p2;25;1;-0.0
p3;25;1;34379.136000000006
p4;25;1;-0.0
p5;25;1;-0.0
p6;25;1;-0.0
p7;25;1;20191.269
p8;25;1;-0.0
p9;25;1;-0.0
p10;25;1;-0.0
p11;25;1;-0.0
p12;25;1;36622.50000000001
p13;25;1;-0.0
p14;25;1;-0.0
p15;25;1;44806.49100000001
p16;25;1;-0.0
p17;25;1;39062.972
p18;25;1;-0.0
p19;25;1;-0.0
p20;25;1;-0.0
p21;25;1;-0.0
p22;25;1;-0.0
p23;25;1;-0.0
p24;25;1;55077.55199999999
p25;25;1;-0.0
p26;25;1;-0.0
p27;25;1;-0.0
p28;25;1;-0.0
p1;26;1;13595.905
p2;26;1;-0.0
p3;26;1;33980.325000000004
p4;26;1;-0.0
p5;26;1;-0.0
p6;26;1;-0.0
p7;26;1;20076.595999999998
p8;26;1;-0.0
p9;26;1;-0.0
p10;26;1;-0.0
p11;26;1;3442.4309999999996
p12;26;1;34200.00000000001
p13;26;1;-0.0
p14;26;1;-0.0
p15;26;1;50729.352000000006
p16;26;1;-0.0
p17;26;1;38701.630000000005
p18;26;1;-0.0
p19;26;1;-0.0
p20;26;1;-0.0
p21;26;1;-0.0
p22;26;1;-0.0
p23;26;1;-0.0
p24;26;1;48608.71199999999
p25;26;1;-0.0
p26;26;1;-0.0
p27;26;1;-0.0
p28;26;1;-0.0
p1;27;1;13419.599000000002
p2;27;1;-0.0
p3;27;1;33581.514
p4;27;1;-0.0
p5;27;1;-0.0
p6;27;1;-0.0
p7;27;1;19970.744
p8;27;1;-0.0
p9;27;1;-0.0
p10;27;1;-0.0
p11;27;1;12403.065999999999
p12;27;1;25493.250000000004
p13;27;1;-0.0
p14;27;1;-0.0
p15;27;1;26619.600000000006
p16;27;1;13049.604
p17;27;1;21747.083000000002
p18;27;1;-0.0
p19;27;1;-0.0
p20;27;1;-0.0
p21;27;1;-0.0
p22;27;1;-0.0
p23;27;1;-0.0
p24;27;1;76614.98399999998
p25;27;1;-0.0
p26;27;1;-0.0
p27;27;1;-0.0
p28;27;1;-0.0
p1;28;1;13250.074
p2;28;1;-0.0
p3;28;1;33182.703
p4;28;1;-0.0
p5;28;1;-0.0
p6;28;1;-0.0
p7;28;1;19864.892
p8;28;1;-0.0
p9;28;1;-0.0
p10;28;1;-0.0
p11;28;1;12080.740999999998
p12;28;1;27046.500000000004
p13;28;1;-0.0
p14;28;1;-0.0
p15;28;1;38113.56300000001
p16;28;1;6061.414
p17;28;1;30276.656000000003
p18;28;1;-0.0
p19;28;1;-0.0
p20;28;1;-0.0
p21;28;1;-0.0
p22;28;1;-0.0
p23;28;1;-0.0
p24;28;1;63905.61599999999
p25;28;1;-0.0
p26;28;1;-0.0
p27;28;1;-0.0
p28;28;1;-0.0
p1;29;1;9066.197
p2;29;1;-0.0
p3;29;1;38839.308000000005
p4;29;1;-0.0
p5;29;1;-0.0
p6;29;1;-0.0
p7;29;1;35275.179
p8;29;1;-0.0
p9;29;1;-0.0
p10;29;1;-0.0
p11;29;1;-0.0
p12;29;1;128064.75000000001
p13;29;1;-0.0
p14;29;1;-0.0
p15;29;1;11370.372000000001
p16;29;1;34148.706
p17;29;1;-0.0
p18;29;1;-0.0
p19;29;1;-0.0
p20;29;1;-0.0
p21;29;1;-0.0
p22;29;1;-0.0
p23;29;1;-0.0
p24;29;1;1522.0799999999997
p25;29;1;-0.0
p26;29;1;-0.0
p27;29;1;-0.0
p28;29;1;-0.0
p1;30;1;0.0
p2;30;1;-0.0
p3;30;1;35437.206000000006
p4;30;1;-0.0
p5;30;1;-0.0
p6;30;1;-0.0
p7;30;1;-0.0
p8;30;1;-0.0
p9;30;1;-0.0
p10;30;1;-0.0
p11;30;1;-0.0
p12;30;1;77149.50000000001
p13;30;1;-0.0
p14;30;1;-0.0
p15;30;1;47544.507000000005
p16;30;1;24327.87
p17;30;1;-0.0
p18;30;1;-0.0
p19;30;1;-0.0
p20;30;1;-0.0
p21;30;1;-0.0
p22;30;1;-0.0
p23;30;1;-0.0
p24;30;1;75843.07199999999
p25;30;1;-0.0
p26;30;1;-0.0
p27;30;1;-0.0
p28;30;1;-0.0
p1;31;1;1559.63
p2;31;1;-0.0
p3;31;1;-0.0
p4;31;1;-0.0
p5;31;1;-0.0
p6;31;1;-0.0
p7;31;1;18109.513
p8;31;1;-0.0
p9;31;1;-0.0
p10;31;1;-0.0
p11;31;1;-0.0
p12;31;1;113501.25000000001
p13;31;1;-0.0
p14;31;1;-0.0
p15;31;1;-0.0
p16;31;1;10725.189999999999
p17;31;1;-0.0
p18;31;1;-0.0
p19;31;1;-0.0
p20;31;1;-0.0
p21;31;1;-0.0
p22;31;1;-0.0
p23;31;1;-0.0
p24;31;1;144782.42399999997
p25;31;1;-0.0
p26;31;1;-0.0
p27;31;1;-0.0
p28;31;1;-0.0
p1;32;1;15067.382000000001
p2;32;1;-0.0
p3;32;1;-0.0
p4;32;1;-0.0
p5;32;1;46876.22500000001
p6;32;1;-0.0
p7;32;1;26286.579999999998
p8;32;1;-0.0
p9;32;1;-0.0
p10;32;1;-0.0
p11;32;1;838.045
p12;32;1;39572.25000000001
p13;32;1;-0.0
p14;32;1;-0.0
p15;32;1;-0.0
p16;32;1;40950.045999999995
p17;32;1;-0.0
p18;32;1;-0.0
p19;32;1;-0.0
p20;32;1;-0.0
p21;32;1;-0.0
p22;32;1;-0.0
p23;32;1;-0.0
p24;32;1;74690.63999999998
p25;32;1;-0.0
p26;32;1;-0.0
p27;32;1;-0.0
p28;32;1;-0.0
p1;33;1;14877.514000000001
p2;33;1;-0.0
p3;33;1;37048.728
p4;33;1;-0.0
p5;33;1;-0.0
p6;33;1;-0.0
p7;33;1;21099.832
p8;33;1;-0.0
p9;33;1;-0.0
p10;33;1;-0.0
p11;33;1;-0.0
p12;33;1;33131.25000000001
p13;33;1;-0.0
p14;33;1;-0.0
p15;33;1;71958.48300000001
p16;33;1;24903.368
p17;33;1;-0.0
p18;33;1;-0.0
p19;33;1;-0.0
p20;33;1;-0.0
p21;33;1;-0.0
p22;33;1;-0.0
p23;33;1;-0.0
p24;33;1;28658.591999999993
p25;33;1;-0.0
p26;33;1;-0.0
p27;33;1;-0.0
p28;33;1;-0.0
p1;34;1;14694.427000000001
p2;34;1;-0.0
p3;34;1;36601.083000000006
p4;34;1;-0.0
p5;34;1;-0.0
p6;34;1;-0.0
p7;34;1;20941.054
p8;34;1;-0.0
p9;34;1;-0.0
p10;34;1;-0.0
p11;34;1;-0.0
p12;34;1;19180.500000000004
p13;34;1;-0.0
p14;34;1;-0.0
p15;34;1;50871.95700000001
p16;34;1;-0.0
p17;34;1;41231.024000000005
p18;34;1;-0.0
p19;34;1;-0.0
p20;34;1;-0.0
p21;34;1;-0.0
p22;34;1;-0.0
p23;34;1;-0.0
p24;34;1;53588.08799999999
p25;34;1;-0.0
p26;34;1;-0.0
p27;34;1;-0.0
p28;34;1;-0.0
p1;35;1;14504.559000000272
p2;35;1;-0.0
p3;35;1;36153.43799999968
p4;35;1;-0.0
p5;35;1;-0.0
p6;35;1;-0.0
p7;35;1;20791.096999999998
p8;35;1;-0.0
p9;35;1;-0.0
p10;35;1;-0.0
p11;35;1;14027.583999999999
p12;35;1;9077.250000000002
p13;35;1;-0.0
p14;35;1;-0.0
p15;35;1;-0.0
p16;35;1;-0.0
p17;35;1;40793.61
p18;35;1;-0.0
p19;35;1;-0.0
p20;35;1;-0.0
p21;35;1;-0.0
p22;35;1;-0.0
p23;35;1;-0.0
p24;35;1;109230.98399999998
p25;35;1;-0.0
p26;35;1;-0.0
p27;35;1;-0.0
p28;35;1;-0.0
p1;36;1;14321.472000000002
p2;36;1;-0.0
p3;36;1;35722.071
p4;36;1;-0.0
p5;36;1;-0.0
p6;36;1;-0.0
p7;36;1;20641.14
p8;36;1;-0.0
p9;36;1;-0.0
p10;36;1;-0.0
p11;36;1;13782.616999999998
p12;36;1;13751.250000000002
p13;36;1;-0.0
p14;36;1;-0.0
p15;36;1;35242.44900000001
p16;36;1;9858.205999999998
p17;36;1;27842.352000000003
p18;36;1;-0.0
p19;36;1;-0.0
p20;36;1;-0.0
p21;36;1;-0.0
p22;36;1;-0.0
p23;36;1;-0.0
p24;36;1;67091.112
p25;36;1;-0.0
p26;36;1;-0.0
p27;36;1;-0.0
p28;36;1;-0.0
p1;37;1;14138.38500000026
p2;37;1;-0.0
p3;37;1;35298.84300000001
p4;37;1;-0.0
p5;37;1;-0.0
p6;37;1;-0.0
p7;37;1;20508.825
p8;37;1;-0.0
p9;37;1;-0.0
p10;37;1;-0.0
p11;37;1;13524.757
p12;37;1;17869.500000000004
p13;37;1;-0.0
p14;37;1;-0.0
p15;37;1;60588.11100000001
p16;37;1;-0.0
p17;37;1;39966.32699999964
p18;37;1;-0.0
p19;37;1;-0.0
p20;37;1;-0.0
p21;37;1;-0.0
p22;37;1;-0.0
p23;37;1;-0.0
p24;37;1;36682.128
p25;37;1;-0.0
p26;37;1;-0.0
p27;37;1;-0.0
p28;37;1;-0.0
p1;38;1;13968.86
p2;38;1;-0.0
p3;38;1;34883.75400000001
p4;38;1;-0.0
p5;38;1;-0.0
p6;38;1;-0.0
p7;38;1;20385.331
p8;38;1;-0.0
p9;38;1;-0.0
p10;38;1;-0.0
p11;38;1;18436.989999999998
p12;38;1;14791.500000000002
p13;38;1;-0.0
p14;38;1;-0.0
p15;38;1;-0.0
p16;38;1;29514.825999999997
p17;38;1;2034.9260000000002
p18;38;1;-0.0
p19;38;1;-0.0
p20;38;1;-0.0
p21;38;1;-0.0
p22;38;1;-0.0
p23;38;1;-0.0
p24;38;1;105588.86399999999
p25;38;1;-0.0
p26;38;1;-0.0
p27;38;1;-0.0
p28;38;1;-0.0
p1;39;1;13806.116000000002
p2;39;1;-0.0
p3;39;1;34484.94300000001
p4;39;1;-0.0
p5;39;1;-0.0
p6;39;1;-0.0
p7;39;1;20279.479
p8;39;1;-0.0
p9;39;1;-0.0
p10;39;1;-0.0
p11;39;1;7671.334999999999
p12;39;1;27873.000000000004
p13;39;1;-0.0
p14;39;1;-0.0
p15;39;1;47839.22400000001
p16;39;1;-0.0
p17;39;1;39234.134
p18;39;1;-0.0
p19;39;1;-0.0
p20;39;1;-0.0
p21;39;1;-0.0
p22;39;1;-0.0
p23;39;1;-0.0
p24;39;1;51304.96799999999
p25;39;1;-0.0
p26;39;1;-0.0
p27;39;1;-0.0
p28;39;1;-0.0
p1;40;1;13636.591
p2;40;1;-0.0
p3;40;1;34094.27100000001
p4;40;1;-0.0
p5;40;1;-0.0
p6;40;1;-0.0
p7;40;1;20173.627
p8;40;1;-0.0
p9;40;1;-0.0
p10;40;1;-0.0
p11;40;1;12557.782
p12;40;1;23655.000000000004
p13;40;1;-0.0
p14;40;1;-0.0
p15;40;1;33350.556000000004
p16;40;1;10418.756
p17;40;1;25617.246
p18;40;1;-0.0
p19;40;1;-0.0
p20;40;1;-0.0
p21;40;1;-0.0
p22;40;1;-0.0
p23;40;1;-0.0
p24;40;1;68308.77599999998
p25;40;1;-0.0
p26;40;1;-0.0
p27;40;1;-0.0
p28;40;1;-0.0
p1;41;1;13507.752
p2;41;1;-0.0
p3;41;1;33776.850000000006
p4;41;1;-0.0
p5;41;1;-0.0
p6;41;1;-0.0
p7;41;1;20014.849
p8;41;1;-0.0
p9;41;1;-0.0
p10;41;1;-0.0
p11;41;1;12596.461
