f;n;t;u;r;value
Pechuga Completa;6;106;108;1;0.0
Pechuga Completa;6;106;109;1;0.0
Pechuga Completa;6;106;110;1;0.0
Pechuga Completa;6;106;111;1;130.13357955753145
Pechuga Completa;6;106;112;1;0.16234158030096893
Ala Completa;6;106;107;1;0.0
Ala Completa;6;106;108;1;0.0
Ala Completa;6;106;109;1;0.0
Ala Completa;6;106;110;1;252.38271346890514
Ala Completa;6;106;111;1;0.0
Ala Completa;6;106;112;1;248.04196279424065
Media Pechuga;6;106;107;1;0.0
Media Pechuga;6;106;108;1;0.0
Media Pechuga;6;106;109;1;0.0
Media Pechuga;6;106;110;1;0.0
Media Pechuga;6;106;111;1;0.0
Media Pechuga;6;106;112;1;391.96688942130424
Blanqueta;6;106;107;1;0.0
Blanqueta;6;106;108;1;0.0
Blanqueta;6;106;109;1;0.0
Blanqueta;6;106;110;1;0.0
Blanqueta;6;106;111;1;0.0
Blanqueta;6;106;112;1;0.0
Alón;6;106;107;1;0.0
Alón;6;106;108;1;0.0
Alón;6;106;109;1;0.0
Alón;6;106;110;1;0.0
Alón;6;106;111;1;0.0
Alón;6;106;112;1;0.0
Punta;6;106;107;1;0.0
Punta;6;106;108;1;0.0
Punta;6;106;109;1;0.0
Punta;6;106;110;1;0.0
Punta;6;106;111;1;0.0
Punta;6;106;112;1;0.0
Jamoncito;6;106;107;1;0.0
Jamoncito;6;106;108;1;0.0
Jamoncito;6;106;109;1;0.0
Jamoncito;6;106;110;1;234.18315917409825
Jamoncito;6;106;111;1;0.0
Jamoncito;6;106;112;1;394.3687807366731
Medio Muslo;6;106;107;1;0.0
Medio Muslo;6;106;108;1;0.0
Medio Muslo;6;106;109;1;0.0
Medio Muslo;6;106;110;1;0.0
Medio Muslo;6;106;111;1;0.0
Medio Muslo;6;106;112;1;673.7937490632584
Entero;6;107;108;1;0.0
Entero;6;107;109;1;0.0
Entero;6;107;110;1;0.0
Entero;6;107;111;1;0.0
Entero;6;107;112;1;0.0
Entero;6;107;113;1;0.0
Medio Pollo;6;107;108;1;0.0
Medio Pollo;6;107;109;1;0.0
Medio Pollo;6;107;110;1;0.0
Medio Pollo;6;107;111;1;0.0
Medio Pollo;6;107;112;1;0.0
Medio Pollo;6;107;113;1;122.23980316622601
Medio Pollo Superior;6;107;108;1;0.0
Medio Pollo Superior;6;107;109;1;0.0
Medio Pollo Superior;6;107;110;1;0.0
Medio Pollo Superior;6;107;111;1;0.0
Medio Pollo Superior;6;107;112;1;0.015380235428892775
Medio Pollo Superior;6;107;113;1;216.43535484681888
Medio Pollo Inferior;6;107;108;1;0.0
Medio Pollo Inferior;6;107;109;1;0.0
Medio Pollo Inferior;6;107;110;1;0.0
Medio Pollo Inferior;6;107;111;1;0.0
Medio Pollo Inferior;6;107;112;1;0.0
Medio Pollo Inferior;6;107;113;1;288.0176459068066
Cuarto de Pollo Superior;6;107;108;1;0.0
Cuarto de Pollo Superior;6;107;109;1;0.0
Cuarto de Pollo Superior;6;107;110;1;0.0
Cuarto de Pollo Superior;6;107;111;1;0.0
Cuarto de Pollo Superior;6;107;112;1;0.0
Cuarto de Pollo Superior;6;107;113;1;0.007613013642412625
Muslo Entero;6;107;108;1;0.0
Muslo Entero;6;107;109;1;0.0
Muslo Entero;6;107;110;1;0.0
Muslo Entero;6;107;111;1;0.0
Muslo Entero;6;107;112;1;0.0
Muslo Entero;6;107;113;1;297.2600461522252
Pechuga Completa;6;107;108;1;0.0
Pechuga Completa;6;107;109;1;0.0
Pechuga Completa;6;107;110;1;0.0
Pechuga Completa;6;107;111;1;0.0
Pechuga Completa;6;107;112;1;0.16234158030096893
Pechuga Completa;6;107;113;1;0.0
Ala Completa;6;107;108;1;0.0
Ala Completa;6;107;109;1;0.0
Ala Completa;6;107;110;1;0.0
Ala Completa;6;107;111;1;0.0
Ala Completa;6;107;112;1;0.0
Ala Completa;6;107;113;1;284.51430412054054
Media Pechuga;6;107;108;1;0.0
Media Pechuga;6;107;109;1;0.0
Media Pechuga;6;107;110;1;0.0
Media Pechuga;6;107;111;1;0.0
Media Pechuga;6;107;112;1;0.203164389696773
Media Pechuga;6;107;113;1;0.0
Blanqueta;6;107;108;1;0.0
Blanqueta;6;107;109;1;0.0
Blanqueta;6;107;110;1;0.0
Blanqueta;6;107;111;1;0.0
Blanqueta;6;107;112;1;0.0
Blanqueta;6;107;113;1;0.0
Alón;6;107;108;1;0.0
Alón;6;107;109;1;0.0
Alón;6;107;110;1;0.0
Alón;6;107;111;1;0.0
Alón;6;107;112;1;0.0
Alón;6;107;113;1;0.0
Punta;6;107;108;1;0.0
Punta;6;107;109;1;0.0
Punta;6;107;110;1;0.0
Punta;6;107;111;1;0.0
Punta;6;107;112;1;0.0
Punta;6;107;113;1;0.0
Jamoncito;6;107;108;1;0.0
Jamoncito;6;107;109;1;0.0
Jamoncito;6;107;110;1;42.115311223322806
Jamoncito;6;107;111;1;0.0
Jamoncito;6;107;112;1;138.34964390298856
Jamoncito;6;107;113;1;0.0
Medio Muslo;6;107;108;1;0.0
Medio Muslo;6;107;109;1;0.0
Medio Muslo;6;107;110;1;0.0
Medio Muslo;6;107;111;1;0.0
Medio Muslo;6;107;112;1;0.0
Medio Muslo;6;107;113;1;0.0
Entero;6;108;109;1;0.0
Entero;6;108;110;1;0.0
Entero;6;108;111;1;0.0
Entero;6;108;112;1;0.0
Entero;6;108;113;1;0.0
Entero;6;108;114;1;0.0
Medio Pollo;6;108;109;1;0.0
Medio Pollo;6;108;110;1;0.0
Medio Pollo;6;108;111;1;0.0
Medio Pollo;6;108;112;1;0.0
Medio Pollo;6;108;113;1;47.362109601505836
Medio Pollo;6;108;114;1;0.0
Medio Pollo Superior;6;108;109;1;0.0
Medio Pollo Superior;6;108;110;1;0.0
Medio Pollo Superior;6;108;111;1;0.0
Medio Pollo Superior;6;108;112;1;0.015380235428892775
Medio Pollo Superior;6;108;113;1;0.0
Medio Pollo Superior;6;108;114;1;0.0
Medio Pollo Inferior;6;108;109;1;0.0
Medio Pollo Inferior;6;108;110;1;0.0
Medio Pollo Inferior;6;108;111;1;0.0
Medio Pollo Inferior;6;108;112;1;0.0
Medio Pollo Inferior;6;108;113;1;0.0
Medio Pollo Inferior;6;108;114;1;0.0
Cuarto de Pollo Superior;6;108;109;1;0.0
Cuarto de Pollo Superior;6;108;110;1;0.0
Cuarto de Pollo Superior;6;108;111;1;0.0
Cuarto de Pollo Superior;6;108;112;1;0.0
Cuarto de Pollo Superior;6;108;113;1;0.0
Cuarto de Pollo Superior;6;108;114;1;0.0
Muslo Entero;6;108;109;1;0.0
Muslo Entero;6;108;110;1;0.0
Muslo Entero;6;108;111;1;0.0
Muslo Entero;6;108;112;1;0.0
Muslo Entero;6;108;113;1;0.0
Muslo Entero;6;108;114;1;145.2439171199676
Pechuga Completa;6;108;109;1;0.0
Pechuga Completa;6;108;110;1;0.0
Pechuga Completa;6;108;111;1;0.0
Pechuga Completa;6;108;112;1;0.16234158030096893
Pechuga Completa;6;108;113;1;0.0
Pechuga Completa;6;108;114;1;0.11641338416461622
Ala Completa;6;108;109;1;0.0
Ala Completa;6;108;110;1;0.0
Ala Completa;6;108;111;1;0.0
Ala Completa;6;108;112;1;0.0
Ala Completa;6;108;113;1;0.0
Ala Completa;6;108;114;1;196.49030671851176
Media Pechuga;6;108;109;1;0.0
Media Pechuga;6;108;110;1;0.0
Media Pechuga;6;108;111;1;0.0
Media Pechuga;6;108;112;1;0.0
Media Pechuga;6;108;113;1;0.0
Media Pechuga;6;108;114;1;42.612050711626125
Blanqueta;6;108;109;1;0.0
Blanqueta;6;108;110;1;0.0
Blanqueta;6;108;111;1;0.0
Blanqueta;6;108;112;1;0.0
Blanqueta;6;108;113;1;0.0
Blanqueta;6;108;114;1;0.0
Alón;6;108;109;1;0.0
Alón;6;108;110;1;0.0
Alón;6;108;111;1;0.0
Alón;6;108;112;1;0.0
Alón;6;108;113;1;0.0
Alón;6;108;114;1;0.0
Punta;6;108;109;1;0.0
Punta;6;108;110;1;0.0
Punta;6;108;111;1;0.0
Punta;6;108;112;1;0.0
Punta;6;108;113;1;0.0
Punta;6;108;114;1;0.0
Jamoncito;6;108;109;1;0.0
Jamoncito;6;108;110;1;39.31449640160736
Jamoncito;6;108;111;1;0.0
Jamoncito;6;108;112;1;138.34964390298856
Jamoncito;6;108;113;1;0.0
Jamoncito;6;108;114;1;0.0
Medio Muslo;6;108;109;1;0.0
Medio Muslo;6;108;110;1;0.0
Medio Muslo;6;108;111;1;0.0
Medio Muslo;6;108;112;1;0.0
Medio Muslo;6;108;113;1;0.0
Medio Muslo;6;108;114;1;102.62070670634319
Entero;6;109;110;1;0.0
Entero;6;109;111;1;0.0
Entero;6;109;112;1;0.0
Entero;6;109;113;1;0.0
Entero;6;109;114;1;0.0
Entero;6;109;115;1;0.0
Medio Pollo;6;109;110;1;0.0
Medio Pollo;6;109;111;1;0.0
Medio Pollo;6;109;112;1;0.0
Medio Pollo;6;109;113;1;0.0
Medio Pollo;6;109;114;1;0.0
Medio Pollo;6;109;115;1;0.0
Medio Pollo Superior;6;109;110;1;0.0
Medio Pollo Superior;6;109;111;1;0.0
Medio Pollo Superior;6;109;112;1;0.0
Medio Pollo Superior;6;109;113;1;0.0
Medio Pollo Superior;6;109;114;1;0.0
Medio Pollo Superior;6;109;115;1;0.0
Medio Pollo Inferior;6;109;110;1;0.0
Medio Pollo Inferior;6;109;111;1;0.0
Medio Pollo Inferior;6;109;112;1;0.0
Medio Pollo Inferior;6;109;113;1;0.0
Medio Pollo Inferior;6;109;114;1;0.0
Medio Pollo Inferior;6;109;115;1;116.82991909265911
Cuarto de Pollo Superior;6;109;110;1;0.0
Cuarto de Pollo Superior;6;109;111;1;0.0
Cuarto de Pollo Superior;6;109;112;1;0.0
Cuarto de Pollo Superior;6;109;113;1;0.0
Cuarto de Pollo Superior;6;109;114;1;0.0
Cuarto de Pollo Superior;6;109;115;1;0.0
Muslo Entero;6;109;110;1;0.0
Muslo Entero;6;109;111;1;0.0
Muslo Entero;6;109;112;1;0.0
Muslo Entero;6;109;113;1;0.0
Muslo Entero;6;109;114;1;0.0
Muslo Entero;6;109;115;1;0.0
Pechuga Completa;6;109;110;1;0.0
Pechuga Completa;6;109;111;1;0.0
Pechuga Completa;6;109;112;1;0.0
Pechuga Completa;6;109;113;1;0.0
Pechuga Completa;6;109;114;1;0.0
Pechuga Completa;6;109;115;1;0.0
Ala Completa;6;109;110;1;0.0
Ala Completa;6;109;111;1;0.0
Ala Completa;6;109;112;1;0.0
Ala Completa;6;109;113;1;0.0
Ala Completa;6;109;114;1;106.38494212157171
Ala Completa;6;109;115;1;0.0
Media Pechuga;6;109;110;1;0.0
Media Pechuga;6;109;111;1;0.0
Media Pechuga;6;109;112;1;0.0
Media Pechuga;6;109;113;1;0.0
Media Pechuga;6;109;114;1;0.0
Media Pechuga;6;109;115;1;0.0
Blanqueta;6;109;110;1;0.0
Blanqueta;6;109;111;1;0.0
Blanqueta;6;109;112;1;0.0
Blanqueta;6;109;113;1;0.0
Blanqueta;6;109;114;1;0.0
Blanqueta;6;109;115;1;0.0
Alón;6;109;110;1;0.0
Alón;6;109;111;1;0.0
Alón;6;109;112;1;0.0
Alón;6;109;113;1;0.0
Alón;6;109;114;1;0.0
Alón;6;109;115;1;0.0
Punta;6;109;110;1;0.0
Punta;6;109;111;1;0.0
Punta;6;109;112;1;0.0
Punta;6;109;113;1;0.0
Punta;6;109;114;1;0.0
Punta;6;109;115;1;0.0
Jamoncito;6;109;110;1;39.31449640160736
Jamoncito;6;109;111;1;0.0
Jamoncito;6;109;112;1;0.0
Jamoncito;6;109;113;1;0.0
Jamoncito;6;109;114;1;0.0
Jamoncito;6;109;115;1;31.222095818210164
Medio Muslo;6;109;110;1;0.0
Medio Muslo;6;109;111;1;0.0
Medio Muslo;6;109;112;1;0.0
Medio Muslo;6;109;113;1;0.0
Medio Muslo;6;109;114;1;0.24606772315371186
Medio Muslo;6;109;115;1;0.0
Entero;6;110;111;1;0.0
Entero;6;110;112;1;0.0
Entero;6;110;113;1;0.0
Entero;6;110;114;1;0.0
Entero;6;110;115;1;0.0
Entero;6;110;116;1;0.0
Medio Pollo;6;110;111;1;0.0
Medio Pollo;6;110;112;1;0.0
Medio Pollo;6;110;113;1;0.0
Medio Pollo;6;110;114;1;0.0
Medio Pollo;6;110;115;1;0.0
Medio Pollo;6;110;116;1;0.0
Medio Pollo Superior;6;110;111;1;0.0
Medio Pollo Superior;6;110;112;1;0.0
Medio Pollo Superior;6;110;113;1;0.0
Medio Pollo Superior;6;110;114;1;0.0
Medio Pollo Superior;6;110;115;1;0.0
Medio Pollo Superior;6;110;116;1;0.0
Medio Pollo Inferior;6;110;111;1;0.0
Medio Pollo Inferior;6;110;112;1;0.0
Medio Pollo Inferior;6;110;113;1;0.0
Medio Pollo Inferior;6;110;114;1;0.0
Medio Pollo Inferior;6;110;115;1;0.0
Medio Pollo Inferior;6;110;116;1;0.0
Cuarto de Pollo Superior;6;110;111;1;0.0
Cuarto de Pollo Superior;6;110;112;1;0.0
Cuarto de Pollo Superior;6;110;113;1;0.0
Cuarto de Pollo Superior;6;110;114;1;0.0
Cuarto de Pollo Superior;6;110;115;1;0.0
Cuarto de Pollo Superior;6;110;116;1;0.0
Muslo Entero;6;110;111;1;0.0
Muslo Entero;6;110;112;1;0.0
Muslo Entero;6;110;113;1;0.0
Muslo Entero;6;110;114;1;0.0
Muslo Entero;6;110;115;1;0.0
Muslo Entero;6;110;116;1;9.509055334176708
Pechuga Completa;6;110;111;1;0.0
Pechuga Completa;6;110;112;1;0.0
Pechuga Completa;6;110;113;1;0.0
Pechuga Completa;6;110;114;1;0.0
Pechuga Completa;6;110;115;1;0.0
Pechuga Completa;6;110;116;1;0.0
Ala Completa;6;110;111;1;0.0
Ala Completa;6;110;112;1;0.0
Ala Completa;6;110;113;1;0.0
Ala Completa;6;110;114;1;0.0
Ala Completa;6;110;115;1;0.0
Ala Completa;6;110;116;1;44.39175871681806
Media Pechuga;6;110;111;1;0.0
Media Pechuga;6;110;112;1;0.0
Media Pechuga;6;110;113;1;0.0
Media Pechuga;6;110;114;1;0.0
Media Pechuga;6;110;115;1;0.0
Media Pechuga;6;110;116;1;0.0
Blanqueta;6;110;111;1;0.0
Blanqueta;6;110;112;1;0.0
Blanqueta;6;110;113;1;0.0
Blanqueta;6;110;114;1;0.0
Blanqueta;6;110;115;1;0.0
Blanqueta;6;110;116;1;0.0
Alón;6;110;111;1;0.0
Alón;6;110;112;1;0.0
Alón;6;110;113;1;0.0
Alón;6;110;114;1;0.0
Alón;6;110;115;1;0.0
Alón;6;110;116;1;0.0
Punta;6;110;111;1;0.0
Punta;6;110;112;1;0.0
Punta;6;110;113;1;0.0
Punta;6;110;114;1;0.0
Punta;6;110;115;1;0.0
Punta;6;110;116;1;0.0
Jamoncito;6;110;111;1;0.0
Jamoncito;6;110;112;1;0.0
Jamoncito;6;110;113;1;0.0
Jamoncito;6;110;114;1;0.0
Jamoncito;6;110;115;1;31.222095818210164
Jamoncito;6;110;116;1;0.0
Medio Muslo;6;110;111;1;0.0
Medio Muslo;6;110;112;1;0.0
Medio Muslo;6;110;113;1;0.0
Medio Muslo;6;110;114;1;0.24606772315371186
Medio Muslo;6;110;115;1;0.0
Medio Muslo;6;110;116;1;0.022488445554699865
Entero;6;111;112;1;0.0
Entero;6;111;113;1;0.0
Entero;6;111;114;1;0.0
Entero;6;111;115;1;0.0
Entero;6;111;116;1;0.0
Entero;6;111;117;1;0.0
Medio Pollo;6;111;112;1;0.0
Medio Pollo;6;111;113;1;0.0
Medio Pollo;6;111;114;1;0.0
Medio Pollo;6;111;115;1;0.0
Medio Pollo;6;111;116;1;0.0
Medio Pollo;6;111;117;1;0.0
Medio Pollo Superior;6;111;112;1;0.0
Medio Pollo Superior;6;111;113;1;0.0
Medio Pollo Superior;6;111;114;1;0.0
Medio Pollo Superior;6;111;115;1;0.0
Medio Pollo Superior;6;111;116;1;0.0
Medio Pollo Superior;6;111;117;1;0.0
Medio Pollo Inferior;6;111;112;1;0.0
Medio Pollo Inferior;6;111;113;1;0.0
Medio Pollo Inferior;6;111;114;1;0.0
Medio Pollo Inferior;6;111;115;1;0.0
Medio Pollo Inferior;6;111;116;1;0.0
Medio Pollo Inferior;6;111;117;1;0.0
Cuarto de Pollo Superior;6;111;112;1;0.0
Cuarto de Pollo Superior;6;111;113;1;0.0
Cuarto de Pollo Superior;6;111;114;1;0.0
Cuarto de Pollo Superior;6;111;115;1;0.0
Cuarto de Pollo Superior;6;111;116;1;0.0
Cuarto de Pollo Superior;6;111;117;1;0.0
Muslo Entero;6;111;112;1;0.0
Muslo Entero;6;111;113;1;0.0
Muslo Entero;6;111;114;1;0.0
Muslo Entero;6;111;115;1;0.0
Muslo Entero;6;111;116;1;0.0
Muslo Entero;6;111;117;1;0.0
Pechuga Completa;6;111;112;1;0.0
Pechuga Completa;6;111;113;1;0.0
Pechuga Completa;6;111;114;1;0.0
Pechuga Completa;6;111;115;1;0.0
Pechuga Completa;6;111;116;1;0.0
Pechuga Completa;6;111;117;1;0.0
Ala Completa;6;111;112;1;0.0
Ala Completa;6;111;113;1;0.0
Ala Completa;6;111;114;1;0.0
Ala Completa;6;111;115;1;0.0
Ala Completa;6;111;116;1;0.0
Ala Completa;6;111;117;1;9.059143601025426
Media Pechuga;6;111;112;1;0.0
Media Pechuga;6;111;113;1;0.0
Media Pechuga;6;111;114;1;0.0
Media Pechuga;6;111;115;1;0.0
Media Pechuga;6;111;116;1;0.0
Media Pechuga;6;111;117;1;0.0
Blanqueta;6;111;112;1;0.0
Blanqueta;6;111;113;1;0.0
Blanqueta;6;111;114;1;0.0
Blanqueta;6;111;115;1;0.0
Blanqueta;6;111;116;1;0.0
Blanqueta;6;111;117;1;0.0
Alón;6;111;112;1;0.0
Alón;6;111;113;1;0.0
Alón;6;111;114;1;0.0
Alón;6;111;115;1;0.0
Alón;6;111;116;1;0.0
Alón;6;111;117;1;0.0
Punta;6;111;112;1;0.0
Punta;6;111;113;1;0.0
Punta;6;111;114;1;0.0
Punta;6;111;115;1;0.0
Punta;6;111;116;1;0.0
Punta;6;111;117;1;0.0
Jamoncito;6;111;112;1;0.0
Jamoncito;6;111;113;1;0.0
Jamoncito;6;111;114;1;0.0
Jamoncito;6;111;115;1;2.2152747556906434
Jamoncito;6;111;116;1;0.0
Jamoncito;6;111;117;1;0.0
Medio Muslo;6;111;112;1;0.0
Medio Muslo;6;111;113;1;0.0
Medio Muslo;6;111;114;1;0.0
Medio Muslo;6;111;115;1;0.0
Medio Muslo;6;111;116;1;0.0
Medio Muslo;6;111;117;1;0.0
Entero;6;112;113;1;0.0
Entero;6;112;114;1;0.0
Entero;6;112;115;1;0.0
Entero;6;112;116;1;0.0
Entero;6;112;117;1;0.0
Entero;6;112;118;1;0.0
Medio Pollo;6;112;113;1;0.0
Medio Pollo;6;112;114;1;0.0
Medio Pollo;6;112;115;1;0.0
Medio Pollo;6;112;116;1;0.0
Medio Pollo;6;112;117;1;0.0
Medio Pollo;6;112;118;1;0.0
Medio Pollo Superior;6;112;113;1;0.0
Medio Pollo Superior;6;112;114;1;0.0
Medio Pollo Superior;6;112;115;1;0.0
Medio Pollo Superior;6;112;116;1;0.0
Medio Pollo Superior;6;112;117;1;0.0
Medio Pollo Superior;6;112;118;1;0.0
Medio Pollo Inferior;6;112;113;1;0.0
Medio Pollo Inferior;6;112;114;1;0.0
Medio Pollo Inferior;6;112;115;1;0.0
Medio Pollo Inferior;6;112;116;1;0.0
Medio Pollo Inferior;6;112;117;1;0.0
Medio Pollo Inferior;6;112;118;1;0.0
Cuarto de Pollo Superior;6;112;113;1;0.0
Cuarto de Pollo Superior;6;112;114;1;0.0
Cuarto de Pollo Superior;6;112;115;1;0.0
Cuarto de Pollo Superior;6;112;116;1;0.0
Cuarto de Pollo Superior;6;112;117;1;0.0
Cuarto de Pollo Superior;6;112;118;1;0.0
Muslo Entero;6;112;113;1;0.0
Muslo Entero;6;112;114;1;0.0
Muslo Entero;6;112;115;1;0.0
Muslo Entero;6;112;116;1;0.0
Muslo Entero;6;112;117;1;0.0
Muslo Entero;6;112;118;1;0.0
Pechuga Completa;6;112;113;1;0.0
Pechuga Completa;6;112;114;1;0.0
Pechuga Completa;6;112;115;1;0.0
Pechuga Completa;6;112;116;1;0.0
Pechuga Completa;6;112;117;1;0.0
Pechuga Completa;6;112;118;1;0.0
Ala Completa;6;112;113;1;0.0
Ala Completa;6;112;114;1;0.0
Ala Completa;6;112;115;1;0.0
Ala Completa;6;112;116;1;0.0
Ala Completa;6;112;117;1;0.0
Ala Completa;6;112;118;1;0.0
Media Pechuga;6;112;113;1;0.0
Media Pechuga;6;112;114;1;0.0
Media Pechuga;6;112;115;1;0.0
Media Pechuga;6;112;116;1;0.0
Media Pechuga;6;112;117;1;0.0
Media Pechuga;6;112;118;1;0.0
Blanqueta;6;112;113;1;0.0
Blanqueta;6;112;114;1;0.0
Blanqueta;6;112;115;1;0.0
Blanqueta;6;112;116;1;0.0
Blanqueta;6;112;117;1;0.0
Blanqueta;6;112;118;1;0.0
Alón;6;112;113;1;0.0
Alón;6;112;114;1;0.0
Alón;6;112;115;1;0.0
Alón;6;112;116;1;0.0
Alón;6;112;117;1;0.0
Alón;6;112;118;1;0.0
Punta;6;112;113;1;0.0
Punta;6;112;114;1;0.0
Punta;6;112;115;1;0.0
Punta;6;112;116;1;0.0
Punta;6;112;117;1;0.0
Punta;6;112;118;1;0.0
Jamoncito;6;112;113;1;0.0
Jamoncito;6;112;114;1;0.0
Jamoncito;6;112;115;1;0.0
Jamoncito;6;112;116;1;0.0
Jamoncito;6;112;117;1;0.0
Jamoncito;6;112;118;1;0.0
Medio Muslo;6;112;113;1;0.0
Medio Muslo;6;112;114;1;0.0
Medio Muslo;6;112;115;1;0.0
Medio Muslo;6;112;116;1;0.0
Medio Muslo;6;112;117;1;0.0
Medio Muslo;6;112;118;1;0.0
Entero;6;113;114;1;0.0
Entero;6;113;115;1;0.0
Entero;6;113;116;1;0.0
Entero;6;113;117;1;0.0
Entero;6;113;118;1;0.0
Entero;6;113;119;1;0.0
Medio Pollo;6;113;114;1;0.0
Medio Pollo;6;113;115;1;0.0
Medio Pollo;6;113;116;1;0.0
Medio Pollo;6;113;117;1;0.0
Medio Pollo;6;113;118;1;0.0
Medio Pollo;6;113;119;1;0.0
Medio Pollo Superior;6;113;114;1;0.0
Medio Pollo Superior;6;113;115;1;0.0
Medio Pollo Superior;6;113;116;1;0.0
Medio Pollo Superior;6;113;117;1;0.0
Medio Pollo Superior;6;113;118;1;0.0
Medio Pollo Superior;6;113;119;1;0.0
Medio Pollo Inferior;6;113;114;1;0.0
Medio Pollo Inferior;6;113;115;1;0.0
Medio Pollo Inferior;6;113;116;1;0.0
Medio Pollo Inferior;6;113;117;1;0.0
Medio Pollo Inferior;6;113;118;1;0.0
Medio Pollo Inferior;6;113;119;1;0.0
Cuarto de Pollo Superior;6;113;114;1;0.0
Cuarto de Pollo Superior;6;113;115;1;0.0
Cuarto de Pollo Superior;6;113;116;1;0.0
Cuarto de Pollo Superior;6;113;117;1;0.0
Cuarto de Pollo Superior;6;113;118;1;0.0
Cuarto de Pollo Superior;6;113;119;1;0.0
Muslo Entero;6;113;114;1;0.0
Muslo Entero;6;113;115;1;0.0
Muslo Entero;6;113;116;1;0.0
Muslo Entero;6;113;117;1;0.0
Muslo Entero;6;113;118;1;0.0
Muslo Entero;6;113;119;1;0.0
Pechuga Completa;6;113;114;1;0.0
Pechuga Completa;6;113;115;1;0.0
Pechuga Completa;6;113;116;1;0.0
Pechuga Completa;6;113;117;1;0.0
Pechuga Completa;6;113;118;1;0.0
Pechuga Completa;6;113;119;1;0.0
Ala Completa;6;113;114;1;0.0
Ala Completa;6;113;115;1;0.0
Ala Completa;6;113;116;1;0.0
Ala Completa;6;113;117;1;0.0
Ala Completa;6;113;118;1;0.0
Ala Completa;6;113;119;1;0.0
Media Pechuga;6;113;114;1;0.0
Media Pechuga;6;113;115;1;0.0
Media Pechuga;6;113;116;1;0.0
Media Pechuga;6;113;117;1;0.0
Media Pechuga;6;113;118;1;0.0
Media Pechuga;6;113;119;1;0.0
Blanqueta;6;113;114;1;0.0
Blanqueta;6;113;115;1;0.0
Blanqueta;6;113;116;1;0.0
Blanqueta;6;113;117;1;0.0
Blanqueta;6;113;118;1;0.0
Blanqueta;6;113;119;1;0.0
Alón;6;113;114;1;0.0
Alón;6;113;115;1;0.0
Alón;6;113;116;1;0.0
Alón;6;113;117;1;0.0
Alón;6;113;118;1;0.0
Alón;6;113;119;1;0.0
Punta;6;113;114;1;0.0
Punta;6;113;115;1;0.0
Punta;6;113;116;1;0.0
Punta;6;113;117;1;0.0
Punta;6;113;118;1;0.0
Punta;6;113;119;1;0.0
Jamoncito;6;113;114;1;0.0
Jamoncito;6;113;115;1;0.0
Jamoncito;6;113;116;1;0.0
Jamoncito;6;113;117;1;0.0
Jamoncito;6;113;118;1;0.0
Jamoncito;6;113;119;1;0.0
Medio Muslo;6;113;114;1;0.0
Medio Muslo;6;113;115;1;0.0
Medio Muslo;6;113;116;1;0.0
Medio Muslo;6;113;117;1;0.0
Medio Muslo;6;113;118;1;0.0
Medio Muslo;6;113;119;1;0.0
Entero;6;114;115;1;0.0
Entero;6;114;116;1;0.0
Entero;6;114;117;1;0.0
Entero;6;114;118;1;0.0
Entero;6;114;119;1;0.0
Entero;6;114;120;1;0.0
Medio Pollo;6;114;115;1;0.0
Medio Pollo;6;114;116;1;0.0
Medio Pollo;6;114;117;1;0.0
Medio Pollo;6;114;118;1;0.0
Medio Pollo;6;114;119;1;0.0
Medio Pollo;6;114;120;1;0.0
Medio Pollo Superior;6;114;115;1;0.0
Medio Pollo Superior;6;114;116;1;0.0
Medio Pollo Superior;6;114;117;1;0.0
Medio Pollo Superior;6;114;118;1;0.0
Medio Pollo Superior;6;114;119;1;0.0
Medio Pollo Superior;6;114;120;1;0.0
Medio Pollo Inferior;6;114;115;1;0.0
Medio Pollo Inferior;6;114;116;1;0.0
Medio Pollo Inferior;6;114;117;1;0.0
Medio Pollo Inferior;6;114;118;1;0.0
Medio Pollo Inferior;6;114;119;1;0.0
Medio Pollo Inferior;6;114;120;1;0.0
Cuarto de Pollo Superior;6;114;115;1;0.0
Cuarto de Pollo Superior;6;114;116;1;0.0
Cuarto de Pollo Superior;6;114;117;1;0.0
Cuarto de Pollo Superior;6;114;118;1;0.0
Cuarto de Pollo Superior;6;114;119;1;0.0
Cuarto de Pollo Superior;6;114;120;1;0.0
Muslo Entero;6;114;115;1;0.0
Muslo Entero;6;114;116;1;0.0
Muslo Entero;6;114;117;1;0.0
Muslo Entero;6;114;118;1;0.0
Muslo Entero;6;114;119;1;0.0
Muslo Entero;6;114;120;1;0.0
Pechuga Completa;6;114;115;1;0.0
Pechuga Completa;6;114;116;1;0.0
Pechuga Completa;6;114;117;1;0.0
Pechuga Completa;6;114;118;1;0.0
Pechuga Completa;6;114;119;1;0.0
Pechuga Completa;6;114;120;1;0.0
Ala Completa;6;114;115;1;0.0
Ala Completa;6;114;116;1;0.0
Ala Completa;6;114;117;1;0.0
Ala Completa;6;114;118;1;0.0
Ala Completa;6;114;119;1;0.0
Ala Completa;6;114;120;1;0.0
Media Pechuga;6;114;115;1;0.0
Media Pechuga;6;114;116;1;0.0
Media Pechuga;6;114;117;1;0.0
Media Pechuga;6;114;118;1;0.0
Media Pechuga;6;114;119;1;0.0
Media Pechuga;6;114;120;1;0.0
Blanqueta;6;114;115;1;0.0
Blanqueta;6;114;116;1;0.0
Blanqueta;6;114;117;1;0.0
Blanqueta;6;114;118;1;0.0
