f;t;r;value
Entero;1;1;0.0
Medio Pollo;1;1;11.685820797339646
Medio Pollo Superior;1;1;164.99342916503238
Medio Pollo Inferior;1;1;247.6723998626121
Cuarto de Pollo Superior;1;1;344.4774108477798
Muslo Entero;1;1;304.7992448229266
Pechuga Completa;1;1;552.9666690522689
Ala Completa;1;1;242.06107925042795
Media Pechuga;1;1;987.2601809273325
Blanqueta;1;1;0.0
Alón;1;1;0.0
Punta;1;1;0.0
Jamoncito;1;1;558.4215089286519
Medio Muslo;1;1;582.4057875279717
Entero;2;1;0.0
Medio Pollo;2;1;12.00408188712678
Medio Pollo Superior;2;1;268.26561774416035
Medio Pollo Inferior;2;1;140.98288668249893
Cuarto de Pollo Superior;2;1;524.8493974387093
Muslo Entero;2;1;303.89248825144404
Pechuga Completa;2;1;778.3587071652204
Ala Completa;2;1;277.0790229711609
Media Pechuga;2;1;750.1834949091777
Blanqueta;2;1;0.0
Alón;2;1;0.0
Punta;2;1;0.0
Jamoncito;2;1;566.4343654588436
Medio Muslo;2;1;1318.4972065386148
Entero;3;1;0.0
Medio Pollo;3;1;11.230336728047526
Medio Pollo Superior;3;1;232.01307603433023
Medio Pollo Inferior;3;1;272.62673367937117
Cuarto de Pollo Superior;3;1;305.113583385002
Muslo Entero;3;1;502.4155412639252
Pechuga Completa;3;1;501.0513713034797
Ala Completa;3;1;400.7732185599916
Media Pechuga;3;1;1041.3435838894445
Blanqueta;3;1;0.0
Alón;3;1;0.0
Punta;3;1;0.0
Jamoncito;3;1;707.7713666078537
Medio Muslo;3;1;1257.4181685672102
Entero;4;1;0.0
Medio Pollo;4;1;7.169283202159668
Medio Pollo Superior;4;1;261.4755754932618
Medio Pollo Inferior;4;1;282.90786240005036
Cuarto de Pollo Superior;4;1;577.5191741277428
Muslo Entero;4;1;443.26630098030074
Pechuga Completa;4;1;775.6183005030783
Ala Completa;4;1;297.8679681337358
Media Pechuga;4;1;1046.824803066063
Blanqueta;4;1;0.0
Alón;4;1;0.0
Punta;4;1;0.0
Jamoncito;4;1;715.140965132322
Medio Muslo;4;1;621.8542271131624
Entero;5;1;0.0
Medio Pollo;5;1;5.904984631750026
Medio Pollo Superior;5;1;227.02174432219786
Medio Pollo Inferior;5;1;248.94634526037703
Cuarto de Pollo Superior;5;1;584.654191407285
Muslo Entero;5;1;413.5166973428886
Pechuga Completa;5;1;698.2859290947787
Ala Completa;5;1;261.0936428755621
Media Pechuga;5;1;838.677641500059
Blanqueta;5;1;0.0
Alón;5;1;0.0
Punta;5;1;0.0
Jamoncito;5;1;495.18858336557
Medio Muslo;5;1;1155.534737499282
Entero;6;1;0.0
Medio Pollo;6;1;12.352605690227438
Medio Pollo Superior;6;1;156.28281634429973
Medio Pollo Inferior;6;1;202.18424870323187
Cuarto de Pollo Superior;6;1;585.7934303316582
Muslo Entero;6;1;288.29028627263693
Pechuga Completa;6;1;1056.004619867691
Ala Completa;6;1;330.0048653595232
Media Pechuga;6;1;1205.392914777912
Blanqueta;6;1;0.0
Alón;6;1;0.0
Punta;6;1;0.0
Jamoncito;6;1;568.1606526083187
Medio Muslo;6;1;1063.5709158400548
Entero;7;1;0.0
Medio Pollo;7;1;8.139799610488453
Medio Pollo Superior;7;1;272.38940157647835
Medio Pollo Inferior;7;1;200.56357964317505
Cuarto de Pollo Superior;7;1;429.74768817375957
Muslo Entero;7;1;285.9050193395012
Pechuga Completa;7;1;556.9086361717065
Ala Completa;7;1;240.65669418857684
Media Pechuga;7;1;746.2319573899497
Blanqueta;7;1;0.0
Alón;7;1;0.0
Punta;7;1;0.0
Jamoncito;7;1;376.3572958695424
Medio Muslo;7;1;678.1905183983491
Entero;8;1;0.0
Medio Pollo;8;1;19.230212503337306
Medio Pollo Superior;8;1;263.74988245118834
Medio Pollo Inferior;8;1;197.2826984697654
Cuarto de Pollo Superior;8;1;383.95833576345086
Muslo Entero;8;1;386.40678684331687
Pechuga Completa;8;1;511.3527062653592
Ala Completa;8;1;503.3826547252893
Media Pechuga;8;1;757.22058681403
Blanqueta;8;1;0.0
Alón;8;1;0.0
Punta;8;1;2.4578354004836952e-12
Jamoncito;8;1;576.6005577940172
Medio Muslo;8;1;1238.022752220558
Entero;9;1;0.0
Medio Pollo;9;1;36.262824159820035
Medio Pollo Superior;9;1;144.34480820542908
Medio Pollo Inferior;9;1;157.11629836289848
Cuarto de Pollo Superior;9;1;554.7968982320598
Muslo Entero;9;1;311.69161032592837
Pechuga Completa;9;1;924.4108444329798
Ala Completa;9;1;398.0376262781307
Media Pechuga;9;1;1509.8597109894044
Blanqueta;9;1;0.0
Alón;9;1;0.0
Punta;9;1;4.440455399559146e-12
Jamoncito;9;1;443.5886016655417
Medio Muslo;9;1;1143.8608584245728
Entero;10;1;0.0
Medio Pollo;10;1;39.67927887290189
Medio Pollo Superior;10;1;306.16191502950915
Medio Pollo Inferior;10;1;172.76961514228825
Cuarto de Pollo Superior;10;1;282.37980172268584
Muslo Entero;10;1;350.86021391181316
Pechuga Completa;10;1;744.7807216544544
Ala Completa;10;1;281.28684424286945
Media Pechuga;10;1;1075.37738462725
Blanqueta;10;1;0.0
Alón;10;1;0.0
Punta;10;1;3.627481907578381e-12
Jamoncito;10;1;451.18767565004083
Medio Muslo;10;1;877.0350599676548
Entero;11;1;0.0
Medio Pollo;11;1;36.99826495668897
Medio Pollo Superior;11;1;217.75965924730292
Medio Pollo Inferior;11;1;146.35478758058474
Cuarto de Pollo Superior;11;1;361.4635378512588
Muslo Entero;11;1;413.86359507723694
Pechuga Completa;11;1;561.9394383009654
Ala Completa;11;1;374.84640551639416
Media Pechuga;11;1;813.2027424514274
Blanqueta;11;1;0.0
Alón;11;1;0.0
Punta;11;1;4.602745810231813e-12
Jamoncito;11;1;422.48195256662046
Medio Muslo;11;1;839.4979574830364
Entero;12;1;0.0
Medio Pollo;12;1;20.825281290657372
Medio Pollo Superior;12;1;190.72919474216528
Medio Pollo Inferior;12;1;272.68374918588916
Cuarto de Pollo Superior;12;1;642.5112208630555
Muslo Entero;12;1;282.29798092325075
Pechuga Completa;12;1;917.3543583241284
Ala Completa;12;1;316.4958810299715
Media Pechuga;12;1;908.0517039453692
Blanqueta;12;1;0.0
Alón;12;1;0.0
Punta;12;1;2.667852404448976e-12
Jamoncito;12;1;575.3609803511152
Medio Muslo;12;1;616.5917856512011
Entero;13;1;0.0
Medio Pollo;13;1;32.07439703570463
Medio Pollo Superior;13;1;151.8180243855304
Medio Pollo Inferior;13;1;169.37088740244945
Cuarto de Pollo Superior;13;1;382.72682972792444
Muslo Entero;13;1;402.21723502955984
Pechuga Completa;13;1;1066.9065670202347
Ala Completa;13;1;248.58194660740273
Media Pechuga;13;1;1518.093275161033
Blanqueta;13;1;0.0
Alón;13;1;0.0
Punta;13;1;4.400865733751675e-12
Jamoncito;13;1;614.2235384171263
Medio Muslo;13;1;1299.9140625307857
Entero;14;1;0.0
Medio Pollo;14;1;18.4261857558401
Medio Pollo Superior;14;1;315.8232590516527
Medio Pollo Inferior;14;1;136.1056063431935
Cuarto de Pollo Superior;14;1;494.5046413875299
Muslo Entero;14;1;309.8270650411451
Pechuga Completa;14;1;638.0311303560967
Ala Completa;14;1;305.58014893288123
Media Pechuga;14;1;1142.4788474849217
Blanqueta;14;1;0.0
Alón;14;1;0.0
Punta;14;1;4.399636875513782e-12
Jamoncito;14;1;562.3377268779707
Medio Muslo;14;1;956.5611808161551
Entero;15;1;0.2901710487820979
Medio Pollo;15;1;25.46533444253981
Medio Pollo Superior;15;1;250.10499718382178
Medio Pollo Inferior;15;1;225.03850928173668
Cuarto de Pollo Superior;15;1;495.8033588487851
Muslo Entero;15;1;419.8407749679037
Pechuga Completa;15;1;791.3779563582474
Ala Completa;15;1;508.76166501917135
Media Pechuga;15;1;914.8572579919534
Blanqueta;15;1;3.3292758645842982e-12
Alón;15;1;2.2684136239825437e-12
Punta;15;1;0.0
Jamoncito;15;1;579.8553979470227
Medio Muslo;15;1;596.8401386512626
Entero;16;1;0.2279593082174496
Medio Pollo;16;1;33.16746985502408
Medio Pollo Superior;16;1;204.6051781565661
Medio Pollo Inferior;16;1;202.0392929440671
Cuarto de Pollo Superior;16;1;454.22644806339133
Muslo Entero;16;1;476.20525568127243
Pechuga Completa;16;1;992.9427193219576
Ala Completa;16;1;380.1202241359785
Media Pechuga;16;1;1551.19355405905
Blanqueta;16;1;3.95166471872675e-12
Alón;16;1;2.3042890887363167e-12
Punta;16;1;0.0
Jamoncito;16;1;675.7727884766189
Medio Muslo;16;1;1042.4981945858635
Entero;17;1;0.2649549741845814
Medio Pollo;17;1;47.94834750921246
Medio Pollo Superior;17;1;203.14619422044348
Medio Pollo Inferior;17;1;215.22828648551882
Cuarto de Pollo Superior;17;1;598.2710978634202
Muslo Entero;17;1;288.65676534488244
Pechuga Completa;17;1;814.6803675703947
Ala Completa;17;1;371.0850534873813
Media Pechuga;17;1;1399.490274219548
Blanqueta;17;1;2.668585006293906e-12
Alón;17;1;1.1338172079141845e-12
Punta;17;1;0.0
Jamoncito;17;1;761.1236736548748
Medio Muslo;17;1;633.4985849227935
Entero;18;1;0.319528345654079
Medio Pollo;18;1;21.626618015333015
Medio Pollo Superior;18;1;308.8868148613652
Medio Pollo Inferior;18;1;203.25453693075843
Cuarto de Pollo Superior;18;1;575.3337294283505
Muslo Entero;18;1;388.1124550859335
Pechuga Completa;18;1;839.5124151055932
Ala Completa;18;1;273.1464063339895
Media Pechuga;18;1;798.964268393961
Blanqueta;18;1;3.93046992210037e-12
Alón;18;1;2.3585753333480226e-12
Punta;18;1;0.0
Jamoncito;18;1;656.8586893118654
Medio Muslo;18;1;1188.6354272913086
Entero;19;1;0.24593886169475612
Medio Pollo;19;1;32.85624796965373
Medio Pollo Superior;19;1;197.01614639404713
Medio Pollo Inferior;19;1;193.47384459105604
Cuarto de Pollo Superior;19;1;297.4172333280743
Muslo Entero;19;1;407.75797575702006
Pechuga Completa;19;1;880.2025604452255
Ala Completa;19;1;473.412806522489
Media Pechuga;19;1;1112.8977309504232
Blanqueta;19;1;4.6964739012745956e-12
Alón;19;1;1.3598721460166994e-12
Punta;19;1;1.2260198804968145e-12
Jamoncito;19;1;717.2740812727707
Medio Muslo;19;1;828.0401802954077
Entero;20;1;0.22771581863838883
Medio Pollo;20;1;24.30059887503155
Medio Pollo Superior;20;1;194.1629812244068
Medio Pollo Inferior;20;1;291.57250573314883
Cuarto de Pollo Superior;20;1;471.0734259473134
Muslo Entero;20;1;276.23628677799724
Pechuga Completa;20;1;948.861219954147
Ala Completa;20;1;443.4395288635284
Media Pechuga;20;1;1021.7994599870473
Blanqueta;20;1;4.295902135984636e-12
Alón;20;1;1.948771892049259e-12
Punta;20;1;0.0
Jamoncito;20;1;508.9256372351806
Medio Muslo;20;1;1317.9917031057473
Entero;21;1;0.4808512873125177
Medio Pollo;21;1;29.682326198151216
Medio Pollo Superior;21;1;206.28317961127934
Medio Pollo Inferior;21;1;231.66336778526724
