f;n;t;u;r;value
Muslo Entero;6;115;119;3;0.0
Muslo Entero;6;115;120;3;0.0
Muslo Entero;6;115;121;3;0.0
Pechuga Completa;6;115;116;3;0.0
Pechuga Completa;6;115;117;3;0.0
Pechuga Completa;6;115;118;3;0.0
Pechuga Completa;6;115;119;3;0.0
Pechuga Completa;6;115;120;3;27.689526716490036
Pechuga Completa;6;115;121;3;0.0
Ala Completa;6;115;116;3;0.0
Ala Completa;6;115;117;3;0.0
Ala Completa;6;115;118;3;0.0
Ala Completa;6;115;119;3;0.0
Ala Completa;6;115;120;3;0.0
Ala Completa;6;115;121;3;0.0
Media Pechuga;6;115;116;3;0.0
Media Pechuga;6;115;117;3;0.0
Media Pechuga;6;115;118;3;0.0
Media Pechuga;6;115;119;3;0.0
Media Pechuga;6;115;120;3;0.0
Media Pechuga;6;115;121;3;0.0
Blanqueta;6;115;116;3;0.0
Blanqueta;6;115;117;3;0.0
Blanqueta;6;115;118;3;0.0
Blanqueta;6;115;119;3;0.0
Blanqueta;6;115;120;3;0.0
Blanqueta;6;115;121;3;0.0
Alón;6;115;116;3;0.0
Alón;6;115;117;3;0.0
Alón;6;115;118;3;0.0
Alón;6;115;119;3;0.0
Alón;6;115;120;3;0.0
Alón;6;115;121;3;0.0
Punta;6;115;116;3;0.0
Punta;6;115;117;3;0.0
Punta;6;115;118;3;0.0
Punta;6;115;119;3;0.0
Punta;6;115;120;3;0.0
Punta;6;115;121;3;0.0
Jamoncito;6;115;116;3;0.0
Jamoncito;6;115;117;3;0.0
Jamoncito;6;115;118;3;0.0
Jamoncito;6;115;119;3;0.0
Jamoncito;6;115;120;3;0.0
Jamoncito;6;115;121;3;0.0
Medio Muslo;6;115;116;3;0.0
Medio Muslo;6;115;117;3;0.0
Medio Muslo;6;115;118;3;0.0
Medio Muslo;6;115;119;3;0.0
Medio Muslo;6;115;120;3;0.0
Medio Muslo;6;115;121;3;0.0
Entero;6;116;117;3;0.0
Entero;6;116;118;3;0.0
Entero;6;116;119;3;0.0
Entero;6;116;120;3;0.0
Entero;6;116;121;3;0.0
Entero;6;116;122;3;0.0
Medio Pollo;6;116;117;3;0.0
Medio Pollo;6;116;118;3;0.0
Medio Pollo;6;116;119;3;0.0
Medio Pollo;6;116;120;3;0.0
Medio Pollo;6;116;121;3;0.0
Medio Pollo;6;116;122;3;0.0
Medio Pollo Superior;6;116;117;3;0.0
Medio Pollo Superior;6;116;118;3;0.0
Medio Pollo Superior;6;116;119;3;0.0
Medio Pollo Superior;6;116;120;3;0.0
Medio Pollo Superior;6;116;121;3;0.0
Medio Pollo Superior;6;116;122;3;0.0
Medio Pollo Inferior;6;116;117;3;0.0
Medio Pollo Inferior;6;116;118;3;0.0
Medio Pollo Inferior;6;116;119;3;0.0
Medio Pollo Inferior;6;116;120;3;0.0
Medio Pollo Inferior;6;116;121;3;0.0
Medio Pollo Inferior;6;116;122;3;0.0
Cuarto de Pollo Superior;6;116;117;3;0.0
Cuarto de Pollo Superior;6;116;118;3;0.0
Cuarto de Pollo Superior;6;116;119;3;0.0
Cuarto de Pollo Superior;6;116;120;3;0.0
Cuarto de Pollo Superior;6;116;121;3;0.0
Cuarto de Pollo Superior;6;116;122;3;0.0
Muslo Entero;6;116;117;3;0.0
Muslo Entero;6;116;118;3;0.0
Muslo Entero;6;116;119;3;0.0
Muslo Entero;6;116;120;3;0.0
Muslo Entero;6;116;121;3;0.0
Muslo Entero;6;116;122;3;0.0
Pechuga Completa;6;116;117;3;0.0
Pechuga Completa;6;116;118;3;0.0
Pechuga Completa;6;116;119;3;0.0
Pechuga Completa;6;116;120;3;0.0
Pechuga Completa;6;116;121;3;0.0
Pechuga Completa;6;116;122;3;0.0
Ala Completa;6;116;117;3;0.0
Ala Completa;6;116;118;3;0.0
Ala Completa;6;116;119;3;0.0
Ala Completa;6;116;120;3;0.0
Ala Completa;6;116;121;3;0.0
Ala Completa;6;116;122;3;0.0
Media Pechuga;6;116;117;3;0.0
Media Pechuga;6;116;118;3;0.0
Media Pechuga;6;116;119;3;0.0
Media Pechuga;6;116;120;3;0.0
Media Pechuga;6;116;121;3;0.0
Media Pechuga;6;116;122;3;0.0
Blanqueta;6;116;117;3;0.0
Blanqueta;6;116;118;3;0.0
Blanqueta;6;116;119;3;0.0
Blanqueta;6;116;120;3;0.0
Blanqueta;6;116;121;3;0.0
Blanqueta;6;116;122;3;0.0
Alón;6;116;117;3;0.0
Alón;6;116;118;3;0.0
Alón;6;116;119;3;0.0
Alón;6;116;120;3;0.0
Alón;6;116;121;3;0.0
Alón;6;116;122;3;0.0
Punta;6;116;117;3;0.0
Punta;6;116;118;3;0.0
Punta;6;116;119;3;0.0
Punta;6;116;120;3;0.0
Punta;6;116;121;3;0.0
Punta;6;116;122;3;0.0
Jamoncito;6;116;117;3;0.0
Jamoncito;6;116;118;3;0.0
Jamoncito;6;116;119;3;0.0
Jamoncito;6;116;120;3;0.0
Jamoncito;6;116;121;3;0.0
Jamoncito;6;116;122;3;0.0
Medio Muslo;6;116;117;3;0.0
Medio Muslo;6;116;118;3;0.0
Medio Muslo;6;116;119;3;0.0
Medio Muslo;6;116;120;3;0.0
Medio Muslo;6;116;121;3;0.0
Medio Muslo;6;116;122;3;0.0
Entero;6;117;118;3;0.0
Entero;6;117;119;3;0.0
Entero;6;117;120;3;0.0
Entero;6;117;121;3;0.0
Entero;6;117;122;3;0.0
Entero;6;117;123;3;0.0
Medio Pollo;6;117;118;3;0.0
Medio Pollo;6;117;119;3;0.0
Medio Pollo;6;117;120;3;0.0
Medio Pollo;6;117;121;3;0.0
Medio Pollo;6;117;122;3;0.0
Medio Pollo;6;117;123;3;0.0
Medio Pollo Superior;6;117;118;3;0.0
Medio Pollo Superior;6;117;119;3;0.0
Medio Pollo Superior;6;117;120;3;0.0
Medio Pollo Superior;6;117;121;3;0.0
Medio Pollo Superior;6;117;122;3;0.0
Medio Pollo Superior;6;117;123;3;0.0
Medio Pollo Inferior;6;117;118;3;0.0
Medio Pollo Inferior;6;117;119;3;0.0
Medio Pollo Inferior;6;117;120;3;0.0
Medio Pollo Inferior;6;117;121;3;0.0
Medio Pollo Inferior;6;117;122;3;0.0
Medio Pollo Inferior;6;117;123;3;0.0
Cuarto de Pollo Superior;6;117;118;3;0.0
Cuarto de Pollo Superior;6;117;119;3;0.0
Cuarto de Pollo Superior;6;117;120;3;0.0
Cuarto de Pollo Superior;6;117;121;3;0.0
Cuarto de Pollo Superior;6;117;122;3;0.0
Cuarto de Pollo Superior;6;117;123;3;0.0
Muslo Entero;6;117;118;3;0.0
Muslo Entero;6;117;119;3;0.0
Muslo Entero;6;117;120;3;0.0
Muslo Entero;6;117;121;3;0.0
Muslo Entero;6;117;122;3;0.0
Muslo Entero;6;117;123;3;0.0
Pechuga Completa;6;117;118;3;0.0
Pechuga Completa;6;117;119;3;0.0
Pechuga Completa;6;117;120;3;0.0
Pechuga Completa;6;117;121;3;0.0
Pechuga Completa;6;117;122;3;0.0
Pechuga Completa;6;117;123;3;0.0
Ala Completa;6;117;118;3;0.0
Ala Completa;6;117;119;3;0.0
Ala Completa;6;117;120;3;0.0
Ala Completa;6;117;121;3;0.0
Ala Completa;6;117;122;3;0.0
Ala Completa;6;117;123;3;0.0
Media Pechuga;6;117;118;3;0.0
Media Pechuga;6;117;119;3;0.0
Media Pechuga;6;117;120;3;0.0
Media Pechuga;6;117;121;3;0.0
Media Pechuga;6;117;122;3;0.0
Media Pechuga;6;117;123;3;0.0
Blanqueta;6;117;118;3;0.0
Blanqueta;6;117;119;3;0.0
Blanqueta;6;117;120;3;0.0
Blanqueta;6;117;121;3;0.0
Blanqueta;6;117;122;3;0.0
Blanqueta;6;117;123;3;0.0
Alón;6;117;118;3;0.0
Alón;6;117;119;3;0.0
Alón;6;117;120;3;0.0
Alón;6;117;121;3;0.0
Alón;6;117;122;3;0.0
Alón;6;117;123;3;0.0
Punta;6;117;118;3;0.0
Punta;6;117;119;3;0.0
Punta;6;117;120;3;0.0
Punta;6;117;121;3;0.0
Punta;6;117;122;3;0.0
Punta;6;117;123;3;0.0
Jamoncito;6;117;118;3;0.0
Jamoncito;6;117;119;3;0.0
Jamoncito;6;117;120;3;0.0
Jamoncito;6;117;121;3;0.0
Jamoncito;6;117;122;3;0.0
Jamoncito;6;117;123;3;0.0
Medio Muslo;6;117;118;3;0.0
Medio Muslo;6;117;119;3;0.0
Medio Muslo;6;117;120;3;0.0
Medio Muslo;6;117;121;3;0.0
Medio Muslo;6;117;122;3;0.0
Medio Muslo;6;117;123;3;0.0
Entero;6;118;119;3;0.0
Entero;6;118;120;3;0.0
Entero;6;118;121;3;0.0
Entero;6;118;122;3;0.0
Entero;6;118;123;3;0.0
Entero;6;118;124;3;0.0
Medio Pollo;6;118;119;3;0.0
Medio Pollo;6;118;120;3;0.0
Medio Pollo;6;118;121;3;0.0
Medio Pollo;6;118;122;3;0.0
Medio Pollo;6;118;123;3;0.0
Medio Pollo;6;118;124;3;0.0
Medio Pollo Superior;6;118;119;3;0.0
Medio Pollo Superior;6;118;120;3;0.0
Medio Pollo Superior;6;118;121;3;0.0
Medio Pollo Superior;6;118;122;3;0.0
Medio Pollo Superior;6;118;123;3;0.0
Medio Pollo Superior;6;118;124;3;0.0
Medio Pollo Inferior;6;118;119;3;0.0
Medio Pollo Inferior;6;118;120;3;0.0
Medio Pollo Inferior;6;118;121;3;0.0
Medio Pollo Inferior;6;118;122;3;0.0
Medio Pollo Inferior;6;118;123;3;0.0
Medio Pollo Inferior;6;118;124;3;0.0
Cuarto de Pollo Superior;6;118;119;3;0.0
Cuarto de Pollo Superior;6;118;120;3;0.0
Cuarto de Pollo Superior;6;118;121;3;0.0
Cuarto de Pollo Superior;6;118;122;3;0.0
Cuarto de Pollo Superior;6;118;123;3;0.0
Cuarto de Pollo Superior;6;118;124;3;0.0
Muslo Entero;6;118;119;3;0.0
Muslo Entero;6;118;120;3;0.0
Muslo Entero;6;118;121;3;0.0
Muslo Entero;6;118;122;3;0.0
Muslo Entero;6;118;123;3;0.0
Muslo Entero;6;118;124;3;0.0
Pechuga Completa;6;118;119;3;0.0
Pechuga Completa;6;118;120;3;0.0
Pechuga Completa;6;118;121;3;0.0
Pechuga Completa;6;118;122;3;0.0
Pechuga Completa;6;118;123;3;0.0
Pechuga Completa;6;118;124;3;0.0
Ala Completa;6;118;119;3;0.0
Ala Completa;6;118;120;3;0.0
Ala Completa;6;118;121;3;0.0
Ala Completa;6;118;122;3;0.0
Ala Completa;6;118;123;3;0.0
Ala Completa;6;118;124;3;0.0
Media Pechuga;6;118;119;3;0.0
Media Pechuga;6;118;120;3;0.0
Media Pechuga;6;118;121;3;0.0
Media Pechuga;6;118;122;3;0.0
Media Pechuga;6;118;123;3;0.0
Media Pechuga;6;118;124;3;0.0
Blanqueta;6;118;119;3;0.0
Blanqueta;6;118;120;3;0.0
Blanqueta;6;118;121;3;0.0
Blanqueta;6;118;122;3;0.0
Blanqueta;6;118;123;3;0.0
Blanqueta;6;118;124;3;0.0
Alón;6;118;119;3;0.0
Alón;6;118;120;3;0.0
Alón;6;118;121;3;0.0
Alón;6;118;122;3;0.0
Alón;6;118;123;3;0.0
Alón;6;118;124;3;0.0
Punta;6;118;119;3;0.0
Punta;6;118;120;3;0.0
Punta;6;118;121;3;0.0
Punta;6;118;122;3;0.0
Punta;6;118;123;3;0.0
Punta;6;118;124;3;0.0
Jamoncito;6;118;119;3;0.0
Jamoncito;6;118;120;3;0.0
Jamoncito;6;118;121;3;0.0
Jamoncito;6;118;122;3;0.0
Jamoncito;6;118;123;3;0.0
Jamoncito;6;118;124;3;0.0
Medio Muslo;6;118;119;3;0.0
Medio Muslo;6;118;120;3;0.0
Medio Muslo;6;118;121;3;0.0
Medio Muslo;6;118;122;3;0.0
Medio Muslo;6;118;123;3;0.0
Medio Muslo;6;118;124;3;0.0
Entero;6;119;120;3;0.0
Entero;6;119;121;3;0.0
Entero;6;119;122;3;0.0
Entero;6;119;123;3;0.0
Entero;6;119;124;3;0.0
Entero;6;119;125;3;0.0
Medio Pollo;6;119;120;3;0.0
Medio Pollo;6;119;121;3;0.0
Medio Pollo;6;119;122;3;0.0
Medio Pollo;6;119;123;3;0.0
Medio Pollo;6;119;124;3;0.0
Medio Pollo;6;119;125;3;0.0
Medio Pollo Superior;6;119;120;3;0.0
Medio Pollo Superior;6;119;121;3;0.0
Medio Pollo Superior;6;119;122;3;0.0
Medio Pollo Superior;6;119;123;3;0.0
Medio Pollo Superior;6;119;124;3;0.0
Medio Pollo Superior;6;119;125;3;0.0
Medio Pollo Inferior;6;119;120;3;0.0
Medio Pollo Inferior;6;119;121;3;0.0
Medio Pollo Inferior;6;119;122;3;0.0
Medio Pollo Inferior;6;119;123;3;0.0
Medio Pollo Inferior;6;119;124;3;0.0
Medio Pollo Inferior;6;119;125;3;0.0
Cuarto de Pollo Superior;6;119;120;3;0.0
Cuarto de Pollo Superior;6;119;121;3;0.0
Cuarto de Pollo Superior;6;119;122;3;0.0
Cuarto de Pollo Superior;6;119;123;3;0.0
Cuarto de Pollo Superior;6;119;124;3;0.0
Cuarto de Pollo Superior;6;119;125;3;0.0
Muslo Entero;6;119;120;3;0.0
Muslo Entero;6;119;121;3;0.0
Muslo Entero;6;119;122;3;0.0
Muslo Entero;6;119;123;3;0.0
Muslo Entero;6;119;124;3;0.0
Muslo Entero;6;119;125;3;0.0
Pechuga Completa;6;119;120;3;0.0
Pechuga Completa;6;119;121;3;0.0
Pechuga Completa;6;119;122;3;0.0
Pechuga Completa;6;119;123;3;0.0
Pechuga Completa;6;119;124;3;0.0
Pechuga Completa;6;119;125;3;0.0
Ala Completa;6;119;120;3;0.0
Ala Completa;6;119;121;3;0.0
Ala Completa;6;119;122;3;0.0
Ala Completa;6;119;123;3;0.0
Ala Completa;6;119;124;3;0.0
Ala Completa;6;119;125;3;0.0
Media Pechuga;6;119;120;3;0.0
Media Pechuga;6;119;121;3;0.0
Media Pechuga;6;119;122;3;0.0
Media Pechuga;6;119;123;3;0.0
Media Pechuga;6;119;124;3;0.0
Media Pechuga;6;119;125;3;0.0
Blanqueta;6;119;120;3;0.0
Blanqueta;6;119;121;3;0.0
Blanqueta;6;119;122;3;0.0
Blanqueta;6;119;123;3;0.0
Blanqueta;6;119;124;3;0.0
Blanqueta;6;119;125;3;0.0
Alón;6;119;120;3;0.0
Alón;6;119;121;3;0.0
Alón;6;119;122;3;0.0
Alón;6;119;123;3;0.0
Alón;6;119;124;3;0.0
Alón;6;119;125;3;0.0
Punta;6;119;120;3;0.0
Punta;6;119;121;3;0.0
Punta;6;119;122;3;0.0
Punta;6;119;123;3;0.0
Punta;6;119;124;3;0.0
Punta;6;119;125;3;0.0
Jamoncito;6;119;120;3;0.0
Jamoncito;6;119;121;3;0.0
Jamoncito;6;119;122;3;0.0
Jamoncito;6;119;123;3;0.0
Jamoncito;6;119;124;3;0.0
Jamoncito;6;119;125;3;0.0
Medio Muslo;6;119;120;3;0.0
Medio Muslo;6;119;121;3;0.0
Medio Muslo;6;119;122;3;0.0
Medio Muslo;6;119;123;3;0.0
Medio Muslo;6;119;124;3;0.0
Medio Muslo;6;119;125;3;0.0
Entero;6;120;121;3;0.0
Entero;6;120;122;3;0.0
Entero;6;120;123;3;0.0
Entero;6;120;124;3;0.0
Entero;6;120;125;3;0.0
Entero;6;120;126;3;0.0
Medio Pollo;6;120;121;3;0.0
Medio Pollo;6;120;122;3;0.0
Medio Pollo;6;120;123;3;0.0
Medio Pollo;6;120;124;3;0.0
Medio Pollo;6;120;125;3;0.0
Medio Pollo;6;120;126;3;0.0
Medio Pollo Superior;6;120;121;3;0.0
Medio Pollo Superior;6;120;122;3;0.0
Medio Pollo Superior;6;120;123;3;0.0
Medio Pollo Superior;6;120;124;3;0.0
Medio Pollo Superior;6;120;125;3;0.0
Medio Pollo Superior;6;120;126;3;0.0
Medio Pollo Inferior;6;120;121;3;0.0
Medio Pollo Inferior;6;120;122;3;0.0
Medio Pollo Inferior;6;120;123;3;0.0
Medio Pollo Inferior;6;120;124;3;0.0
Medio Pollo Inferior;6;120;125;3;0.0
Medio Pollo Inferior;6;120;126;3;0.0
Cuarto de Pollo Superior;6;120;121;3;0.0
Cuarto de Pollo Superior;6;120;122;3;0.0
Cuarto de Pollo Superior;6;120;123;3;0.0
Cuarto de Pollo Superior;6;120;124;3;0.0
Cuarto de Pollo Superior;6;120;125;3;0.0
Cuarto de Pollo Superior;6;120;126;3;0.0
Muslo Entero;6;120;121;3;0.0
Muslo Entero;6;120;122;3;0.0
Muslo Entero;6;120;123;3;0.0
Muslo Entero;6;120;124;3;0.0
Muslo Entero;6;120;125;3;0.0
Muslo Entero;6;120;126;3;0.0
Pechuga Completa;6;120;121;3;0.0
Pechuga Completa;6;120;122;3;0.0
Pechuga Completa;6;120;123;3;0.0
Pechuga Completa;6;120;124;3;0.0
Pechuga Completa;6;120;125;3;0.0
Pechuga Completa;6;120;126;3;0.0
Ala Completa;6;120;121;3;0.0
Ala Completa;6;120;122;3;0.0
Ala Completa;6;120;123;3;0.0
Ala Completa;6;120;124;3;0.0
Ala Completa;6;120;125;3;0.0
Ala Completa;6;120;126;3;0.0
Media Pechuga;6;120;121;3;0.0
Media Pechuga;6;120;122;3;0.0
Media Pechuga;6;120;123;3;0.0
Media Pechuga;6;120;124;3;0.0
Media Pechuga;6;120;125;3;0.0
Media Pechuga;6;120;126;3;0.0
Blanqueta;6;120;121;3;0.0
Blanqueta;6;120;122;3;0.0
Blanqueta;6;120;123;3;0.0
Blanqueta;6;120;124;3;0.0
Blanqueta;6;120;125;3;0.0
Blanqueta;6;120;126;3;0.0
Alón;6;120;121;3;0.0
Alón;6;120;122;3;0.0
Alón;6;120;123;3;0.0
Alón;6;120;124;3;0.0
Alón;6;120;125;3;0.0
Alón;6;120;126;3;0.0
Punta;6;120;121;3;0.0
Punta;6;120;122;3;0.0
Punta;6;120;123;3;0.0
Punta;6;120;124;3;0.0
Punta;6;120;125;3;0.0
Punta;6;120;126;3;0.0
Jamoncito;6;120;121;3;0.0
Jamoncito;6;120;122;3;0.0
Jamoncito;6;120;123;3;0.0
Jamoncito;6;120;124;3;0.0
Jamoncito;6;120;125;3;0.0
Jamoncito;6;120;126;3;0.0
Medio Muslo;6;120;121;3;0.0
Medio Muslo;6;120;122;3;0.0
Medio Muslo;6;120;123;3;0.0
Medio Muslo;6;120;124;3;0.0
Medio Muslo;6;120;125;3;0.0
Medio Muslo;6;120;126;3;0.0
Entero;6;121;122;3;0.0
Entero;6;121;123;3;0.0
Entero;6;121;124;3;0.0
Entero;6;121;125;3;0.0
Entero;6;121;126;3;0.0
Entero;6;121;127;3;0.0
Medio Pollo;6;121;122;3;0.0
Medio Pollo;6;121;123;3;0.0
Medio Pollo;6;121;124;3;0.0
Medio Pollo;6;121;125;3;0.0
Medio Pollo;6;121;126;3;0.0
Medio Pollo;6;121;127;3;0.0
Medio Pollo Superior;6;121;122;3;0.0
Medio Pollo Superior;6;121;123;3;0.0
Medio Pollo Superior;6;121;124;3;0.0
Medio Pollo Superior;6;121;125;3;0.0
Medio Pollo Superior;6;121;126;3;0.0
Medio Pollo Superior;6;121;127;3;0.0
Medio Pollo Inferior;6;121;122;3;0.0
Medio Pollo Inferior;6;121;123;3;0.0
Medio Pollo Inferior;6;121;124;3;0.0
Medio Pollo Inferior;6;121;125;3;0.0
Medio Pollo Inferior;6;121;126;3;0.0
Medio Pollo Inferior;6;121;127;3;0.0
Cuarto de Pollo Superior;6;121;122;3;0.0
Cuarto de Pollo Superior;6;121;123;3;0.0
Cuarto de Pollo Superior;6;121;124;3;0.0
Cuarto de Pollo Superior;6;121;125;3;0.0
Cuarto de Pollo Superior;6;121;126;3;0.0
Cuarto de Pollo Superior;6;121;127;3;0.0
Muslo Entero;6;121;122;3;0.0
Muslo Entero;6;121;123;3;0.0
Muslo Entero;6;121;124;3;0.0
Muslo Entero;6;121;125;3;0.0
Muslo Entero;6;121;126;3;0.0
Muslo Entero;6;121;127;3;0.0
Pechuga Completa;6;121;122;3;0.0
Pechuga Completa;6;121;123;3;0.0
Pechuga Completa;6;121;124;3;0.0
Pechuga Completa;6;121;125;3;0.0
Pechuga Completa;6;121;126;3;0.0
Pechuga Completa;6;121;127;3;0.0
Ala Completa;6;121;122;3;0.0
Ala Completa;6;121;123;3;0.0
Ala Completa;6;121;124;3;0.0
Ala Completa;6;121;125;3;0.0
Ala Completa;6;121;126;3;0.0
Ala Completa;6;121;127;3;0.0
Media Pechuga;6;121;122;3;0.0
Media Pechuga;6;121;123;3;0.0
Media Pechuga;6;121;124;3;0.0
Media Pechuga;6;121;125;3;0.0
Media Pechuga;6;121;126;3;0.0
Media Pechuga;6;121;127;3;0.0
Blanqueta;6;121;122;3;0.0
Blanqueta;6;121;123;3;0.0
Blanqueta;6;121;124;3;0.0
Blanqueta;6;121;125;3;0.0
Blanqueta;6;121;126;3;0.0
Blanqueta;6;121;127;3;0.0
Alón;6;121;122;3;0.0
Alón;6;121;123;3;0.0
Alón;6;121;124;3;0.0
Alón;6;121;125;3;0.0
Alón;6;121;126;3;0.0
Alón;6;121;127;3;0.0
Punta;6;121;122;3;0.0
Punta;6;121;123;3;0.0
Punta;6;121;124;3;0.0
Punta;6;121;125;3;0.0
Punta;6;121;126;3;0.0
Punta;6;121;127;3;0.0
Jamoncito;6;121;122;3;0.0
Jamoncito;6;121;123;3;0.0
Jamoncito;6;121;124;3;0.0
Jamoncito;6;121;125;3;0.0
Jamoncito;6;121;126;3;0.0
Jamoncito;6;121;127;3;0.0
Medio Muslo;6;121;122;3;0.0
Medio Muslo;6;121;123;3;0.0
Medio Muslo;6;121;124;3;0.0
Medio Muslo;6;121;125;3;0.0
Medio Muslo;6;121;126;3;0.0
Medio Muslo;6;121;127;3;0.0
Entero;6;122;123;3;0.0
Entero;6;122;124;3;0.0
Entero;6;122;125;3;0.0
Entero;6;122;126;3;0.0
Entero;6;122;127;3;0.0
Entero;6;122;128;3;0.0
Medio Pollo;6;122;123;3;0.0
Medio Pollo;6;122;124;3;0.0
Medio Pollo;6;122;125;3;0.0
Medio Pollo;6;122;126;3;0.0
Medio Pollo;6;122;127;3;0.0
Medio Pollo;6;122;128;3;0.0
Medio Pollo Superior;6;122;123;3;0.0
Medio Pollo Superior;6;122;124;3;0.0
Medio Pollo Superior;6;122;125;3;0.0
Medio Pollo Superior;6;122;126;3;0.0
Medio Pollo Superior;6;122;127;3;0.0
Medio Pollo Superior;6;122;128;3;0.0
Medio Pollo Inferior;6;122;123;3;0.0
Medio Pollo Inferior;6;122;124;3;0.0
Medio Pollo Inferior;6;122;125;3;0.0
Medio Pollo Inferior;6;122;126;3;0.0
Medio Pollo Inferior;6;122;127;3;0.0
Medio Pollo Inferior;6;122;128;3;0.0
Cuarto de Pollo Superior;6;122;123;3;0.0
Cuarto de Pollo Superior;6;122;124;3;0.0
Cuarto de Pollo Superior;6;122;125;3;0.0
Cuarto de Pollo Superior;6;122;126;3;0.0
Cuarto de Pollo Superior;6;122;127;3;0.0
Cuarto de Pollo Superior;6;122;128;3;0.0
Muslo Entero;6;122;123;3;0.0
Muslo Entero;6;122;124;3;0.0
Muslo Entero;6;122;125;3;0.0
Muslo Entero;6;122;126;3;0.0
Muslo Entero;6;122;127;3;0.0
Muslo Entero;6;122;128;3;0.0
Pechuga Completa;6;122;123;3;0.0
Pechuga Completa;6;122;124;3;0.0
Pechuga Completa;6;122;125;3;0.0
Pechuga Completa;6;122;126;3;0.0
Pechuga Completa;6;122;127;3;0.0
Pechuga Completa;6;122;128;3;0.0
Ala Completa;6;122;123;3;0.0
Ala Completa;6;122;124;3;0.0
Ala Completa;6;122;125;3;0.0
Ala Completa;6;122;126;3;0.0
Ala Completa;6;122;127;3;0.0
Ala Completa;6;122;128;3;0.0
Media Pechuga;6;122;123;3;0.0
Media Pechuga;6;122;124;3;0.0
Media Pechuga;6;122;125;3;0.0
Media Pechuga;6;122;126;3;0.0
Media Pechuga;6;122;127;3;0.0
Media Pechuga;6;122;128;3;0.0
Blanqueta;6;122;123;3;0.0
Blanqueta;6;122;124;3;0.0
Blanqueta;6;122;125;3;0.0
Blanqueta;6;122;126;3;0.0
Blanqueta;6;122;127;3;0.0
Blanqueta;6;122;128;3;0.0
Alón;6;122;123;3;0.0
Alón;6;122;124;3;0.0
Alón;6;122;125;3;0.0
Alón;6;122;126;3;0.0
Alón;6;122;127;3;0.0
Alón;6;122;128;3;0.0
Punta;6;122;123;3;0.0
Punta;6;122;124;3;0.0
Punta;6;122;125;3;0.0
Punta;6;122;126;3;0.0
Punta;6;122;127;3;0.0
Punta;6;122;128;3;0.0
Jamoncito;6;122;123;3;0.0
Jamoncito;6;122;124;3;0.0
Jamoncito;6;122;125;3;0.0
Jamoncito;6;122;126;3;0.0
Jamoncito;6;122;127;3;0.0
Jamoncito;6;122;128;3;0.0
Medio Muslo;6;122;123;3;0.0
Medio Muslo;6;122;124;3;0.0
Medio Muslo;6;122;125;3;0.0
Medio Muslo;6;122;126;3;0.0
Medio Muslo;6;122;127;3;0.0
Medio Muslo;6;122;128;3;0.0
Entero;6;123;124;3;0.0
Entero;6;123;125;3;0.0
Entero;6;123;126;3;0.0
Entero;6;123;127;3;0.0
Entero;6;123;128;3;0.0
Entero;6;123;129;3;0.0
Medio Pollo;6;123;124;3;0.0
Medio Pollo;6;123;125;3;0.0
Medio Pollo;6;123;126;3;0.0
Medio Pollo;6;123;127;3;0.0
Medio Pollo;6;123;128;3;0.0
Medio Pollo;6;123;129;3;0.0
Medio Pollo Superior;6;123;124;3;0.0
Medio Pollo Superior;6;123;125;3;0.0
Medio Pollo Superior;6;123;126;3;0.0
Medio Pollo Superior;6;123;127;3;0.0
Medio Pollo Superior;6;123;128;3;0.0
Medio Pollo Superior;6;123;129;3;0.0
Medio Pollo Inferior;6;123;124;3;0.0
Medio Pollo Inferior;6;123;125;3;0.0
Medio Pollo Inferior;6;123;126;3;0.0
Medio Pollo Inferior;6;123;127;3;0.0
Medio Pollo Inferior;6;123;128;3;0.0
Medio Pollo Inferior;6;123;129;3;0.0
Cuarto de Pollo Superior;6;123;124;3;0.0
Cuarto de Pollo Superior;6;123;125;3;0.0
Cuarto de Pollo Superior;6;123;126;3;0.0
Cuarto de Pollo Superior;6;123;127;3;0.0
Cuarto de Pollo Superior;6;123;128;3;0.0
Cuarto de Pollo Superior;6;123;129;3;0.0
Muslo Entero;6;123;124;3;0.0
Muslo Entero;6;123;125;3;0.0
Muslo Entero;6;123;126;3;0.0
Muslo Entero;6;123;127;3;0.0
Muslo Entero;6;123;128;3;0.0
Muslo Entero;6;123;129;3;0.0
Pechuga Completa;6;123;124;3;0.0
Pechuga Completa;6;123;125;3;0.0
Pechuga Completa;6;123;126;3;0.0
Pechuga Completa;6;123;127;3;0.0
Pechuga Completa;6;123;128;3;0.0
Pechuga Completa;6;123;129;3;0.0
Ala Completa;6;123;124;3;0.0
Ala Completa;6;123;125;3;0.0
Ala Completa;6;123;126;3;0.0
Ala Completa;6;123;127;3;0.0
Ala Completa;6;123;128;3;0.0
Ala Completa;6;123;129;3;0.0
Media Pechuga;6;123;124;3;0.0
Media Pechuga;6;123;125;3;0.0
Media Pechuga;6;123;126;3;0.0
Media Pechuga;6;123;127;3;0.0
Media Pechuga;6;123;128;3;0.0
Media Pechuga;6;123;129;3;0.0
Blanqueta;6;123;124;3;0.0
Blanqueta;6;123;125;3;0.0
Blanqueta;6;123;126;3;0.0
Blanqueta;6;123;127;3;0.0
Blanqueta;6;123;128;3;0.0
Blanqueta;6;123;129;3;0.0
Alón;6;123;124;3;0.0
Alón;6;123;125;3;0.0
Alón;6;123;126;3;0.0
