f;t;r;value
Entero;1;1;1216.322258870774
Medio Pollo;1;1;1326.3406604981851
Medio Pollo Superior;1;1;999.1780849994135
Medio Pollo Inferior;1;1;1350.802229925512
Cuarto de Pollo Superior;1;1;1150.9956194340366
Muslo Entero;1;1;957.0836889662967
Pechuga Completa;1;1;1347.6825853786468
Ala Completa;1;1;522.1683472002792
Media Pechuga;1;1;1938.7835519597816
Blanqueta;1;1;0.2682602395198034
Alón;1;1;0.10191610175639448
Punta;1;1;0.019223536924774208
Jamoncito;1;1;1157.400546987519
Medio Muslo;1;1;1207.1110554942652
Entero;2;1;1094.2052324412325
Medio Pollo;2;1;1362.4632941890286
Medio Pollo Superior;2;1;1624.5806124841881
Medio Pollo Inferior;2;1;768.9189341149863
Cuarto de Pollo Superior;2;1;1753.66900206264
Muslo Entero;2;1;954.2364315036572
Pechuga Completa;2;1;1897.004889322273
Ala Completa;2;1;597.7082144587005
Media Pechuga;2;1;1473.2118736070781
Blanqueta;2;1;0.30895744386934576
Alón;2;1;0.07575139676606621
Punta;2;1;0.025999826764303423
Jamoncito;2;1;1174.008224848583
Medio Muslo;2;1;2732.755389342053
Entero;3;1;714.6064113178261
Medio Pollo;3;1;1274.6432186335242
Medio Pollo Superior;3;1;1405.0400805654406
Medio Pollo Inferior;3;1;1486.9028603740014
Cuarto de Pollo Superior;3;1;1019.4700344550107
Muslo Entero;3;1;1577.6079757226057
Pechuga Completa;3;1;1221.1553521717985
Ala Completa;3;1;864.5383627373756
Media Pechuga;3;1;2044.992648733506
Blanqueta;3;1;0.1400265166744936
Alón;3;1;0.06612013104567836
Punta;3;1;0.022777836701243104
Jamoncito;3;1;1466.9473753359625
Medio Muslo;3;1;2606.161211239564
Entero;4;1;785.8548906596701
Medio Pollo;4;1;813.7136434452052
Medio Pollo Superior;4;1;1583.461027009473
Medio Pollo Inferior;4;1;1542.9760102677672
Cuarto de Pollo Superior;4;1;1929.653494330073
Muslo Entero;4;1;1391.8766327099509
Pechuga Completa;4;1;1890.3260087637861
Ala Completa;4;1;642.5536277287473
Media Pechuga;4;1;2055.7566781044998
Blanqueta;4;1;0.23262531541433673
Alón;4;1;0.06087701852935472
Punta;4;1;0.01807783566778364
Jamoncito;4;1;1482.2218180766483
Medio Muslo;4;1;1288.8730306755203
Entero;5;1;923.3303654262827
Medio Pollo;5;1;670.2157557036962
Medio Pollo Superior;5;1;1374.8132449456
Medio Pollo Inferior;5;1;1357.7503124936957
Cuarto de Pollo Superior;5;1;1953.493587685188
Muslo Entero;5;1;1298.4615049555468
Pechuga Completa;5;1;1701.852641261146
Ala Completa;5;1;563.2249363962595
Media Pechuga;5;1;1646.9968587302114
Blanqueta;5;1;0.302438665505638
Alón;5;1;0.09669002874421205
Punta;5;1;0.0208551553505511
Jamoncito;5;1;1026.3421592568222
Medio Muslo;5;1;2394.9946695473986
Entero;6;1;760.326737091661
Medio Pollo;6;1;1402.0207458409573
Medio Pollo Superior;6;1;946.4277816604516
Medio Pollo Inferior;6;1;1102.7104116390851
Cuarto de Pollo Superior;6;1;1957.3001043685758
Muslo Entero;6;1;905.2447975691667
Pechuga Completa;6;1;2573.6796011850793
Ala Completa;6;1;711.8785706749602
Media Pechuga;6;1;2367.1530585029127
Blanqueta;6;1;0.18180566797634076
Alón;6;1;0.07945165297829658
Punta;6;1;0.028063740199355695
Jamoncito;6;1;1177.5861774508985
Medio Muslo;6;1;2204.3877968005772
Entero;7;1;898.052905766499
Medio Pollo;7;1;923.8672557905335
Medio Pollo Superior;7;1;1649.553694463142
Medio Pollo Inferior;7;1;1093.8713024710453
Cuarto de Pollo Superior;7;1;1435.907525351425
Muslo Entero;7;1;897.7549493680626
Pechuga Completa;7;1;1357.289892177276
Ala Completa;7;1;519.1388414703601
