f;t;r;value
Entero;1;1;1244.0259111877408
Medio Pollo;1;1;1352.9583634254614
Medio Pollo Superior;1;1;1014.5662058759168
Medio Pollo Inferior;1;1;1377.139581240144
Cuarto de Pollo Superior;1;1;1166.5049557507127
Muslo Entero;1;1;972.7054065073816
Pechuga Completa;1;1;1360.7889143017442
Ala Completa;1;1;533.7693162135683
Media Pechuga;1;1;1954.9390546396223
Blanqueta;1;1;8.982653474873864
Alón;1;1;4.215620572491833
Punta;1;1;0.7951553908965194
Jamoncito;1;1;1185.7488613904638
Medio Muslo;1;1;1216.8747708613664
Entero;2;1;1232.960981409537
Medio Pollo;2;1;1516.5156784071698
Medio Pollo Superior;2;1;1777.0782396068578
Medio Pollo Inferior;2;1;841.8610002308817
Cuarto de Pollo Superior;2;1;1891.5030362638277
Muslo Entero;2;1;1030.1942622206254
Pechuga Completa;2;1;2019.5130627481913
Ala Completa;2;1;645.1672896247667
Media Pechuga;2;1;1552.6073938751315
Blanqueta;2;1;81.72695951307496
Alón;2;1;32.14148129372
Punta;2;1;13.820021545339097
Jamoncito;2;1;1181.9636567744028
Medio Muslo;2;1;2943.7562213844403
Entero;3;1;823.0833812709794
Medio Pollo;3;1;1445.915576689292
Medio Pollo Superior;3;1;1569.3837137192593
Medio Pollo Inferior;3;1;1643.8362343306221
Cuarto de Pollo Superior;3;1;1119.4830158929885
Muslo Entero;3;1;1717.0108330315988
Pechuga Completa;3;1;1321.02233304626
Ala Completa;3;1;936.8829621963106
Media Pechuga;3;1;2184.6900315499333
Blanqueta;3;1;38.61631380784977
Alón;3;1;32.32466958964209
Punta;3;1;12.79896973750908
Jamoncito;3;1;1613.060027655745
Medio Muslo;3;1;2752.639146569644
Entero;4;1;914.4646250356202
Medio Pollo;4;1;932.0740667952065
Medio Pollo Superior;4;1;1824.8534214430074
Medio Pollo Inferior;4;1;1657.3637775341658
Cuarto de Pollo Superior;4;1;2176.6639910973186
Muslo Entero;4;1;1477.924836486855
Pechuga Completa;4;1;2098.1626889023596
Ala Completa;4;1;687.6665609987076
Media Pechuga;4;1;2244.5012672974735
Blanqueta;4;1;56.524102440248555
Alón;4;1;21.60274931922211
Punta;4;1;3.158475750861092
Jamoncito;4;1;1567.7670592288155
Medio Muslo;4;1;1344.8197147662013
Entero;5;1;1094.762602101873
Medio Pollo;5;1;780.776985205768
Medio Pollo Superior;5;1;1584.9256325580723
Medio Pollo Inferior;5;1;1512.9755255410287
Cuarto de Pollo Superior;5;1;2204.1050093931685
Muslo Entero;5;1;1422.6617822678359
Pechuga Completa;5;1;1887.9262621511766
Ala Completa;5;1;609.8092007831693
Media Pechuga;5;1;1797.2608937673606
Blanqueta;5;1;84.21788579022541
Alón;5;1;43.92392190576139
Punta;5;1;10.291572203086785
Jamoncito;5;1;1048.0602486582638
Medio Muslo;5;1;2607.400921971629
Entero;6;1;911.806081719761
Medio Pollo;6;1;1650.7656762520603
Medio Pollo Superior;6;1;1108.781118086179
Medio Pollo Inferior;6;1;1226.3363633001595
Cuarto de Pollo Superior;6;1;2239.7538298513678
Muslo Entero;6;1;990.4402656687381
Pechuga Completa;6;1;2889.0742591738313
Ala Completa;6;1;779.8160991715131
Media Pechuga;6;1;2609.4541028494186
Blanqueta;6;1;59.5329161701957
Alón;6;1;42.33794634622811
Punta;6;1;19.3011710524663
Jamoncito;6;1;1277.0234935866283
Medio Muslo;6;1;2351.3146177933118
Entero;7;1;1082.936479531066
Medio Pollo;7;1;1092.994203252921
Medio Pollo Superior;7;1;1925.5806600040871
Medio Pollo Inferior;7;1;1237.1103240467696
Cuarto de Pollo Superior;7;1;1637.6048075394024
Muslo Entero;7;1;996.2217574636226
Pechuga Completa;7;1;1518.5555211189567
Ala Completa;7;1;571.2235473104345
Media Pechuga;7;1;1610.7627418403963
Blanqueta;7;1;58.09096268927242
Alón;7;1;42.25667707229834
Punta;7;1;14.080921419746256
Jamoncito;7;1;868.37454463935
Medio Muslo;7;1;1508.4104690784175
Entero;8;1;1241.6901255968435
Medio Pollo;8;1;839.0166375671356
Medio Pollo Superior;8;1;1689.0080264089675
Medio Pollo Inferior;8;1;1207.4934548088959
Cuarto de Pollo Superior;8;1;1407.0239227021993
Muslo Entero;8;1;1362.9209559498784
Pechuga Completa;8;1;1370.8291540754997
Ala Completa;8;1;1136.5008456289727
Media Pechuga;8;1;1619.4698864069783
Blanqueta;8;1;101.068589112788
Alón;8;1;46.573121793187795
Punta;8;1;21.922634397353644
Jamoncito;8;1;1363.0672041177615
Medio Muslo;8;1;2791.609117876758
Entero;9;1;869.2916609627501
Medio Pollo;9;1;1595.6573608256738
Medio Pollo Superior;9;1;942.5066872214655
Medio Pollo Inferior;9;1;950.3236415787816
Cuarto de Pollo Superior;9;1;2067.1597957058334
Muslo Entero;9;1;1088.471692110242
Pechuga Completa;9;1;2528.5889270461216
Ala Completa;9;1;850.331743974565
Media Pechuga;9;1;3284.6310482262847
Blanqueta;9;1;94.783885043761
Alón;9;1;43.11606400093964
Punta;9;1;0.0
Jamoncito;9;1;1063.5969106091734
Medio Muslo;9;1;2540.135702414227
Entero;10;1;1516.576483648655
Medio Pollo;10;1;1742.3924054620288
Medio Pollo Superior;10;1;1970.4459136820044
Medio Pollo Inferior;10;1;1064.254072497961
Cuarto de Pollo Superior;10;1;1039.2415745377218
Muslo Entero;10;1;1244.4984738041537
Pechuga Completa;10;1;2012.0113902961666
Ala Completa;10;1;608.9863047454883
Media Pechuga;10;1;2314.831020622183
Blanqueta;10;1;43.48206689439754
Alón;10;1;30.131187494408238
Punta;10;1;6.604544243947201
Jamoncito;10;1;1116.629429908673
Medio Muslo;10;1;1957.9768681991388
Entero;11;1;1382.4050167632627
Medio Pollo;11;1;1642.3183743181962
Medio Pollo Superior;11;1;1409.6151759025745
Medio Pollo Inferior;11;1;915.1529119089223
Cuarto de Pollo Superior;11;1;1336.8592707361665
Muslo Entero;11;1;1486.7917422524613
Pechuga Completa;11;1;1521.9079804819728
Ala Completa;11;1;830.8626590852065
Media Pechuga;11;1;1754.2190583904346
Blanqueta;11;1;85.50663828274384
Alón;11;1;28.894516787352476
Punta;11;1;20.77878905060703
Jamoncito;11;1;1058.4939899935275
Medio Muslo;11;1;1891.7206809643585
Entero;12;1;818.651733360058
Medio Pollo;12;1;940.4982603369826
Medio Pollo Superior;12;1;1254.5096531030786
Medio Pollo Inferior;12;1;1726.3734778463565
Cuarto de Pollo Superior;12;1;2409.792862393756
Muslo Entero;12;1;1024.9046390307117
Pechuga Completa;12;1;2518.9355298169926
Ala Completa;12;1;693.7263167277674
Media Pechuga;12;1;1981.764514747566
Blanqueta;12;1;48.34146531036689
Alón;12;1;42.77865334794935
Punta;12;1;5.526024155132492
Jamoncito;12;1;1457.9513876528467
Medio Muslo;12;1;1399.8240821410577
Entero;13;1;851.9833638241288
Medio Pollo;13;1;1466.0667089075023
Medio Pollo Superior;13;1;1001.8541520870704
Medio Pollo Inferior;13;1;1095.6763108811847
Cuarto de Pollo Superior;13;1;1439.325884417728
Muslo Entero;13;1;1488.089021869832
Pechuga Completa;13;1;2933.7992761337614
Ala Completa;13;1;552.7513016622504
Media Pechuga;13;1;3317.4951690510743
Blanqueta;13;1;65.11672570326091
Alón;13;1;33.14775454901012
Punta;13;1;19.725663579582946
Jamoncito;13;1;1530.345156513485
Medio Muslo;13;1;3028.4101845919868
Entero;14;1;1375.912686898407
Medio Pollo;14;1;833.9870820557154
Medio Pollo Superior;14;1;2073.86364244999
Medio Pollo Inferior;14;1;868.5468342661017
Cuarto de Pollo Superior;14;1;1851.7734713486775
Muslo Entero;14;1;1132.7665163049023
Pechuga Completa;14;1;1742.8400362107043
Ala Completa;14;1;700.4883802312314
Media Pechuga;14;1;2482.70170231901
Blanqueta;14;1;86.41874547094999
Alón;14;1;62.1156803589241
Punta;14;1;32.12484188235437
Jamoncito;14;1;1407.6790910251866
Medio Muslo;14;1;2196.873334478307
Entero;15;1;951.4001705096745
Medio Pollo;15;1;923.3160528834011
Medio Pollo Superior;15;1;1559.7658242132627
Medio Pollo Inferior;15;1;1395.2880673274867
Cuarto de Pollo Superior;15;1;1833.2447595766048
Muslo Entero;15;1;1521.2483991545537
Pechuga Completa;15;1;2149.144692714889
Ala Completa;15;1;1129.9992888377355
Media Pechuga;15;1;1979.9312640377261
Blanqueta;15;1;80.97716064293566
Alón;15;1;74.11343591547521
Punta;15;1;13.716801659495417
Jamoncito;15;1;1422.8118796477402
Medio Muslo;15;1;1377.1392928150005
Entero;16;1;753.3149785453597
Medio Pollo;16;1;1211.181091039353
Medio Pollo Superior;16;1;1277.0869216389715
Medio Pollo Inferior;16;1;1270.7548308742544
Cuarto de Pollo Superior;16;1;1680.9329003802588
Muslo Entero;16;1;1746.499087811228
Pechuga Completa;16;1;2707.7676969117383
Ala Completa;16;1;809.460406224617
Media Pechuga;16;1;3368.9337083509645
