f;t;r;value
Entero;1;1;2539.50146239279
Medio Pollo;1;1;2609.833311406118
Medio Pollo Superior;1;1;1804.3275843047531
Medio Pollo Inferior;1;1;2445.828259583912
Cuarto de Pollo Superior;1;1;1929.8980477430791
Muslo Entero;1;1;1605.5015721257228
Pechuga Completa;1;1;2153.860750498192
Ala Completa;1;1;620.9948816172464
Media Pechuga;1;1;2905.279414034437
Blanqueta;1;1;205.9446052450807
Alón;1;1;96.65120858703192
Punta;1;1;18.23046648127107
Jamoncito;1;1;1752.08525843266
Medio Muslo;1;1;1827.337554943635
Entero;2;1;2290.4729919864444
Medio Pollo;2;1;2680.911621458585
Medio Pollo Superior;2;1;2931.4388173607667
Medio Pollo Inferior;2;1;1390.8005017512908
Cuarto de Pollo Superior;2;1;2940.4129141103144
Muslo Entero;2;1;1600.725316522149
Pechuga Completa;2;1;3031.78539141428
Ala Completa;2;1;710.7244714448601
Media Pechuga;2;1;2206.9618412918835
Blanqueta;2;1;237.14824403783743
Alón;2;1;71.82609711276517
Punta;2;1;24.652563012864448
Jamoncito;2;1;1777.2261378221726
Medio Muslo;2;1;4136.874174658798
Entero;3;1;1492.7678396942329
Medio Pollo;3;1;2508.1085359308677
Medio Pollo Superior;3;1;2537.8860495822255
Medio Pollo Inferior;3;1;2691.701166061371
Cuarto de Pollo Superior;3;1;1709.3663920239187
Muslo Entero;3;1;2646.4269681122064
Pechuga Completa;3;1;1951.6454481487935
Ala Completa;3;1;1028.0075729874081
Media Pechuga;3;1;3063.52454954554
Blanqueta;3;1;107.48095961849376
Alón;3;1;62.69390607095835
Punta;3;1;21.5975306168228
Jamoncito;3;1;2220.6805396043583
Medio Muslo;3;1;3945.2345613597704
Entero;4;1;1641.6014310308778
Medio Pollo;4;1;1601.1399151491541
Medio Pollo Superior;4;1;2860.162998970985
Medio Pollo Inferior;4;1;2794.3660028471354
Cuarto de Pollo Superior;4;1;3234.721757217946
Muslo Entero;4;1;2334.4165739833697
Pechuga Completa;4;1;3021.598429472421
Ala Completa;4;1;764.2028752144228
Media Pechuga;4;1;3079.6497264504496
Blanqueta;4;1;178.49763406947963
Alón;4;1;57.70311215204462
Punta;4;1;17.135323053006662
Jamoncito;4;1;2243.59946765346
Medio Muslo;4;1;1950.9325866278498
Entero;5;1;1926.7761638612833
Medio Pollo;5;1;1318.7799010909723
Medio Pollo Superior;5;1;2483.2881306305208
Medio Pollo Inferior;5;1;2458.9178887681087
Cuarto de Pollo Superior;5;1;3275.46291010739
Muslo Entero;5;1;2178.1606055813513
Pechuga Completa;5;1;2720.3324951292834
Ala Completa;5;1;669.8219158181278
Media Pechuga;5;1;2467.6688141116065
Blanqueta;5;1;232.1835382300969
Alón;5;1;91.6951097558704
Punta;5;1;19.777796983631614
Jamoncito;5;1;1553.6876771159982
Medio Muslo;5;1;3625.568404525787
Entero;6;1;1586.625425340892
Medio Pollo;6;1;2758.7486041510733
Medio Pollo Superior;6;1;1709.5070078331773
Medio Pollo Inferior;6;1;1997.0346037558222
Cuarto de Pollo Superior;6;1;3282.2348652982873
Muslo Entero;6;1;1518.251265446778
Pechuga Completa;6;1;4113.907444987074
Ala Completa;6;1;846.6100082328297
Media Pechuga;6;1;3546.4039251069426
Blanqueta;6;1;139.54962332808037
Alón;6;1;75.33461277568465
Punta;6;1;26.609528206208758
Jamoncito;6;1;1782.8043035559315
Medio Muslo;6;1;3337.3286185724864
Entero;7;1;1872.07991852836
Medio Pollo;7;1;1818.3407907654096
Medio Pollo Superior;7;1;2979.5444038365604
Medio Pollo Inferior;7;1;1981.0267682546475
Cuarto de Pollo Superior;7;1;2407.9014416509413
Muslo Entero;7;1;1505.9780029798728
Pechuga Completa;7;1;2169.5649255885205
Ala Completa;7;1;617.4230105733857
Media Pechuga;7;1;2195.9888444637086
Blanqueta;7;1;123.68090642050052
Alón;7;1;74.0505725945326
Punta;7;1;24.375857579713248
Jamoncito;7;1;1181.007264950738
Medio Muslo;7;1;2128.158369824155
Entero;8;1;2386.479598850011
Medio Pollo;8;1;1543.0730283142416
Medio Pollo Superior;8;1;2931.32924368125
Medio Pollo Inferior;8;1;2054.635037548332
Cuarto de Pollo Superior;8;1;2298.6321745024925
Muslo Entero;8;1;2182.578364644822
Pechuga Completa;8;1;2150.867273117995
Ala Completa;8;1;1392.3963622418444
Media Pechuga;8;1;2402.0984840865676
Blanqueta;8;1;353.76976252013566
Alón;8;1;179.28638610219315
Punta;8;1;123.05465966999968
Jamoncito;8;1;1963.6914552679978
Medio Muslo;8;1;4137.299539499965
Entero;9;1;1634.875177917049
Medio Pollo;9;1;2875.003563959686
Medio Pollo Superior;9;1;1587.5153844319257
Medio Pollo Inferior;9;1;1616.902150653118
Cuarto de Pollo Superior;9;1;3290.1967388521393
Muslo Entero;9;1;1741.4904994715387
Pechuga Completa;9;1;3858.362078425167
Ala Completa;9;1;1075.931616271399
Media Pechuga;9;1;4756.554093940669
Blanqueta;9;1;428.2303880586806
Alón;9;1;246.01841303108102
Punta;9;1;81.54871722763103
Jamoncito;9;1;1490.3736070069162
Medio Muslo;9;1;3792.567047077219
Entero;10;1;2822.2994586499494
Medio Pollo;10;1;3107.774319880145
Medio Pollo Superior;10;1;3331.6862533717062
Medio Pollo Inferior;10;1;1756.5750318619434
Cuarto de Pollo Superior;10;1;1658.488903726552
Muslo Entero;10;1;1938.8711746402091
Pechuga Completa;10;1;3084.5026667883462
Ala Completa;10;1;742.62570850439
Media Pechuga;10;1;3364.210380617804
Blanqueta;10;1;238.01622165034064
Alón;10;1;207.46429923516843
Punta;10;1;42.429757374064486
Jamoncito;10;1;1495.2292457519102
Medio Muslo;10;1;2884.8382943365614
Entero;11;1;2508.8808064420145
Medio Pollo;11;1;2862.270953589558
Medio Pollo Superior;11;1;2344.62211554069
Medio Pollo Inferior;11;1;1470.13411533721
Cuarto de Pollo Superior;11;1;2102.2934865040447
Muslo Entero;11;1;2261.7138991485317
Pechuga Completa;11;1;2309.0773415659137
Ala Completa;11;1;966.0211651889606
Media Pechuga;11;1;2526.1907878266807
Blanqueta;11;1;295.22404190400874
Alón;11;1;93.58427007238969
Punta;11;1;36.3287284559161
Jamoncito;11;1;1380.7385455055285
Medio Muslo;11;1;2739.3082118134166
Entero;12;1;1439.5759693720897
Medio Pollo;12;1;1591.4619766787814
Medio Pollo Superior;12;1;2031.4653784516593
Medio Pollo Inferior;12;1;2705.3057795812974
Cuarto de Pollo Superior;12;1;3700.4958512447615
Muslo Entero;12;1;1525.4550076284409
Pechuga Completa;12;1;3739.8259203913003
Ala Completa;12;1;796.3023930380845
Media Pechuga;12;1;2800.923927263482
Blanqueta;12;1;177.36518793184294
Alón;12;1;117.36725520670495
Punta;12;1;9.273122726077547
Jamoncito;12;1;1854.0055548902685
Medio Muslo;12;1;1995.7565475332397
Entero;13;1;1458.7107715708225
Medio Pollo;13;1;2420.3232338935586
Medio Pollo Superior;13;1;1599.6345026929166
Medio Pollo Inferior;13;1;1659.3390667319472
Cuarto de Pollo Superior;13;1;2182.8649912691903
Muslo Entero;13;1;2148.8585916589172
Pechuga Completa;13;1;4314.977726885814
Ala Completa;13;1;611.3718212662545
Media Pechuga;13;1;4649.333134737381
Blanqueta;13;1;172.16247887398077
Alón;13;1;65.01031886413797
Punta;13;1;19.240745877535954
Jamoncito;13;1;1951.1032020595198
Medio Muslo;13;1;4173.346264322083
Entero;14;1;2350.745489681253
Medio Pollo;14;1;1373.0654309750566
Medio Pollo Superior;14;1;3292.404100458381
Medio Pollo Inferior;14;1;1316.5644494446628
Cuarto de Pollo Superior;14;1;2792.7063641144755
Muslo Entero;14;1;1636.3081817346906
Pechuga Completa;14;1;2559.7887700818837
Ala Completa;14;1;736.1266586818019
Media Pechuga;14;1;3474.165986016345
Blanqueta;14;1;144.66486780460036
Alón;14;1;60.9692757114331
Punta;14;1;22.89207077787887
Jamoncito;14;1;1760.5167587747992
Medio Muslo;14;1;3045.8841902397303
Entero;15;1;1759.4889510155274
Medio Pollo;15;1;1639.6237357314803
Medio Pollo Superior;15;1;2593.9316446036696
Medio Pollo Inferior;15;1;2350.753814177675
Cuarto de Pollo Superior;15;1;2883.865331200551
Muslo Entero;15;1;2420.211982856009
Pechuga Completa;15;1;3258.553835344043
Ala Completa;15;1;1353.3599309593062
Media Pechuga;15;1;2850.644960861573
Blanqueta;15;1;236.96231653111508
Alón;15;1;237.27500067112067
Punta;15;1;74.6034495084452
Jamoncito;15;1;2070.962061766269
Medio Muslo;15;1;2027.651866043951
Entero;16;1;1365.4730607749805
Medio Pollo;16;1;2110.1485535776756
Medio Pollo Superior;16;1;2099.46898931688
Medio Pollo Inferior;16;1;2086.4925891753164
Cuarto de Pollo Superior;16;1;2616.3493166243375
Muslo Entero;16;1;2716.5939941136376
Pechuga Completa;16;1;4056.5305818747593
Ala Completa;16;1;987.9079523316905
Media Pechuga;16;1;4799.532528859957
Blanqueta;16;1;324.6186194831753
Alón;16;1;209.94863291774402
Punta;16;1;48.81398628123777
Jamoncito;16;1;2383.2979282350007
Medio Muslo;16;1;3514.4705437010175
Entero;17;1;1566.9986373820539
Medio Pollo;17;1;3013.820153277346
Medio Pollo Superior;17;1;2062.092002195787
Medio Pollo Inferior;17;1;2197.1187752664764
Cuarto de Pollo Superior;17;1;3412.222033337569
Muslo Entero;17;1;1629.394058578774
Pechuga Completa;17;1;3302.4735642223227
Ala Completa;17;1;941.7266950128801
Media Pechuga;17;1;4299.5630252218725
Blanqueta;17;1;201.01236855223632
Alón;17;1;88.01220052319988
Punta;17;1;23.321347543329384
Jamoncito;17;1;2650.2580608344683
Medio Muslo;17;1;2119.1095976956785
Entero;18;1;1865.5434250792107
Medio Pollo;18;1;1342.7986131546643
Medio Pollo Superior;18;1;3101.3725831001207
Medio Pollo Inferior;18;1;2050.731254893156
Cuarto de Pollo Superior;18;1;3248.870237822763
Muslo Entero;18;1;2167.5386793695343
Pechuga Completa;18;1;3376.0967568236224
Ala Completa;18;1;676.4729326117723
Media Pechuga;18;1;2437.144617261182
Blanqueta;18;1;269.2513133507825
Alón;18;1;151.272554729812
Punta;18;1;7.6741039824483375
Jamoncito;18;1;2257.8156294251235
Medio Muslo;18;1;3945.05580251117
Entero;19;1;1417.2595511850388
Medio Pollo;19;1;2015.0125739851376
Medio Pollo Superior;19;1;1957.0616768921955
Medio Pollo Inferior;19;1;1929.0559222383927
Cuarto de Pollo Superior;19;1;1663.142483017646
Muslo Entero;19;1;2252.8206869700016
Pechuga Completa;19;1;3511.3829382347803
Ala Completa;19;1;1146.2236688609858
Media Pechuga;19;1;3370.43856102592
Blanqueta;19;1;289.686663236202
Alón;19;1;68.87729815387856
Punta;19;1;9.83332129968299
Jamoncito;19;1;2433.3897247307423
