f;t;r;value
Entero;1;1;1216.3222588707597
Medio Pollo;1;1;1326.3406604981826
Medio Pollo Superior;1;1;999.1780849990027
Medio Pollo Inferior;1;1;1350.8022299255108
Cuarto de Pollo Superior;1;1;1150.9301791968146
Muslo Entero;1;1;957.3033799315548
Pechuga Completa;1;1;1347.6825853786463
Ala Completa;1;1;522.2930888025732
Media Pechuga;1;1;1939.1532430966154
Blanqueta;1;1;0.30510511303223814
Alón;1;1;0.06485570111622796
Punta;1;1;0.012233159859926554
Jamoncito;1;1;1157.4005469873728
Medio Muslo;1;1;1207.1110554941176
Entero;2;1;1094.2052324412196
Medio Pollo;2;1;1362.463294189026
Medio Pollo Superior;2;1;1624.5806124835203
Medio Pollo Inferior;2;1;768.9189341149856
Cuarto de Pollo Superior;2;1;1753.5692966306067
Muslo Entero;2;1;954.4554689035609
Pechuga Completa;2;1;1897.004889322272
Ala Completa;2;1;597.8510018964599
Media Pechuga;2;1;1473.4927886023597
Blanqueta;2;1;0.3513919766963801
Alón;2;1;0.048205434304580214
Punta;2;1;0.016545344303920607
Jamoncito;2;1;1174.0082248484348
Medio Muslo;2;1;2732.7553893417194
Entero;3;1;714.6064113178176
Medio Pollo;3;1;1274.6432186335219
Medio Pollo Superior;3;1;1405.040080564862
Medio Pollo Inferior;3;1;1486.9028603740003
Cuarto de Pollo Superior;3;1;1019.4120721484918
Muslo Entero;3;1;1577.9701031133252
Pechuga Completa;3;1;1221.155352171798
Ala Completa;3;1;864.7448936410402
Media Pechuga;3;1;2045.3825920339652
Blanqueta;3;1;0.15925880881302407
Alón;3;1;0.04207644702810941
Punta;3;1;0.014494986991142872
Jamoncito;3;1;1466.9473753357775
Medio Muslo;3;1;2606.1612112392454
Entero;4;1;785.8548906596608
Medio Pollo;4;1;813.7136434452037
Medio Pollo Superior;4;1;1583.4610270088208
Medio Pollo Inferior;4;1;1542.976010267766
Cuarto de Pollo Superior;4;1;1929.5437832414354
Muslo Entero;4;1;1392.1961269448702
Pechuga Completa;4;1;1890.3260087637852
Ala Completa;4;1;642.70712835649
Media Pechuga;4;1;2056.1486739116717
Blanqueta;4;1;0.26457582115299555
Alón;4;1;0.03873992088143401
Punta;4;1;0.01150407724269275
Jamoncito;4;1;1482.2218180764612
Medio Muslo;4;1;1288.8730306753625
Entero;5;1;923.3303654262736
Medio Pollo;5;1;670.2157557036951
Medio Pollo Superior;5;1;1374.8132449450338
Medio Pollo Inferior;5;1;1357.7503124936948
Cuarto de Pollo Superior;5;1;1953.3825211601452
Muslo Entero;5;1;1298.7595564892454
Pechuga Completa;5;1;1701.8526412611452
Ala Completa;5;1;563.3594860705067
Media Pechuga;5;1;1647.3109113950643
Blanqueta;5;1;0.3439778604135612
Alón;5;1;0.06153001829036945
Punta;5;1;0.013271462495295
Jamoncito;5;1;1026.3421592566926
Medio Muslo;5;1;2394.994669547106
Entero;6;1;760.326737091652
Medio Pollo;6;1;1402.0207458409548
Medio Pollo Superior;6;1;946.4277816600618
Medio Pollo Inferior;6;1;1102.7104116390842
Cuarto de Pollo Superior;6;1;1957.188821422766
Muslo Entero;6;1;905.452589328305
Pechuga Completa;6;1;2573.679601185078
Ala Completa;6;1;712.0486324453084
Media Pechuga;6;1;2367.6044319965517
Blanqueta;6;1;0.20677622213667143
Alón;6;1;0.05056014280321862
Punta;6;1;0.01785874376253974
Jamoncito;6;1;1177.5861774507498
Medio Muslo;6;1;2204.3877968003076
Entero;7;1;898.0529057664883
Medio Pollo;7;1;923.8672557905319
Medio Pollo Superior;7;1;1649.5536944624625
Medio Pollo Inferior;7;1;1093.8713024710444
Cuarto de Pollo Superior;7;1;1435.825886353412
Muslo Entero;7;1;897.9610218919868
Pechuga Completa;7;1;1357.2898921772755
Ala Completa;7;1;519.262859349355
Media Pechuga;7;1;1465.731271482899
Blanqueta;7;1;0.1832014367309452
Alón;7;1;0.049681699158420106
Punta;7;1;0.016354147990399713
Jamoncito;7;1;780.0490008663902
Medio Muslo;7;1;1405.6372550223257
Entero;8;1;1132.8903807117338
Medio Pollo;8;1;772.1656989478812
Medio Pollo Superior;8;1;1594.7378109814908
Medio Pollo Inferior;8;1;1100.8858885210193
Cuarto de Pollo Superior;8;1;1339.309015226602
Muslo Entero;8;1;1260.051528121425
Pechuga Completa;8;1;1313.526696899853
Ala Completa;8;1;1098.0989862727959
Media Pechuga;8;1;1562.0274710735705
Blanqueta;8;1;62.481905862948906
Alón;8;1;25.45360209624109
Punta;8;1;11.537977552056745
Jamoncito;8;1;1240.0133348632276
Medio Muslo;8;1;2655.579351874185
Entero;9;1;785.9902993352073
Medio Pollo;9;1;1456.089419621969
Medio Pollo Superior;9;1;872.7667338644986
Medio Pollo Inferior;9;1;876.7475154486552
Cuarto de Pollo Superior;9;1;1935.2216587367654
Muslo Entero;9;1;1016.4093987641784
Pechuga Completa;9;1;2374.5612532973364
Ala Completa;9;1;868.2951424954736
Media Pechuga;9;1;3114.6041022942686
Blanqueta;9;1;81.73935440877133
Alón;9;1;39.729426411325676
Punta;9;1;10.422560174481152
Jamoncito;9;1;953.9633179735914
Medio Muslo;9;1;2453.600526808585
Entero;10;1;1374.112122997217
Medio Pollo;10;1;1593.272986417854
Medio Pollo Superior;10;1;1851.1780086590925
Medio Pollo Inferior;10;1;964.0968658207076
Cuarto de Pollo Superior;10;1;984.9865960406996
Muslo Entero;10;1;1144.1360859840618
Pechuga Completa;10;1;1913.140087542228
Ala Completa;10;1;613.6103332434722
Media Pechuga;10;1;2218.3351137170775
Blanqueta;10;1;49.42203965801032
Alón;10;1;38.843426232221944
Punta;10;1;8.514362843804477
Jamoncito;10;1;970.3055724962751
Medio Muslo;10;1;1881.2547604172912
Entero;11;1;1237.4950046260305
Medio Pollo;11;1;1485.6201466927444
Medio Pollo Superior;11;1;1316.6624344273887
Medio Pollo Inferior;11;1;816.695643432967
Cuarto de Pollo Superior;11;1;1260.8435078178495
Muslo Entero;11;1;1349.5866873123957
Pechuga Completa;11;1;1443.470319420169
Ala Completa;11;1;817.7048891964417
Media Pechuga;11;1;1677.5098899595314
Blanqueta;11;1;67.20309532189009
Alón;11;1;20.844062083510625
Punta;11;1;10.803485421730581
Jamoncito;11;1;908.5722305333135
Medio Muslo;11;1;1800.7370525572828
Entero;12;1;719.4766185941897
Medio Pollo;12;1;836.213738189111
Medio Pollo Superior;12;1;1153.2253803740473
Medio Pollo Inferior;12;1;1521.6422617706469
Cuarto de Pollo Superior;12;1;2241.1834575100634
Muslo Entero;12;1;920.5583710209804
Pechuga Completa;12;1;2356.435050430486
Ala Completa;12;1;690.4167294127201
Media Pechuga;12;1;1873.1684418218078
Blanqueta;12;1;44.676013872713355
Alón;12;1;32.25770441732894
Punta;12;1;6.261937058249539
Jamoncito;12;1;1237.3475508329886
Medio Muslo;12;1;1322.599614242673
Entero;13;1;738.8329663886252
Medio Pollo;13;1;1287.9082434012912
Medio Pollo Superior;13;1;917.9528029587698
Medio Pollo Inferior;13;1;945.1311306764934
Cuarto de Pollo Superior;13;1;1335.0133222254149
Muslo Entero;13;1;1311.608540253922
Pechuga Completa;13;1;2740.5941959591564
Ala Completa;13;1;542.2665660267404
Media Pechuga;13;1;3131.588655599988
Blanqueta;13;1;48.53679691338049
Alón;13;1;23.325282199697984
Punta;13;1;10.329635995081235
Jamoncito;13;1;1320.9237624362481
Medio Muslo;13;1;2788.3372397445655
Entero;14;1;1206.536240623781
Medio Pollo;14;1;739.8809867874598
Medio Pollo Superior;14;1;1909.5943782658612
Medio Pollo Inferior;14;1;759.5026960500641
Cuarto de Pollo Superior;14;1;1724.912477716705
Muslo Entero;14;1;1010.329217940917
Pechuga Completa;14;1;1638.929280919887
Ala Completa;14;1;666.6047163492552
Media Pechuga;14;1;2356.754921839183
Blanqueta;14;1;46.30654221360167
Alón;14;1;27.50310143695873
Punta;14;1;10.326751640262218
Jamoncito;14;1;1209.340280025297
Medio Muslo;14;1;2051.83960959
Entero;15;1;828.6841332215449
Medio Pollo;15;1;814.7611428974254
Medio Pollo Superior;15;1;1391.3785115440865
Medio Pollo Inferior;15;1;1266.6024457974177
Cuarto de Pollo Superior;15;1;1661.9213164082917
Muslo Entero;15;1;1400.0651127222552
Pechuga Completa;15;1;1971.2294504744832
Ala Completa;15;1;1075.0421453814804
Media Pechuga;15;1;1840.2959325635188
Blanqueta;15;1;41.48998950976788
Alón;15;1;32.59902116707761
Punta;15;1;6.531093713927035
Jamoncito;15;1;1295.5303613361143
Medio Muslo;15;1;1302.8941248111807
Entero;16;1;651.0169175517951
Medio Pollo;16;1;1061.1902901598062
Medio Pollo Superior;16;1;1138.2549386986448
Medio Pollo Inferior;16;1;1137.1540960118896
Cuarto de Pollo Superior;16;1;1522.5564793787676
Muslo Entero;16;1;1588.0267109008182
