f;n;t;r;value
Punta;1;10;1;12.473118279569462
Jamoncito;1;10;1;1376.8172043010754
Medio Muslo;1;10;1;2458.602150537633
Entero;1;11;1;1424.0
Medio Pollo;1;11;1;1516.0
Medio Pollo Superior;1;11;1;1766.322580645162
Medio Pollo Inferior;1;11;1;1571.7419354838712
Cuarto de Pollo Superior;1;11;1;1952.709677419356
Muslo Entero;1;11;1;1747.032258064516
Pechuga Completa;1;11;1;2438.709677419356
Ala Completa;1;11;1;890.8064516129034
Media Pechuga;1;11;1;2716.935483870968
Blanqueta;1;11;1;85.75268817204324
Alón;1;11;1;42.09677419354921
Punta;1;11;1;12.473118279569462
Jamoncito;1;11;1;1376.8172043010754
Medio Muslo;1;11;1;2458.602150537633
Entero;1;12;1;1425.0
Medio Pollo;1;12;1;1516.0
Medio Pollo Superior;1;12;1;1766.322580645162
Medio Pollo Inferior;1;12;1;1571.7419354838712
Cuarto de Pollo Superior;1;12;1;1952.709677419356
Muslo Entero;1;12;1;1747.032258064516
Pechuga Completa;1;12;1;2438.709677419356
Ala Completa;1;12;1;890.8064516129034
Media Pechuga;1;12;1;2716.4516129032254
Blanqueta;1;12;1;85.6935483870966
Alón;1;12;1;42.067741935483355
Punta;1;12;1;12.464516129031836
Jamoncito;1;12;1;1376.666666666667
Medio Muslo;1;12;1;2458.333333333333
Entero;1;13;1;1424.0
Medio Pollo;1;13;1;1516.0
Medio Pollo Superior;1;13;1;1766.9032258064517
Medio Pollo Inferior;1;13;1;1572.1612903225805
Cuarto de Pollo Superior;1;13;1;1952.709677419356
Muslo Entero;1;13;1;1746.6129032258068
Pechuga Completa;1;13;1;2438.709677419356
Ala Completa;1;13;1;890.8064516129034
Media Pechuga;1;13;1;2716.4516129032254
Blanqueta;1;13;1;85.6935483870966
Alón;1;13;1;42.067741935483355
Punta;1;13;1;12.464516129031836
Jamoncito;1;13;1;1376.8172043010754
Medio Muslo;1;13;1;2458.602150537633
Entero;1;14;1;1423.0
Medio Pollo;1;14;1;1516.0
Medio Pollo Superior;1;14;1;1766.9032258064517
Medio Pollo Inferior;1;14;1;1572.1612903225805
Cuarto de Pollo Superior;1;14;1;1953.0
Muslo Entero;1;14;1;1747.032258064516
Pechuga Completa;1;14;1;2438.709677419356
Ala Completa;1;14;1;890.8064516129034
Media Pechuga;1;14;1;2716.6935483870966
Blanqueta;1;14;1;85.72311827956855
Alón;1;14;1;42.08225806451628
Punta;1;14;1;12.468817204300649
Jamoncito;1;14;1;1376.8172043010754
Medio Muslo;1;14;1;2458.602150537633
Entero;2;15;1;1764.3686191145653
Medio Pollo;2;15;1;1852.0474616843794
Medio Pollo Superior;2;15;1;2104.7047071127936
Medio Pollo Inferior;2;15;1;1888.6128616394235
Cuarto de Pollo Superior;2;15;1;2282.201994608551
Muslo Entero;2;15;1;2055.9004574733244
Pechuga Completa;2;15;1;2785.653961415287
Ala Completa;2;15;1;1077.1639275781172
Media Pechuga;2;15;1;3051.723827266138
Blanqueta;2;15;1;296.19939221860477
Alón;2;15;1;192.17995439786773
Punta;2;15;1;95.72994127889251
Jamoncito;2;15;1;1658.1902030597576
Medio Muslo;2;15;1;2761.468727233111
Entero;2;16;1;1736.8369380000004
Medio Pollo;2;16;1;1824.5318777211633
Medio Pollo Superior;2;16;1;2077.5750550820485
Medio Pollo Inferior;2;16;1;1861.8533449860315
Cuarto de Pollo Superior;2;16;1;2255.797865797127
Muslo Entero;2;16;1;2029.8379229803904
Pechuga Completa;2;16;1;2759.92009750585
Ala Completa;2;16;1;1052.0517463859296
Media Pechuga;2;16;1;3026.9060546222763
Blanqueta;2;16;1;271.38161957474404
Alón;2;16;1;167.6464726071681
Punta;2;16;1;71.4711991891345
Jamoncito;2;16;1;1633.656721269058
Medio Muslo;2;16;1;2736.3565460409254
Entero;2;17;1;1708.9184690000002
Medio Pollo;2;17;1;1797.016293757947
Medio Pollo Superior;2;17;1;2050.4454030513034
Medio Pollo Inferior;2;17;1;1835.0938283326395
Cuarto de Pollo Superior;2;17;1;2229.3937369857013
Muslo Entero;2;17;1;2003.7753884874537
Pechuga Completa;2;17;1;2734.1862335964142
Ala Completa;2;17;1;1026.9395651937439
Media Pechuga;2;17;1;3002.0882819784147
Blanqueta;2;17;1;246.5638469308824
Alón;2;17;1;143.1129908164694
Punta;2;17;1;47.21720430107598
Jamoncito;2;17;1;1609.1232394783583
Medio Muslo;2;17;1;2711.244364848738
Entero;2;18;1;1681.0
Medio Pollo;2;18;1;1769.500709794731
Medio Pollo Superior;2;18;1;2023.3157510205583
Medio Pollo Inferior;2;18;1;1808.3343116792485
Cuarto de Pollo Superior;2;18;1;2203.2428384888444
Muslo Entero;2;18;1;1977.712853994518
Pechuga Completa;2;18;1;2708.5362656185107
Ala Completa;2;18;1;1001.8273840015563
Media Pechuga;2;18;1;2977.270509334553
Blanqueta;2;18;1;221.74607428701984
Alón;2;18;1;118.57950902576977
Punta;2;18;1;28.65376344085962
Jamoncito;2;18;1;1584.5897576876587
Medio Muslo;2;18;1;2686.132183656551
Entero;2;19;1;1653.0815309999998
Medio Pollo;2;19;1;1742.0077919816085
Medio Pollo Superior;2;19;1;1996.1860989898132
Medio Pollo Inferior;2;19;1;1781.5747950258574
Cuarto de Pollo Superior;2;19;1;2176.8387096774195
Muslo Entero;2;19;1;1951.6503195015812
Pechuga Completa;2;19;1;2682.802401709074
Ala Completa;2;19;1;976.7152028093706
Media Pechuga;2;19;1;2952.4527366906905
Blanqueta;2;19;1;196.9283016431582
Alón;2;19;1;94.04602723507014
Punta;2;19;1;4.4043010752684495
Jamoncito;2;19;1;1560.056275896959
Medio Muslo;2;19;1;2661.0200024643646
Entero;2;20;1;1625.1630619999996
Medio Pollo;2;20;1;1714.4922080183924
Medio Pollo Superior;2;20;1;1969.0564469590681
Medio Pollo Inferior;2;20;1;1754.9254849196868
Cuarto de Pollo Superior;2;20;1;2150.4345808659946
Muslo Entero;2;20;1;1925.5877850086436
Pechuga Completa;2;20;1;2657.068537799638
Ala Completa;2;20;1;951.677419354839
Media Pechuga;2;20;1;2927.634964046828
Blanqueta;2;20;1;172.11052899929655
Alón;2;20;1;69.51254544437143
Punta;2;20;1;0.0
Jamoncito;2;20;1;1535.5227941062603
Medio Muslo;2;20;1;2635.907821272178
Entero;2;21;1;1597.9592345
Medio Pollo;2;21;1;1687.5
Medio Pollo Superior;2;21;1;1942.8387096774195
Medio Pollo Inferior;2;21;1;1728.165968266294
Cuarto de Pollo Superior;2;21;1;2124.290322580646
Muslo Entero;2;21;1;1899.5252505157096
Pechuga Completa;2;21;1;2631.334673890202
Ala Completa;2;21;1;930.677419354839
Media Pechuga;2;21;1;2902.8171914029654
Blanqueta;2;21;1;147.292756355434
Alón;2;21;1;44.97906365367089
Punta;2;21;1;0.7999999999992724
Jamoncito;2;21;1;1510.9893123155616
Medio Muslo;2;21;1;2610.7956400799912
Entero;2;22;1;1570.0407655
Medio Pollo;2;22;1;1660.0
Medio Pollo Superior;2;22;1;1916.1290322580644
Medio Pollo Inferior;2;22;1;1701.4064516129029
Cuarto de Pollo Superior;2;22;1;2098.741935483871
Muslo Entero;2;22;1;1873.4627160227728
Pechuga Completa;2;22;1;2605.600809980765
Ala Completa;2;22;1;908.0322580645152
Media Pechuga;2;22;1;2877.9994187591037
Blanqueta;2;22;1;122.47498371157053
Alón;2;22;1;20.445581862972176
Punta;2;22;1;4.064516129032199
Jamoncito;2;22;1;1486.455830524862
Medio Muslo;2;22;1;2585.6834588878046
Entero;2;23;1;1544.0
Medio Pollo;2;23;1;1633.5
Medio Pollo Superior;2;23;1;1891.1612903225805
Medio Pollo Inferior;2;23;1;1674.6469349595118
Cuarto de Pollo Superior;2;23;1;2073.7741935483864
Muslo Entero;2;23;1;1847.400181529837
Pechuga Completa;2;23;1;2579.866946071331
Ala Completa;2;23;1;893.4193548387093
Media Pechuga;2;23;1;2853.181646115243
Blanqueta;2;23;1;97.6572110677107
Alón;2;23;1;22.12258064516209
Punta;2;23;1;6.554838709676915
Jamoncito;2;23;1;1461.9223487341633
Medio Muslo;2;23;1;2560.571277695617
Entero;2;24;1;1517.0
Medio Pollo;2;24;1;1607.5
Medio Pollo Superior;2;24;1;1866.1935483870966
Medio Pollo Inferior;2;24;1;1647.8874183061198
Cuarto de Pollo Superior;2;24;1;2049.967741935484
Muslo Entero;2;24;1;1821.3376470369003
Pechuga Completa;2;24;1;2554.133082161895
Ala Completa;2;24;1;880.6451612903229
Media Pechuga;2;24;1;2828.3638734713795
Blanqueta;2;24;1;72.83943842384724
Alón;2;24;1;29.932258064516645
Punta;2;24;1;8.868817204300285
Jamoncito;2;24;1;1437.3888669434637
Medio Muslo;2;24;1;2535.4590965034304
Entero;2;25;1;1492.0
Medio Pollo;2;25;1;1582.5
Medio Pollo Superior;2;25;1;1843.5483870967746
Medio Pollo Inferior;2;25;1;1621.2258064516127
Cuarto de Pollo Superior;2;25;1;2026.741935483872
Muslo Entero;2;25;1;1795.2751125439627
Pechuga Completa;2;25;1;2528.399218252458
Ala Completa;2;25;1;879.7741935483873
Media Pechuga;2;25;1;2803.546100827518
Blanqueta;2;25;1;69.13440860214996
Alón;2;25;1;33.938709677418956
Punta;2;25;1;10.055913978494573
Jamoncito;2;25;1;1412.8553851527631
Medio Muslo;2;25;1;2510.3469153112437
Entero;2;26;1;1467.0
Medio Pollo;2;26;1;1558.0
Medio Pollo Superior;2;26;1;1821.4838709677415
Medio Pollo Inferior;2;26;1;1594.8064516129034
Cuarto de Pollo Superior;2;26;1;2006.709677419355
Muslo Entero;2;26;1;1769.2125780510278
Pechuga Completa;2;26;1;2503.108867438589
Ala Completa;2;26;1;882.290322580644
Media Pechuga;2;26;1;2778.7283281836553
Blanqueta;2;26;1;74.81182795698896
Alón;2;26;1;36.72580645161361
Punta;2;26;1;10.881720430106725
Jamoncito;2;26;1;1388.3219033620626
Medio Muslo;2;26;1;2485.234734119057
Entero;2;27;1;1444.0
Medio Pollo;2;27;1;1535.0
Medio Pollo Superior;2;27;1;1800.0
Medio Pollo Inferior;2;27;1;1571.322580645162
Cuarto de Pollo Superior;2;27;1;1984.645161290323
Muslo Entero;2;27;1;1746.1935483870966
Pechuga Completa;2;27;1;2477.3750035291523
Ala Completa;2;27;1;886.1612903225805
Media Pechuga;2;27;1;2753.9105555397928
Blanqueta;2;27;1;79.60215053763477
Alón;2;27;1;39.07741935483864
Punta;2;27;1;11.578494623656297
Jamoncito;2;27;1;1371.3978494623661
Medio Muslo;2;27;1;2460.1225529268704
Entero;2;28;1;1430.0
Medio Pollo;2;28;1;1522.0
Medio Pollo Superior;2;28;1;1777.9354838709678
Medio Pollo Inferior;2;28;1;1570.9032258064517
Cuarto de Pollo Superior;2;28;1;1963.7419354838712
Muslo Entero;2;28;1;1745.354838709677
Pechuga Completa;2;28;1;2451.7741935483873
Ala Completa;2;28;1;889.2580645161288
Media Pechuga;2;28;1;2729.092782895931
Blanqueta;2;28;1;83.68279569892456
Alón;2;28;1;41.080645161289794
Punta;2;28;1;12.172043010752532
Jamoncito;2;28;1;1375.9139784946237
Medio Muslo;2;28;1;2456.989247311828
Entero;3;29;1;1764.4612509123508
Medio Pollo;3;29;1;1852.459545338119
Medio Pollo Superior;3;29;1;2102.52712597371
Medio Pollo Inferior;3;29;1;1892.3918681076939
Cuarto de Pollo Superior;3;29;1;2280.164069887328
Muslo Entero;3;29;1;2059.7066291103565
Pechuga Completa;3;29;1;2792.3503686039876
Ala Completa;3;29;1;1031.9316904783818
Media Pechuga;3;29;1;3058.3067781221444
Blanqueta;3;29;1;244.07023096871853
Alón;3;29;1;154.7933818961028
Punta;3;29;1;85.13341114069408
Jamoncito;3;29;1;1570.6963207334602
Medio Muslo;3;29;1;2817.3025977279767
Entero;3;30;1;1736.5427819123506
Medio Pollo;3;30;1;1824.9439613749018
Medio Pollo Superior;3;30;1;2075.397473942965
Medio Pollo Inferior;3;30;1;1865.6323514543028
Cuarto de Pollo Superior;3;30;1;2253.759941075902
Muslo Entero;3;30;1;2033.6440946174198
Pechuga Completa;3;30;1;2766.6165046945516
Ala Completa;3;30;1;1006.8195092861934
Media Pechuga;3;30;1;3033.489005478282
Blanqueta;3;30;1;219.25245832485507
Alón;3;30;1;130.25990010540409
Punta;3;30;1;60.87466905093606
Jamoncito;3;30;1;1546.1628389427606
Medio Muslo;3;30;1;2792.190416535791
Entero;3;31;1;1708.6243129123504
Medio Pollo;3;31;1;1797.4283774116857
Medio Pollo Superior;3;31;1;2048.3554584823587
Medio Pollo Inferior;3;31;1;1838.87283480091
Cuarto de Pollo Superior;3;31;1;2227.3558122644763
Muslo Entero;3;31;1;2007.581560124484
Pechuga Completa;3;31;1;2740.8826407851147
Ala Completa;3;31;1;981.7073280940085
Media Pechuga;3;31;1;3008.67123283442
Blanqueta;3;31;1;194.43468568099252
Alón;3;31;1;105.72641831470537
Punta;3;31;1;36.61592696117805
Jamoncito;3;31;1;1521.62935715206
Medio Muslo;3;31;1;2767.0782353436034
Entero;3;32;1;1680.7058439123502
Medio Pollo;3;32;1;1769.9127934484695
Medio Pollo Superior;3;32;1;2021.2258064516127
Medio Pollo Inferior;3;32;1;1812.1133181475188
Cuarto de Pollo Superior;3;32;1;2200.9516834530514
Muslo Entero;3;32;1;1981.5190256315482
Pechuga Completa;3;32;1;2715.1894914249624
Ala Completa;3;32;1;956.5951469018219
Media Pechuga;3;32;1;2983.8534601905576
Blanqueta;3;32;1;169.61691303713087
Alón;3;32;1;81.19293652400484
Punta;3;32;1;12.361290322580317
Jamoncito;3;32;1;1497.0958753613613
Medio Muslo;3;32;1;2741.9660541514177
Entero;3;33;1;1652.78737491235
Medio Pollo;3;33;1;1742.5
Medio Pollo Superior;3;33;1;1994.0961544208685
Medio Pollo Inferior;3;33;1;1785.393925255542
Cuarto de Pollo Superior;3;33;1;2174.8064516129034
Muslo Entero;3;33;1;1955.4564911386124
Pechuga Completa;3;33;1;2689.4556275155264
Ala Completa;3;33;1;931.4829657096352
Media Pechuga;3;33;1;2959.035687546696
Blanqueta;3;33;1;144.79914039326832
Alón;3;33;1;56.6594547333043
Punta;3;33;1;0.0
Jamoncito;3;33;1;1472.5623935706608
Medio Muslo;3;33;1;2716.85387295923
Entero;3;34;1;1624.8689059123508
Medio Pollo;3;34;1;1715.5
Medio Pollo Superior;3;34;1;1967.8064516129034
Medio Pollo Inferior;3;34;1;1758.6344086021509
Cuarto de Pollo Superior;3;34;1;2148.9677419354684
Muslo Entero;3;34;1;1929.3939566456756
Pechuga Completa;3;34;1;2663.7217636060896
Ala Completa;3;34;1;909.8709677419356
Media Pechuga;3;34;1;2934.2179149028334
Blanqueta;3;34;1;119.98136774940576
Alón;3;34;1;32.125972942605586
Punta;3;34;1;1.4494623655918986
Jamoncito;3;34;1;1448.028911779962
Medio Muslo;3;34;1;2691.7416917670434
Entero;3;35;1;1598.4592345000128
Medio Pollo;3;35;1;1688.0
Medio Pollo Superior;3;35;1;1941.0967741935483
Medio Pollo Inferior;3;35;1;1731.874891948759
Cuarto de Pollo Superior;3;35;1;2123.1290322580644
Muslo Entero;3;35;1;1903.3314221527407
Pechuga Completa;3;35;1;2637.9878996966527
Ala Completa;3;35;1;889.5483870967737
Media Pechuga;3;35;1;2909.4001422589718
Blanqueta;3;35;1;95.16359510554503
Alón;3;35;1;15.140322580644352
Punta;3;35;1;4.486021505375902
Jamoncito;3;35;1;1423.4954299892624
Medio Muslo;3;35;1;2666.629510574857
Entero;3;36;1;1570.5407655000126
Medio Pollo;3;36;1;1661.9999999999873
Medio Pollo Superior;3;36;1;1916.709677419355
Medio Pollo Inferior;3;36;1;1705.1876620768617
Cuarto de Pollo Superior;3;36;1;2099.032258064509
Muslo Entero;3;36;1;1877.268887659804
Pechuga Completa;3;36;1;2612.2540357872185
Ala Completa;3;36;1;876.8709677419356
Media Pechuga;3;36;1;2884.582369615109
Blanqueta;3;36;1;70.34582246168247
Alón;3;36;1;22.964516129031836
Punta;3;36;1;6.804301075268086
Jamoncito;3;36;1;1398.9619481985628
Medio Muslo;3;36;1;2641.51732938267
Entero;3;37;1;1545.0000000000255
Medio Pollo;3;37;1;1636.5
Medio Pollo Superior;3;37;1;1892.9032258064371
Medio Pollo Inferior;3;37;1;1678.4281454234697
Cuarto de Pollo Superior;3;37;1;2076.0967741935483
Muslo Entero;3;37;1;1851.2063531668682
Pechuga Completa;3;37;1;2586.5201718777816
Ala Completa;3;37;1;871.0645161290322
Media Pechuga;3;37;1;2859.7645969712476
Blanqueta;3;37;1;58.07526881720423
Alón;3;37;1;28.509677419355285
Punta;3;37;1;8.447311827956582
Jamoncito;3;37;1;1374.4284664078632
Medio Muslo;3;37;1;2616.4051481904835
Entero;3;38;1;1522.0
Medio Pollo;3;38;1;1612.0
Medio Pollo Superior;3;38;1;1870.8387096774195
Medio Pollo Inferior;3;38;1;1651.6686287700786
Cuarto de Pollo Superior;3;38;1;2054.322580645161
Muslo Entero;3;38;1;1825.1438186739315
Pechuga Completa;3;38;1;2560.7863079683448
Ala Completa;3;38;1;874.9354838709678
Media Pechuga;3;38;1;2834.946824327386
Blanqueta;3;38;1;62.983870967741495
Alón;3;38;1;30.919354838710206
Punta;3;38;1;9.161290322581408
Jamoncito;3;38;1;1349.8949846171645
Medio Muslo;3;38;1;2591.292966998297
Entero;3;39;1;1497.0
Medio Pollo;3;39;1;1587.5
Medio Pollo Superior;3;39;1;1848.7741935483873
Medio Pollo Inferior;3;39;1;1624.9091121166866
Cuarto de Pollo Superior;3;39;1;2033.1290322580644
Muslo Entero;3;39;1;1799.0812841809966
Pechuga Completa;3;39;1;2535.052444058909
Ala Completa;3;39;1;878.8064516129034
Media Pechuga;3;39;1;2810.1290516835234
Blanqueta;3;39;1;67.9516129032254
Alón;3;39;1;33.35806451612916
Punta;3;39;1;9.883870967742041
Jamoncito;3;39;1;1325.361502826464
Medio Muslo;3;39;1;2566.1807858061093
Entero;3;40;1;1477.0000000000364
Medio Pollo;3;40;1;1568.5
Medio Pollo Superior;3;40;1;1827.290322580645
Medio Pollo Inferior;3;40;1;1611.161290322565
Cuarto de Pollo Superior;3;40;1;2012.2258064516136
Muslo Entero;3;40;1;1785.4032258064517
Pechuga Completa;3;40;1;2509.766121973952
Ala Completa;3;40;1;881.0322580645125
Media Pechuga;3;40;1;2785.311279039661
Blanqueta;3;40;1;73.21505376344066
Alón;3;40;1;35.94193548387011
Punta;3;40;1;10.649462365590807
Jamoncito;3;40;1;1333.010752688172
Medio Muslo;3;40;1;2541.0686046139235
Entero;3;41;1;1459.0
Medio Pollo;3;41;1;1550.5
Medio Pollo Superior;3;41;1;1805.2258064516127
Medio Pollo Inferior;3;41;1;1599.4193548387093
Cuarto de Pollo Superior;3;41;1;1990.4516129032254
Muslo Entero;3;41;1;1773.6612903225805
Pechuga Completa;3;41;1;2484.032258064517
Ala Completa;3;41;1;884.5161290322585
Media Pechuga;3;41;1;2760.493506395799
Blanqueta;3;41;1;77.68010752688042
Alón;3;41;1;38.13387096774204
Punta;3;41;1;11.298924731183433
Jamoncito;3;41;1;1346.8602150537636
Medio Muslo;3;41;1;2515.956423421736
Entero;3;42;1;1441.0
Medio Pollo;3;42;1;1532.5
Medio Pollo Superior;3;42;1;1783.1612903225805
Medio Pollo Inferior;3;42;1;1587.677419354839
Cuarto de Pollo Superior;3;42;1;1969.258064516128
Muslo Entero;3;42;1;1762.3387096774195
Pechuga Completa;3;42;1;2458.298394155081
Ala Completa;3;42;1;888.0
Media Pechuga;3;42;1;2735.6757337519375
Blanqueta;3;42;1;82.08602150537718
Alón;3;42;1;40.29677419354812
Punta;3;42;1;11.939784946236614
Jamoncito;3;42;1;1360.5591397849448
Medio Muslo;3;42;1;2490.8442422295493
Entero;4;43;1;1661.3443210526311
Medio Pollo;4;43;1;1750.0372887150497
Medio Pollo Superior;4;43;1;1899.2973483465785
Medio Pollo Inferior;4;43;1;1933.2481071464845
Cuarto de Pollo Superior;4;43;1;2081.879526506439
Muslo Entero;4;43;1;2098.9500294196378
Pechuga Completa;4;43;1;2574.683181261901
Ala Completa;4;43;1;964.331028429654
Media Pechuga;4;43;1;2848.0017050283595
Blanqueta;4;43;1;177.76793202501995
Alón;4;43;1;87.40590855439041
Punta;4;43;1;41.87765257299543
Jamoncito;4;43;1;1558.6594359548253
Medio Muslo;4;43;1;2883.241949991485
Entero;4;44;1;1633.4592345
Medio Pollo;4;44;1;1722.5217047518336
Medio Pollo Superior;4;44;1;1872.1676963158334
Medio Pollo Inferior;4;44;1;1906.4885904930934
Cuarto de Pollo Superior;4;44;1;2055.774193549042
Muslo Entero;4;44;1;2072.887494926702
Pechuga Completa;4;44;1;2548.9493173524643
Ala Completa;4;44;1;939.2188472374683
Media Pechuga;4;44;1;2823.183932384498
Blanqueta;4;44;1;152.9501593811583
Alón;4;44;1;62.87242676368987
Punta;4;44;1;17.618910483237414
Jamoncito;4;44;1;1534.1259541641266
Medio Muslo;4;44;1;2858.1297687992983
Entero;4;45;1;1605.5407655
Medio Pollo;4;45;1;1695.0061207886174
Medio Pollo Superior;4;45;1;1845.290322580645
Medio Pollo Inferior;4;45;1;1879.7290738397014
Cuarto de Pollo Superior;4;45;1;2029.645161289669
Muslo Entero;4;45;1;2046.8249604337661
Pechuga Completa;4;45;1;2523.2154534430283
Ala Completa;4;45;1;915.1935483870966
Media Pechuga;4;45;1;2798.366159740637
Blanqueta;4;45;1;128.13238673729666
Alón;4;45;1;38.33894497298934
Punta;4;45;1;4.898924731181978
Jamoncito;4;45;1;1509.592472373427
Medio Muslo;4;45;1;2833.0175876071116
Entero;4;46;1;1578.000000000031
Medio Pollo;4;46;1;1668.0
Medio Pollo Superior;4;46;1;1819.1612903225805
Medio Pollo Inferior;4;46;1;1852.9695571863094
Cuarto de Pollo Superior;4;46;1;2004.3870967741932
